tabell_navn;aar;naringsregion_id;botid_3;forste_bosettingskommune;enhet;tabellvariabel;
flyktning_botid_flytting;2015;66;5+;nei;prosent;5,3;
flyktning_botid_flytting;2015;66;5+;uoppgitt;prosent;2,1;
flyktning_botid_flytting;2015;67;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;67;0-4;alle;prosent;63,9;
flyktning_botid_flytting;2015;67;5+;alle;prosent;36,1;
flyktning_botid_flytting;2015;67;0-4;ja;prosent;46,8;
flyktning_botid_flytting;2015;67;0-4;nei;prosent;6,1;
flyktning_botid_flytting;2015;67;0-4;uoppgitt;prosent;11,0;
flyktning_botid_flytting;2015;67;5+;ja;prosent;27,6;
flyktning_botid_flytting;2015;67;5+;nei;prosent;4,0;
flyktning_botid_flytting;2015;67;5+;uoppgitt;prosent;4,4;
flyktning_botid_flytting;2015;68;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;68;0-4;alle;prosent;64,9;
flyktning_botid_flytting;2015;68;5+;alle;prosent;35,1;
flyktning_botid_flytting;2015;68;0-4;ja;prosent;62,3;
flyktning_botid_flytting;2015;68;0-4;nei;prosent;1,3;
flyktning_botid_flytting;2015;68;0-4;uoppgitt;prosent;1,3;
flyktning_botid_flytting;2015;68;5+;ja;prosent;29,4;
flyktning_botid_flytting;2015;68;5+;nei;prosent;3,0;
flyktning_botid_flytting;2015;68;5+;uoppgitt;prosent;2,6;
flyktning_botid_flytting;2015;69;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;69;0-4;alle;prosent;67,6;
flyktning_botid_flytting;2015;69;5+;alle;prosent;32,4;
flyktning_botid_flytting;2015;69;0-4;ja;prosent;54,6;
flyktning_botid_flytting;2015;69;0-4;nei;prosent;4,4;
flyktning_botid_flytting;2015;69;0-4;uoppgitt;prosent;8,7;
flyktning_botid_flytting;2015;69;5+;ja;prosent;21,6;
flyktning_botid_flytting;2015;69;5+;nei;prosent;3,9;
flyktning_botid_flytting;2015;69;5+;uoppgitt;prosent;6,8;
flyktning_botid_flytting;2015;70;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;70;0-4;alle;prosent;0,0;
flyktning_botid_flytting;2015;70;5+;alle;prosent;100,0;
flyktning_botid_flytting;2015;70;0-4;ja;prosent;0,0;
flyktning_botid_flytting;2015;70;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;70;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;70;5+;ja;prosent;0,0;
flyktning_botid_flytting;2015;70;5+;nei;prosent;57,1;
flyktning_botid_flytting;2015;70;5+;uoppgitt;prosent;42,9;
flyktning_botid_flytting;2015;71;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;71;0-4;alle;prosent;73,8;
flyktning_botid_flytting;2015;71;5+;alle;prosent;26,2;
flyktning_botid_flytting;2015;71;0-4;ja;prosent;34,6;
flyktning_botid_flytting;2015;71;0-4;nei;prosent;17,0;
flyktning_botid_flytting;2015;71;0-4;uoppgitt;prosent;22,1;
flyktning_botid_flytting;2015;71;5+;ja;prosent;15,5;
flyktning_botid_flytting;2015;71;5+;nei;prosent;3,8;
flyktning_botid_flytting;2015;71;5+;uoppgitt;prosent;6,9;
flyktning_botid_flytting;2015;72;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;72;0-4;alle;prosent;58,9;
flyktning_botid_flytting;2015;72;5+;alle;prosent;41,1;
flyktning_botid_flytting;2015;72;0-4;ja;prosent;38,0;
flyktning_botid_flytting;2015;72;0-4;nei;prosent;8,5;
flyktning_botid_flytting;2015;72;0-4;uoppgitt;prosent;12,3;
flyktning_botid_flytting;2015;72;5+;ja;prosent;28,5;
flyktning_botid_flytting;2015;72;5+;nei;prosent;7,1;
flyktning_botid_flytting;2015;72;5+;uoppgitt;prosent;5,5;
flyktning_botid_flytting;2015;73;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;73;0-4;alle;prosent;51,9;
flyktning_botid_flytting;2015;73;5+;alle;prosent;48,1;
flyktning_botid_flytting;2015;73;0-4;ja;prosent;38,2;
flyktning_botid_flytting;2015;73;0-4;nei;prosent;3,9;
flyktning_botid_flytting;2015;73;0-4;uoppgitt;prosent;9,8;
flyktning_botid_flytting;2015;73;5+;ja;prosent;31,8;
flyktning_botid_flytting;2015;73;5+;nei;prosent;9,3;
flyktning_botid_flytting;2015;73;5+;uoppgitt;prosent;7,0;
flyktning_botid_flytting;2015;74;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;74;0-4;alle;prosent;60,4;
flyktning_botid_flytting;2015;74;5+;alle;prosent;39,6;
flyktning_botid_flytting;2015;74;0-4;ja;prosent;46,4;
flyktning_botid_flytting;2015;74;0-4;nei;prosent;4,9;
flyktning_botid_flytting;2015;74;0-4;uoppgitt;prosent;9,2;
flyktning_botid_flytting;2015;74;5+;ja;prosent;24,4;
flyktning_botid_flytting;2015;74;5+;nei;prosent;7,9;
flyktning_botid_flytting;2015;74;5+;uoppgitt;prosent;7,3;
flyktning_botid_flytting;2015;75;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;75;0-4;alle;prosent;62,3;
flyktning_botid_flytting;2015;75;5+;alle;prosent;37,7;
flyktning_botid_flytting;2015;75;0-4;ja;prosent;48,1;
flyktning_botid_flytting;2015;75;0-4;nei;prosent;3,3;
flyktning_botid_flytting;2015;75;0-4;uoppgitt;prosent;10,8;
flyktning_botid_flytting;2015;75;5+;ja;prosent;28,0;
flyktning_botid_flytting;2015;75;5+;nei;prosent;4,9;
flyktning_botid_flytting;2015;75;5+;uoppgitt;prosent;4,9;
flyktning_botid_flytting;2015;76;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;76;0-4;alle;prosent;58,0;
flyktning_botid_flytting;2015;76;5+;alle;prosent;42,0;
flyktning_botid_flytting;2015;76;0-4;ja;prosent;46,3;
flyktning_botid_flytting;2015;76;0-4;nei;prosent;4,4;
flyktning_botid_flytting;2015;76;0-4;uoppgitt;prosent;7,3;
flyktning_botid_flytting;2015;76;5+;ja;prosent;31,3;
flyktning_botid_flytting;2015;76;5+;nei;prosent;5,5;
flyktning_botid_flytting;2015;76;5+;uoppgitt;prosent;5,2;
flyktning_botid_flytting;2015;77;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;77;0-4;alle;prosent;56,9;
flyktning_botid_flytting;2015;77;5+;alle;prosent;43,1;
flyktning_botid_flytting;2015;77;0-4;ja;prosent;41,8;
flyktning_botid_flytting;2015;77;0-4;nei;prosent;5,6;
flyktning_botid_flytting;2015;77;0-4;uoppgitt;prosent;9,5;
flyktning_botid_flytting;2015;77;5+;ja;prosent;32,3;
flyktning_botid_flytting;2015;77;5+;nei;prosent;5,8;
flyktning_botid_flytting;2015;77;5+;uoppgitt;prosent;5,0;
flyktning_botid_flytting;2015;78;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;78;0-4;alle;prosent;75,4;
flyktning_botid_flytting;2015;78;5+;alle;prosent;24,6;
flyktning_botid_flytting;2015;78;0-4;ja;prosent;48,8;
flyktning_botid_flytting;2015;78;0-4;nei;prosent;13,2;
flyktning_botid_flytting;2015;78;0-4;uoppgitt;prosent;13,4;
flyktning_botid_flytting;2015;78;5+;ja;prosent;16,0;
flyktning_botid_flytting;2015;78;5+;nei;prosent;3,2;
flyktning_botid_flytting;2015;78;5+;uoppgitt;prosent;5,5;
flyktning_botid_flytting;2015;79;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;79;0-4;alle;prosent;45,1;
flyktning_botid_flytting;2015;79;5+;alle;prosent;54,9;
flyktning_botid_flytting;2015;79;0-4;ja;prosent;38,0;
flyktning_botid_flytting;2015;79;0-4;nei;prosent;2,2;
flyktning_botid_flytting;2015;79;0-4;uoppgitt;prosent;4,9;
flyktning_botid_flytting;2015;79;5+;ja;prosent;24,7;
flyktning_botid_flytting;2015;79;5+;nei;prosent;17,5;
flyktning_botid_flytting;2015;79;5+;uoppgitt;prosent;12,7;
flyktning_botid_flytting;2015;80;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;80;0-4;alle;prosent;62,1;
flyktning_botid_flytting;2015;80;5+;alle;prosent;37,9;
flyktning_botid_flytting;2015;80;0-4;ja;prosent;34,4;
flyktning_botid_flytting;2015;80;0-4;nei;prosent;4,9;
flyktning_botid_flytting;2015;80;0-4;uoppgitt;prosent;22,8;
flyktning_botid_flytting;2015;80;5+;ja;prosent;23,7;
flyktning_botid_flytting;2015;80;5+;nei;prosent;5,4;
flyktning_botid_flytting;2015;80;5+;uoppgitt;prosent;8,9;
flyktning_botid_flytting;2015;81;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;81;0-4;alle;prosent;46,5;
flyktning_botid_flytting;2015;81;5+;alle;prosent;53,5;
flyktning_botid_flytting;2015;81;0-4;ja;prosent;35,6;
flyktning_botid_flytting;2015;81;0-4;nei;prosent;4,5;
flyktning_botid_flytting;2015;81;0-4;uoppgitt;prosent;6,4;
flyktning_botid_flytting;2015;81;5+;ja;prosent;33,1;
flyktning_botid_flytting;2015;81;5+;nei;prosent;9,8;
flyktning_botid_flytting;2015;81;5+;uoppgitt;prosent;10,6;
flyktning_botid_flytting;2015;82;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;82;0-4;alle;prosent;66,3;
flyktning_botid_flytting;2015;82;5+;alle;prosent;33,7;
flyktning_botid_flytting;2015;82;0-4;ja;prosent;62,9;
flyktning_botid_flytting;2015;82;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;82;0-4;uoppgitt;prosent;3,4;
flyktning_botid_flytting;2015;82;5+;ja;prosent;15,7;
flyktning_botid_flytting;2015;82;5+;nei;prosent;5,6;
flyktning_botid_flytting;2015;82;5+;uoppgitt;prosent;12,4;
flyktning_botid_flytting;2015;83;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;83;0-4;alle;prosent;58,4;
flyktning_botid_flytting;2015;83;5+;alle;prosent;41,6;
flyktning_botid_flytting;2015;83;0-4;ja;prosent;48,9;
flyktning_botid_flytting;2015;83;0-4;nei;prosent;2,1;
flyktning_botid_flytting;2015;83;0-4;uoppgitt;prosent;7,4;
flyktning_botid_flytting;2015;83;5+;ja;prosent;26,4;
flyktning_botid_flytting;2015;83;5+;nei;prosent;5,1;
flyktning_botid_flytting;2015;83;5+;uoppgitt;prosent;10,1;
