tabell_navn;aar;fylke_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2014-2015;12;1;innvandrere;2;0_6;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;12;1;innvandrere;2;0_6;person;28
grunnskolepoeng;2014-2015;12;1;innvandrere;2;7+;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;12;1;innvandrere;2;7+;person;71
grunnskolepoeng;2014-2015;12;1;innvandrere;2;alle;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;12;1;innvandrere;2;alle;person;95
grunnskolepoeng;2014-2015;12;1;innvandrere;alle;0_6;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;12;1;innvandrere;alle;0_6;person;30
grunnskolepoeng;2014-2015;12;1;innvandrere;alle;7+;grunnskolepoeng;35
grunnskolepoeng;2014-2015;12;1;innvandrere;alle;7+;person;154
grunnskolepoeng;2014-2015;12;1;innvandrere;alle;alle;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;12;1;innvandrere;alle;alle;person;187
grunnskolepoeng;2014-2015;12;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;12;1;norskfodte_m_innvf;NULL;NULL;person;83
grunnskolepoeng;2014-2015;12;0;alle;NULL;NULL;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;12;0;alle;NULL;NULL;person;3004
grunnskolepoeng;2014-2015;12;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;44,2
grunnskolepoeng;2014-2015;12;0;bef_u_innv_og_norskf;NULL;NULL;person;2739
grunnskolepoeng;2014-2015;12;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;44
grunnskolepoeng;2014-2015;12;0;befolkningen_ellers;NULL;NULL;person;2812
grunnskolepoeng;2014-2015;12;0;innvandrere;1;0_6;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;12;0;innvandrere;1;0_6;person;12
grunnskolepoeng;2014-2015;12;0;innvandrere;1;7+;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;12;0;innvandrere;1;7+;person;52
grunnskolepoeng;2014-2015;12;0;innvandrere;1;alle;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;12;0;innvandrere;1;alle;person;62
grunnskolepoeng;2014-2015;12;0;innvandrere;2;0_6;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;12;0;innvandrere;2;0_6;person;42
grunnskolepoeng;2014-2015;12;0;innvandrere;2;7+;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;12;0;innvandrere;2;7+;person;92
grunnskolepoeng;2014-2015;12;0;innvandrere;2;alle;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;12;0;innvandrere;2;alle;person;131
grunnskolepoeng;2014-2015;12;0;innvandrere;alle;0_6;grunnskolepoeng;39
grunnskolepoeng;2014-2015;12;0;innvandrere;alle;0_6;person;52
grunnskolepoeng;2014-2015;12;0;innvandrere;alle;7+;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;12;0;innvandrere;alle;7+;person;145
grunnskolepoeng;2014-2015;12;0;innvandrere;alle;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;12;0;innvandrere;alle;alle;person;194
grunnskolepoeng;2014-2015;12;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;12;0;norskfodte_m_innvf;NULL;NULL;person;73
grunnskolepoeng;2014-2015;14;alle;alle;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;14;alle;alle;NULL;NULL;person;1415
grunnskolepoeng;2014-2015;14;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;14;alle;bef_u_innv_og_norskf;NULL;NULL;person;1318
grunnskolepoeng;2014-2015;14;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;14;alle;befolkningen_ellers;NULL;NULL;person;1332
grunnskolepoeng;2014-2015;14;alle;innvandrere;1;0_6;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;14;alle;innvandrere;1;0_6;person;12
grunnskolepoeng;2014-2015;14;alle;innvandrere;1;7+;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;14;alle;innvandrere;1;7+;person;37
grunnskolepoeng;2014-2015;14;alle;innvandrere;1;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;14;alle;innvandrere;1;alle;person;48
grunnskolepoeng;2014-2015;14;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;14;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;14;alle;innvandrere;2;7+;grunnskolepoeng;33,6
grunnskolepoeng;2014-2015;14;alle;innvandrere;2;7+;person;26
grunnskolepoeng;2014-2015;14;alle;innvandrere;2;alle;grunnskolepoeng;34,2
grunnskolepoeng;2014-2015;14;alle;innvandrere;2;alle;person;29
grunnskolepoeng;2014-2015;14;alle;innvandrere;alle;0_6;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;14;alle;innvandrere;alle;0_6;person;12
grunnskolepoeng;2014-2015;14;alle;innvandrere;alle;7+;grunnskolepoeng;37
grunnskolepoeng;2014-2015;14;alle;innvandrere;alle;7+;person;61
grunnskolepoeng;2014-2015;14;alle;innvandrere;alle;alle;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;14;alle;innvandrere;alle;alle;person;78
grunnskolepoeng;2014-2015;14;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;44,4
grunnskolepoeng;2014-2015;14;alle;norskfodte_m_innvf;NULL;NULL;person;12
grunnskolepoeng;2014-2015;14;1;alle;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2014-2015;14;1;alle;NULL;NULL;person;744
grunnskolepoeng;2014-2015;14;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;14;1;bef_u_innv_og_norskf;NULL;NULL;person;691
grunnskolepoeng;2014-2015;14;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;14;1;befolkningen_ellers;NULL;NULL;person;699
grunnskolepoeng;2014-2015;14;1;innvandrere;1;0_6;grunnskolepoeng;41
grunnskolepoeng;2014-2015;14;1;innvandrere;1;0_6;person;6
grunnskolepoeng;2014-2015;14;1;innvandrere;1;7+;grunnskolepoeng;37
grunnskolepoeng;2014-2015;14;1;innvandrere;1;7+;person;15
grunnskolepoeng;2014-2015;14;1;innvandrere;1;alle;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;14;1;innvandrere;1;alle;person;24
grunnskolepoeng;2014-2015;14;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;14;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;14;1;innvandrere;2;7+;grunnskolepoeng;31
grunnskolepoeng;2014-2015;14;1;innvandrere;2;7+;person;17
grunnskolepoeng;2014-2015;14;1;innvandrere;2;alle;grunnskolepoeng;31,4
grunnskolepoeng;2014-2015;14;1;innvandrere;2;alle;person;16
grunnskolepoeng;2014-2015;14;1;innvandrere;alle;0_6;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;14;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;14;1;innvandrere;alle;7+;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;14;1;innvandrere;alle;7+;person;36
grunnskolepoeng;2014-2015;14;1;innvandrere;alle;alle;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;14;1;innvandrere;alle;alle;person;42
grunnskolepoeng;2014-2015;14;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;14;1;norskfodte_m_innvf;NULL;NULL;person;6
grunnskolepoeng;2014-2015;14;0;alle;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;14;0;alle;NULL;NULL;person;670
grunnskolepoeng;2014-2015;14;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;14;0;bef_u_innv_og_norskf;NULL;NULL;person;627
grunnskolepoeng;2014-2015;14;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;14;0;befolkningen_ellers;NULL;NULL;person;633
grunnskolepoeng;2014-2015;14;0;innvandrere;1;0_6;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;14;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;14;0;innvandrere;1;7+;grunnskolepoeng;41,8
grunnskolepoeng;2014-2015;14;0;innvandrere;1;7+;person;20
grunnskolepoeng;2014-2015;14;0;innvandrere;1;alle;grunnskolepoeng;41
grunnskolepoeng;2014-2015;14;0;innvandrere;1;alle;person;23
grunnskolepoeng;2014-2015;14;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;14;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;14;0;innvandrere;2;7+;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;14;0;innvandrere;2;7+;person;12
grunnskolepoeng;2014-2015;14;0;innvandrere;2;alle;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;14;0;innvandrere;2;alle;person;9
grunnskolepoeng;2014-2015;14;0;innvandrere;alle;0_6;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;14;0;innvandrere;alle;0_6;person;6
grunnskolepoeng;2014-2015;14;0;innvandrere;alle;7+;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;14;0;innvandrere;alle;7+;person;33
grunnskolepoeng;2014-2015;14;0;innvandrere;alle;alle;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;14;0;innvandrere;alle;alle;person;35
grunnskolepoeng;2014-2015;14;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;46,2
grunnskolepoeng;2014-2015;14;0;norskfodte_m_innvf;NULL;NULL;person;6
grunnskolepoeng;2014-2015;15;alle;alle;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;15;alle;alle;NULL;NULL;person;3380
grunnskolepoeng;2014-2015;15;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;15;alle;bef_u_innv_og_norskf;NULL;NULL;person;3132
grunnskolepoeng;2014-2015;15;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;15;alle;befolkningen_ellers;NULL;NULL;person;3178
grunnskolepoeng;2014-2015;15;alle;innvandrere;1;0_6;grunnskolepoeng;46
grunnskolepoeng;2014-2015;15;alle;innvandrere;1;0_6;person;12
grunnskolepoeng;2014-2015;15;alle;innvandrere;1;7+;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;15;alle;innvandrere;1;7+;person;103
grunnskolepoeng;2014-2015;15;alle;innvandrere;1;alle;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;15;alle;innvandrere;1;alle;person;116
grunnskolepoeng;2014-2015;15;alle;innvandrere;2;0_6;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;15;alle;innvandrere;2;0_6;person;15
grunnskolepoeng;2014-2015;15;alle;innvandrere;2;7+;grunnskolepoeng;34
grunnskolepoeng;2014-2015;15;alle;innvandrere;2;7+;person;73
grunnskolepoeng;2014-2015;15;alle;innvandrere;2;alle;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;15;alle;innvandrere;2;alle;person;90
grunnskolepoeng;2014-2015;15;alle;innvandrere;alle;0_6;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;15;alle;innvandrere;alle;0_6;person;24
grunnskolepoeng;2014-2015;15;alle;innvandrere;alle;7+;grunnskolepoeng;34,8
grunnskolepoeng;2014-2015;15;alle;innvandrere;alle;7+;person;178
grunnskolepoeng;2014-2015;15;alle;innvandrere;alle;alle;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;15;alle;innvandrere;alle;alle;person;207
grunnskolepoeng;2014-2015;15;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;15;alle;norskfodte_m_innvf;NULL;NULL;person;40
grunnskolepoeng;2014-2015;15;1;alle;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;15;1;alle;NULL;NULL;person;1707
grunnskolepoeng;2014-2015;15;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;15;1;bef_u_innv_og_norskf;NULL;NULL;person;1569
grunnskolepoeng;2014-2015;15;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;15;1;befolkningen_ellers;NULL;NULL;person;1598
grunnskolepoeng;2014-2015;15;1;innvandrere;1;0_6;grunnskolepoeng;45,6
grunnskolepoeng;2014-2015;15;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;15;1;innvandrere;1;7+;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;15;1;innvandrere;1;7+;person;49
grunnskolepoeng;2014-2015;15;1;innvandrere;1;alle;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;15;1;innvandrere;1;alle;person;53
grunnskolepoeng;2014-2015;15;1;innvandrere;2;0_6;grunnskolepoeng;33,6
grunnskolepoeng;2014-2015;15;1;innvandrere;2;0_6;person;9
grunnskolepoeng;2014-2015;15;1;innvandrere;2;7+;grunnskolepoeng;33
grunnskolepoeng;2014-2015;15;1;innvandrere;2;7+;person;41
grunnskolepoeng;2014-2015;15;1;innvandrere;2;alle;grunnskolepoeng;33,2
grunnskolepoeng;2014-2015;15;1;innvandrere;2;alle;person;52
grunnskolepoeng;2014-2015;15;1;innvandrere;alle;0_6;grunnskolepoeng;37
grunnskolepoeng;2014-2015;15;1;innvandrere;alle;0_6;person;15
grunnskolepoeng;2014-2015;15;1;innvandrere;alle;7+;grunnskolepoeng;33,2
grunnskolepoeng;2014-2015;15;1;innvandrere;alle;7+;person;86
grunnskolepoeng;2014-2015;15;1;innvandrere;alle;alle;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;15;1;innvandrere;alle;alle;person;105
grunnskolepoeng;2014-2015;15;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2014-2015;15;1;norskfodte_m_innvf;NULL;NULL;person;20
grunnskolepoeng;2014-2015;15;0;alle;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;15;0;alle;NULL;NULL;person;1673
grunnskolepoeng;2014-2015;15;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;15;0;bef_u_innv_og_norskf;NULL;NULL;person;1563
grunnskolepoeng;2014-2015;15;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;15;0;befolkningen_ellers;NULL;NULL;person;1580
grunnskolepoeng;2014-2015;15;0;innvandrere;1;0_6;grunnskolepoeng;46,6
grunnskolepoeng;2014-2015;15;0;innvandrere;1;0_6;person;6
grunnskolepoeng;2014-2015;15;0;innvandrere;1;7+;grunnskolepoeng;38
grunnskolepoeng;2014-2015;15;0;innvandrere;1;7+;person;54
grunnskolepoeng;2014-2015;15;0;innvandrere;1;alle;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;15;0;innvandrere;1;alle;person;60
grunnskolepoeng;2014-2015;15;0;innvandrere;2;0_6;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;15;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;15;0;innvandrere;2;7+;grunnskolepoeng;35
grunnskolepoeng;2014-2015;15;0;innvandrere;2;7+;person;35
grunnskolepoeng;2014-2015;15;0;innvandrere;2;alle;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;15;0;innvandrere;2;alle;person;38
grunnskolepoeng;2014-2015;15;0;innvandrere;alle;0_6;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;15;0;innvandrere;alle;0_6;person;9
grunnskolepoeng;2014-2015;15;0;innvandrere;alle;7+;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;15;0;innvandrere;alle;7+;person;88
grunnskolepoeng;2014-2015;15;0;innvandrere;alle;alle;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;15;0;innvandrere;alle;alle;person;100
grunnskolepoeng;2014-2015;15;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;44,8
grunnskolepoeng;2014-2015;15;0;norskfodte_m_innvf;NULL;NULL;person;21
grunnskolepoeng;2014-2015;16;alle;alle;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;16;alle;alle;NULL;NULL;person;3417
grunnskolepoeng;2014-2015;16;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;16;alle;bef_u_innv_og_norskf;NULL;NULL;person;3139
grunnskolepoeng;2014-2015;16;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;16;alle;befolkningen_ellers;NULL;NULL;person;3234
grunnskolepoeng;2014-2015;16;alle;innvandrere;1;0_6;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;16;alle;innvandrere;1;0_6;person;9
grunnskolepoeng;2014-2015;16;alle;innvandrere;1;7+;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;16;alle;innvandrere;1;7+;person;63
grunnskolepoeng;2014-2015;16;alle;innvandrere;1;alle;grunnskolepoeng;37
grunnskolepoeng;2014-2015;16;alle;innvandrere;1;alle;person;71
grunnskolepoeng;2014-2015;16;alle;innvandrere;2;0_6;grunnskolepoeng;37
grunnskolepoeng;2014-2015;16;alle;innvandrere;2;0_6;person;32
grunnskolepoeng;2014-2015;16;alle;innvandrere;2;7+;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;16;alle;innvandrere;2;7+;person;75
grunnskolepoeng;2014-2015;16;alle;innvandrere;2;alle;grunnskolepoeng;35,4
grunnskolepoeng;2014-2015;16;alle;innvandrere;2;alle;person;108
grunnskolepoeng;2014-2015;16;alle;innvandrere;alle;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;16;alle;innvandrere;alle;0_6;person;44
grunnskolepoeng;2014-2015;16;alle;innvandrere;alle;7+;grunnskolepoeng;35,6
grunnskolepoeng;2014-2015;16;alle;innvandrere;alle;7+;person;137
grunnskolepoeng;2014-2015;16;alle;innvandrere;alle;alle;grunnskolepoeng;36
grunnskolepoeng;2014-2015;16;alle;innvandrere;alle;alle;person;183
grunnskolepoeng;2014-2015;16;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;16;alle;norskfodte_m_innvf;NULL;NULL;person;91
grunnskolepoeng;2014-2015;16;1;alle;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;16;1;alle;NULL;NULL;person;1715
grunnskolepoeng;2014-2015;16;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;16;1;bef_u_innv_og_norskf;NULL;NULL;person;1582
grunnskolepoeng;2014-2015;16;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;16;1;befolkningen_ellers;NULL;NULL;person;1629
grunnskolepoeng;2014-2015;16;1;innvandrere;1;0_6;grunnskolepoeng;34,2
grunnskolepoeng;2014-2015;16;1;innvandrere;1;0_6;person;6
grunnskolepoeng;2014-2015;16;1;innvandrere;1;7+;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;16;1;innvandrere;1;7+;person;25
grunnskolepoeng;2014-2015;16;1;innvandrere;1;alle;grunnskolepoeng;35,8
grunnskolepoeng;2014-2015;16;1;innvandrere;1;alle;person;29
grunnskolepoeng;2014-2015;16;1;innvandrere;2;0_6;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;16;1;innvandrere;2;0_6;person;11
grunnskolepoeng;2014-2015;16;1;innvandrere;2;7+;grunnskolepoeng;33,2
grunnskolepoeng;2014-2015;16;1;innvandrere;2;7+;person;40
grunnskolepoeng;2014-2015;16;1;innvandrere;2;alle;grunnskolepoeng;33,6
grunnskolepoeng;2014-2015;16;1;innvandrere;2;alle;person;51
grunnskolepoeng;2014-2015;16;1;innvandrere;alle;0_6;grunnskolepoeng;34,6
grunnskolepoeng;2014-2015;16;1;innvandrere;alle;0_6;person;14
grunnskolepoeng;2014-2015;16;1;innvandrere;alle;7+;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;16;1;innvandrere;alle;7+;person;67
grunnskolepoeng;2014-2015;16;1;innvandrere;alle;alle;grunnskolepoeng;34,4
grunnskolepoeng;2014-2015;16;1;innvandrere;alle;alle;person;82
grunnskolepoeng;2014-2015;16;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;16;1;norskfodte_m_innvf;NULL;NULL;person;44
grunnskolepoeng;2014-2015;16;0;alle;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;16;0;alle;NULL;NULL;person;1702
grunnskolepoeng;2014-2015;16;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;16;0;bef_u_innv_og_norskf;NULL;NULL;person;1557
grunnskolepoeng;2014-2015;16;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;16;0;befolkningen_ellers;NULL;NULL;person;1605
grunnskolepoeng;2014-2015;16;0;innvandrere;1;0_6;grunnskolepoeng;45,8
grunnskolepoeng;2014-2015;16;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;16;0;innvandrere;1;7+;grunnskolepoeng;37,2
grunnskolepoeng;2014-2015;16;0;innvandrere;1;7+;person;32
grunnskolepoeng;2014-2015;16;0;innvandrere;1;alle;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;16;0;innvandrere;1;alle;person;38
grunnskolepoeng;2014-2015;16;0;innvandrere;2;0_6;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;16;0;innvandrere;2;0_6;person;18
grunnskolepoeng;2014-2015;16;0;innvandrere;2;7+;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;16;0;innvandrere;2;7+;person;45
grunnskolepoeng;2014-2015;16;0;innvandrere;2;alle;grunnskolepoeng;37
grunnskolepoeng;2014-2015;16;0;innvandrere;2;alle;person;61
grunnskolepoeng;2014-2015;16;0;innvandrere;alle;0_6;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;16;0;innvandrere;alle;0_6;person;24
grunnskolepoeng;2014-2015;16;0;innvandrere;alle;7+;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;16;0;innvandrere;alle;7+;person;77
grunnskolepoeng;2014-2015;16;0;innvandrere;alle;alle;grunnskolepoeng;37,4
grunnskolepoeng;2014-2015;16;0;innvandrere;alle;alle;person;98
grunnskolepoeng;2014-2015;16;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;16;0;norskfodte_m_innvf;NULL;NULL;person;47
grunnskolepoeng;2014-2015;17;alle;alle;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2014-2015;17;alle;alle;NULL;NULL;person;1806
grunnskolepoeng;2014-2015;17;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;17;alle;bef_u_innv_og_norskf;NULL;NULL;person;1717
grunnskolepoeng;2014-2015;17;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;17;alle;befolkningen_ellers;NULL;NULL;person;1726
grunnskolepoeng;2014-2015;17;alle;innvandrere;1;0_6;grunnskolepoeng;48,2
grunnskolepoeng;2014-2015;17;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2014-2015;17;alle;innvandrere;1;7+;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;17;alle;innvandrere;1;7+;person;18
grunnskolepoeng;2014-2015;17;alle;innvandrere;1;alle;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;17;alle;innvandrere;1;alle;person;19
grunnskolepoeng;2014-2015;17;alle;innvandrere;2;0_6;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;17;alle;innvandrere;2;0_6;person;14
grunnskolepoeng;2014-2015;17;alle;innvandrere;2;7+;grunnskolepoeng;32,4
grunnskolepoeng;2014-2015;17;alle;innvandrere;2;7+;person;42
grunnskolepoeng;2014-2015;17;alle;innvandrere;2;alle;grunnskolepoeng;33,8
grunnskolepoeng;2014-2015;17;alle;innvandrere;2;alle;person;58
grunnskolepoeng;2014-2015;17;alle;innvandrere;alle;0_6;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;17;alle;innvandrere;alle;0_6;person;17
grunnskolepoeng;2014-2015;17;alle;innvandrere;alle;7+;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;17;alle;innvandrere;alle;7+;person;60
grunnskolepoeng;2014-2015;17;alle;innvandrere;alle;alle;grunnskolepoeng;35
grunnskolepoeng;2014-2015;17;alle;innvandrere;alle;alle;person;79
grunnskolepoeng;2014-2015;17;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;44,2
grunnskolepoeng;2014-2015;17;alle;norskfodte_m_innvf;NULL;NULL;person;9
grunnskolepoeng;2014-2015;17;1;alle;NULL;NULL;grunnskolepoeng;37,8
grunnskolepoeng;2014-2015;17;1;alle;NULL;NULL;person;952
grunnskolepoeng;2014-2015;17;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2014-2015;17;1;bef_u_innv_og_norskf;NULL;NULL;person;901
grunnskolepoeng;2014-2015;17;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2014-2015;17;1;befolkningen_ellers;NULL;NULL;person;909
grunnskolepoeng;2014-2015;17;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;17;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;17;1;innvandrere;1;7+;grunnskolepoeng;32,4
grunnskolepoeng;2014-2015;17;1;innvandrere;1;7+;person;6
grunnskolepoeng;2014-2015;17;1;innvandrere;1;alle;grunnskolepoeng;33,2
grunnskolepoeng;2014-2015;17;1;innvandrere;1;alle;person;6
grunnskolepoeng;2014-2015;17;1;innvandrere;2;0_6;grunnskolepoeng;40
grunnskolepoeng;2014-2015;17;1;innvandrere;2;0_6;person;9
grunnskolepoeng;2014-2015;17;1;innvandrere;2;7+;grunnskolepoeng;30,4
grunnskolepoeng;2014-2015;17;1;innvandrere;2;7+;person;23
grunnskolepoeng;2014-2015;17;1;innvandrere;2;alle;grunnskolepoeng;32,2
grunnskolepoeng;2014-2015;17;1;innvandrere;2;alle;person;31
grunnskolepoeng;2014-2015;17;1;innvandrere;alle;0_6;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;17;1;innvandrere;alle;0_6;person;9
grunnskolepoeng;2014-2015;17;1;innvandrere;alle;7+;grunnskolepoeng;31
grunnskolepoeng;2014-2015;17;1;innvandrere;alle;7+;person;29
grunnskolepoeng;2014-2015;17;1;innvandrere;alle;alle;grunnskolepoeng;32,4
grunnskolepoeng;2014-2015;17;1;innvandrere;alle;alle;person;38
grunnskolepoeng;2014-2015;17;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;17;1;norskfodte_m_innvf;NULL;NULL;person;6
