"tabellnavn","aar","naringsregion_id","invkat_2","vreg_3","enhet","tabellvariabel","flytting"
befolkning_flytting,2014,14,alle,alle,personer,2132,utvandring_og_utflytting
befolkning_flytting,2014,15,alle,alle,personer,1053,utvandring_og_utflytting
befolkning_flytting,2014,16,alle,alle,personer,1779,utvandring_og_utflytting
befolkning_flytting,2014,17,alle,alle,personer,438,utvandring_og_utflytting
befolkning_flytting,2014,18,alle,alle,personer,555,utvandring_og_utflytting
befolkning_flytting,2014,19,alle,alle,personer,742,utvandring_og_utflytting
befolkning_flytting,2014,20,alle,alle,personer,6376,utvandring_og_utflytting
befolkning_flytting,2014,21,alle,alle,personer,938,utvandring_og_utflytting
befolkning_flytting,2014,22,alle,alle,personer,1389,utvandring_og_utflytting
befolkning_flytting,2014,23,alle,alle,personer,766,utvandring_og_utflytting
befolkning_flytting,2014,24,alle,alle,personer,1581,utvandring_og_utflytting
befolkning_flytting,2014,25,alle,alle,personer,4809,utvandring_og_utflytting
befolkning_flytting,2014,26,alle,alle,personer,3163,utvandring_og_utflytting
befolkning_flytting,2014,27,alle,alle,personer,3289,utvandring_og_utflytting
befolkning_flytting,2014,28,alle,alle,personer,800,utvandring_og_utflytting
befolkning_flytting,2014,29,alle,alle,personer,813,utvandring_og_utflytting
befolkning_flytting,2014,30,alle,alle,personer,516,utvandring_og_utflytting
befolkning_flytting,2014,31,alle,alle,personer,276,utvandring_og_utflytting
befolkning_flytting,2014,32,alle,alle,personer,2483,utvandring_og_utflytting
befolkning_flytting,2014,33,alle,alle,personer,994,utvandring_og_utflytting
befolkning_flytting,2014,34,alle,alle,personer,869,utvandring_og_utflytting
befolkning_flytting,2014,35,alle,alle,personer,4100,utvandring_og_utflytting
befolkning_flytting,2014,36,alle,alle,personer,826,utvandring_og_utflytting
befolkning_flytting,2014,37,alle,alle,personer,2761,utvandring_og_utflytting
befolkning_flytting,2014,38,alle,alle,personer,831,utvandring_og_utflytting
befolkning_flytting,2014,39,alle,alle,personer,9303,utvandring_og_utflytting
befolkning_flytting,2014,40,alle,alle,personer,12527,utvandring_og_utflytting
befolkning_flytting,2014,41,alle,alle,personer,1042,utvandring_og_utflytting
befolkning_flytting,2014,42,alle,alle,personer,826,utvandring_og_utflytting
befolkning_flytting,2014,43,alle,alle,personer,420,utvandring_og_utflytting
befolkning_flytting,2014,44,alle,alle,personer,1143,utvandring_og_utflytting
befolkning_flytting,2014,45,alle,alle,personer,460,utvandring_og_utflytting
befolkning_flytting,2014,46,alle,alle,personer,1948,utvandring_og_utflytting
befolkning_flytting,2014,47,alle,alle,personer,2476,utvandring_og_utflytting
befolkning_flytting,2014,48,alle,alle,personer,398,utvandring_og_utflytting
befolkning_flytting,2014,49,alle,alle,personer,1033,utvandring_og_utflytting
befolkning_flytting,2014,50,alle,alle,personer,1158,utvandring_og_utflytting
befolkning_flytting,2014,51,alle,alle,personer,1148,utvandring_og_utflytting
befolkning_flytting,2014,52,alle,alle,personer,1908,utvandring_og_utflytting
befolkning_flytting,2014,53,alle,alle,personer,1878,utvandring_og_utflytting
befolkning_flytting,2014,54,alle,alle,personer,577,utvandring_og_utflytting
befolkning_flytting,2014,55,alle,alle,personer,1500,utvandring_og_utflytting
befolkning_flytting,2014,56,alle,alle,personer,2430,utvandring_og_utflytting
befolkning_flytting,2014,57,alle,alle,personer,815,utvandring_og_utflytting
befolkning_flytting,2014,58,alle,alle,personer,438,utvandring_og_utflytting
befolkning_flytting,2014,59,alle,alle,personer,322,utvandring_og_utflytting
befolkning_flytting,2014,60,alle,alle,personer,745,utvandring_og_utflytting
befolkning_flytting,2014,61,alle,alle,personer,9334,utvandring_og_utflytting
befolkning_flytting,2014,62,alle,alle,personer,279,utvandring_og_utflytting
befolkning_flytting,2014,63,alle,alle,personer,1032,utvandring_og_utflytting
befolkning_flytting,2014,64,alle,alle,personer,1966,utvandring_og_utflytting
befolkning_flytting,2014,65,alle,alle,personer,368,utvandring_og_utflytting
befolkning_flytting,2014,66,alle,alle,personer,308,utvandring_og_utflytting
befolkning_flytting,2014,67,alle,alle,personer,860,utvandring_og_utflytting
befolkning_flytting,2014,68,alle,alle,personer,418,utvandring_og_utflytting
befolkning_flytting,2014,69,alle,alle,personer,507,utvandring_og_utflytting
befolkning_flytting,2014,70,alle,alle,personer,154,utvandring_og_utflytting
befolkning_flytting,2014,71,alle,alle,personer,563,utvandring_og_utflytting
befolkning_flytting,2014,72,alle,alle,personer,909,utvandring_og_utflytting
befolkning_flytting,2014,73,alle,alle,personer,2704,utvandring_og_utflytting
befolkning_flytting,2014,74,alle,alle,personer,1012,utvandring_og_utflytting
befolkning_flytting,2014,75,alle,alle,personer,875,utvandring_og_utflytting
befolkning_flytting,2014,76,alle,alle,personer,1318,utvandring_og_utflytting
befolkning_flytting,2014,77,alle,alle,personer,1467,utvandring_og_utflytting
befolkning_flytting,2014,78,alle,alle,personer,1501,utvandring_og_utflytting
befolkning_flytting,2014,79,alle,alle,personer,3463,utvandring_og_utflytting
befolkning_flytting,2014,80,alle,alle,personer,706,utvandring_og_utflytting
befolkning_flytting,2014,81,alle,alle,personer,1661,utvandring_og_utflytting
befolkning_flytting,2014,82,alle,alle,personer,616,utvandring_og_utflytting
befolkning_flytting,2014,83,alle,alle,personer,1196,utvandring_og_utflytting
befolkning_flytting,2014,01,innvandrere,alle,personer,266,utvandring_og_utflytting
befolkning_flytting,2014,02,innvandrere,alle,personer,705,utvandring_og_utflytting
befolkning_flytting,2014,03,innvandrere,alle,personer,554,utvandring_og_utflytting
befolkning_flytting,2014,04,innvandrere,alle,personer,1219,utvandring_og_utflytting
befolkning_flytting,2014,05,innvandrere,alle,personer,3050,utvandring_og_utflytting
befolkning_flytting,2014,06,innvandrere,alle,personer,1654,utvandring_og_utflytting
befolkning_flytting,2014,07,innvandrere,alle,personer,2627,utvandring_og_utflytting
befolkning_flytting,2014,08,innvandrere,alle,personer,1124,utvandring_og_utflytting
befolkning_flytting,2014,09,innvandrere,alle,personer,13087,utvandring_og_utflytting
befolkning_flytting,2014,10,innvandrere,alle,personer,113,utvandring_og_utflytting
befolkning_flytting,2014,11,innvandrere,alle,personer,471,utvandring_og_utflytting
befolkning_flytting,2014,12,innvandrere,alle,personer,627,utvandring_og_utflytting
befolkning_flytting,2014,13,innvandrere,alle,personer,394,utvandring_og_utflytting
befolkning_flytting,2014,14,innvandrere,alle,personer,543,utvandring_og_utflytting
befolkning_flytting,2014,15,innvandrere,alle,personer,224,utvandring_og_utflytting
befolkning_flytting,2014,16,innvandrere,alle,personer,345,utvandring_og_utflytting
befolkning_flytting,2014,17,innvandrere,alle,personer,122,utvandring_og_utflytting
befolkning_flytting,2014,18,innvandrere,alle,personer,173,utvandring_og_utflytting
befolkning_flytting,2014,19,innvandrere,alle,personer,239,utvandring_og_utflytting
befolkning_flytting,2014,20,innvandrere,alle,personer,1852,utvandring_og_utflytting
befolkning_flytting,2014,21,innvandrere,alle,personer,405,utvandring_og_utflytting
befolkning_flytting,2014,22,innvandrere,alle,personer,476,utvandring_og_utflytting
befolkning_flytting,2014,23,innvandrere,alle,personer,155,utvandring_og_utflytting
befolkning_flytting,2014,24,innvandrere,alle,personer,439,utvandring_og_utflytting
befolkning_flytting,2014,25,innvandrere,alle,personer,1218,utvandring_og_utflytting
befolkning_flytting,2014,26,innvandrere,alle,personer,730,utvandring_og_utflytting
befolkning_flytting,2014,27,innvandrere,alle,personer,872,utvandring_og_utflytting
befolkning_flytting,2014,28,innvandrere,alle,personer,219,utvandring_og_utflytting
befolkning_flytting,2014,29,innvandrere,alle,personer,201,utvandring_og_utflytting
befolkning_flytting,2014,30,innvandrere,alle,personer,104,utvandring_og_utflytting
befolkning_flytting,2014,31,innvandrere,alle,personer,68,utvandring_og_utflytting
befolkning_flytting,2014,32,innvandrere,alle,personer,588,utvandring_og_utflytting
befolkning_flytting,2014,33,innvandrere,alle,personer,341,utvandring_og_utflytting
befolkning_flytting,2014,34,innvandrere,alle,personer,255,utvandring_og_utflytting
befolkning_flytting,2014,35,innvandrere,alle,personer,1128,utvandring_og_utflytting
befolkning_flytting,2014,36,innvandrere,alle,personer,252,utvandring_og_utflytting
befolkning_flytting,2014,37,innvandrere,alle,personer,910,utvandring_og_utflytting
befolkning_flytting,2014,38,innvandrere,alle,personer,226,utvandring_og_utflytting
befolkning_flytting,2014,39,innvandrere,alle,personer,3823,utvandring_og_utflytting
befolkning_flytting,2014,40,innvandrere,alle,personer,3622,utvandring_og_utflytting
befolkning_flytting,2014,41,innvandrere,alle,personer,205,utvandring_og_utflytting
befolkning_flytting,2014,42,innvandrere,alle,personer,242,utvandring_og_utflytting
befolkning_flytting,2014,43,innvandrere,alle,personer,103,utvandring_og_utflytting
befolkning_flytting,2014,44,innvandrere,alle,personer,236,utvandring_og_utflytting
befolkning_flytting,2014,45,innvandrere,alle,personer,69,utvandring_og_utflytting
befolkning_flytting,2014,46,innvandrere,alle,personer,535,utvandring_og_utflytting
befolkning_flytting,2014,47,innvandrere,alle,personer,529,utvandring_og_utflytting
befolkning_flytting,2014,48,innvandrere,alle,personer,163,utvandring_og_utflytting
befolkning_flytting,2014,49,innvandrere,alle,personer,269,utvandring_og_utflytting
befolkning_flytting,2014,50,innvandrere,alle,personer,364,utvandring_og_utflytting
befolkning_flytting,2014,51,innvandrere,alle,personer,329,utvandring_og_utflytting
befolkning_flytting,2014,52,innvandrere,alle,personer,575,utvandring_og_utflytting
befolkning_flytting,2014,53,innvandrere,alle,personer,554,utvandring_og_utflytting
befolkning_flytting,2014,54,innvandrere,alle,personer,144,utvandring_og_utflytting
befolkning_flytting,2014,55,innvandrere,alle,personer,522,utvandring_og_utflytting
befolkning_flytting,2014,56,innvandrere,alle,personer,729,utvandring_og_utflytting
befolkning_flytting,2014,57,innvandrere,alle,personer,135,utvandring_og_utflytting
befolkning_flytting,2014,58,innvandrere,alle,personer,170,utvandring_og_utflytting
befolkning_flytting,2014,59,innvandrere,alle,personer,55,utvandring_og_utflytting
befolkning_flytting,2014,60,innvandrere,alle,personer,161,utvandring_og_utflytting
befolkning_flytting,2014,61,innvandrere,alle,personer,2560,utvandring_og_utflytting
befolkning_flytting,2014,62,innvandrere,alle,personer,78,utvandring_og_utflytting
befolkning_flytting,2014,63,innvandrere,alle,personer,179,utvandring_og_utflytting
befolkning_flytting,2014,64,innvandrere,alle,personer,493,utvandring_og_utflytting
befolkning_flytting,2014,65,innvandrere,alle,personer,98,utvandring_og_utflytting
befolkning_flytting,2014,66,innvandrere,alle,personer,59,utvandring_og_utflytting
befolkning_flytting,2014,67,innvandrere,alle,personer,226,utvandring_og_utflytting
befolkning_flytting,2014,68,innvandrere,alle,personer,74,utvandring_og_utflytting
befolkning_flytting,2014,69,innvandrere,alle,personer,155,utvandring_og_utflytting
befolkning_flytting,2014,70,innvandrere,alle,personer,25,utvandring_og_utflytting
befolkning_flytting,2014,71,innvandrere,alle,personer,158,utvandring_og_utflytting
befolkning_flytting,2014,72,innvandrere,alle,personer,272,utvandring_og_utflytting
befolkning_flytting,2014,73,innvandrere,alle,personer,700,utvandring_og_utflytting
befolkning_flytting,2014,74,innvandrere,alle,personer,329,utvandring_og_utflytting
befolkning_flytting,2014,75,innvandrere,alle,personer,233,utvandring_og_utflytting
befolkning_flytting,2014,76,innvandrere,alle,personer,363,utvandring_og_utflytting
befolkning_flytting,2014,77,innvandrere,alle,personer,391,utvandring_og_utflytting
befolkning_flytting,2014,78,innvandrere,alle,personer,343,utvandring_og_utflytting
befolkning_flytting,2014,79,innvandrere,alle,personer,878,utvandring_og_utflytting
befolkning_flytting,2014,80,innvandrere,alle,personer,135,utvandring_og_utflytting
befolkning_flytting,2014,81,innvandrere,alle,personer,496,utvandring_og_utflytting
befolkning_flytting,2014,82,innvandrere,alle,personer,120,utvandring_og_utflytting
befolkning_flytting,2014,83,innvandrere,alle,personer,453,utvandring_og_utflytting
befolkning_flytting,2014,01,innvandrere,1,personer,105,utvandring_og_utflytting
befolkning_flytting,2014,01,innvandrere,2,personer,161,utvandring_og_utflytting
befolkning_flytting,2014,02,innvandrere,1,personer,340,utvandring_og_utflytting
befolkning_flytting,2014,02,innvandrere,2,personer,365,utvandring_og_utflytting
befolkning_flytting,2014,03,innvandrere,1,personer,270,utvandring_og_utflytting
befolkning_flytting,2014,03,innvandrere,2,personer,284,utvandring_og_utflytting
befolkning_flytting,2014,04,innvandrere,1,personer,584,utvandring_og_utflytting
befolkning_flytting,2014,04,innvandrere,2,personer,635,utvandring_og_utflytting
befolkning_flytting,2014,05,innvandrere,1,personer,1627,utvandring_og_utflytting
befolkning_flytting,2014,05,innvandrere,2,personer,1423,utvandring_og_utflytting
befolkning_flytting,2014,06,innvandrere,1,personer,861,utvandring_og_utflytting
befolkning_flytting,2014,06,innvandrere,2,personer,793,utvandring_og_utflytting
befolkning_flytting,2014,07,innvandrere,1,personer,1411,utvandring_og_utflytting
befolkning_flytting,2014,07,innvandrere,2,personer,1216,utvandring_og_utflytting
befolkning_flytting,2014,08,innvandrere,1,personer,688,utvandring_og_utflytting
befolkning_flytting,2014,08,innvandrere,2,personer,436,utvandring_og_utflytting
befolkning_flytting,2014,09,innvandrere,1,personer,6683,utvandring_og_utflytting
befolkning_flytting,2014,09,innvandrere,2,personer,6404,utvandring_og_utflytting
befolkning_flytting,2014,10,innvandrere,1,personer,52,utvandring_og_utflytting
befolkning_flytting,2014,10,innvandrere,2,personer,61,utvandring_og_utflytting
befolkning_flytting,2014,11,innvandrere,1,personer,163,utvandring_og_utflytting
befolkning_flytting,2014,11,innvandrere,2,personer,308,utvandring_og_utflytting
befolkning_flytting,2014,12,innvandrere,1,personer,260,utvandring_og_utflytting
befolkning_flytting,2014,12,innvandrere,2,personer,367,utvandring_og_utflytting
befolkning_flytting,2014,13,innvandrere,1,personer,123,utvandring_og_utflytting
befolkning_flytting,2014,13,innvandrere,2,personer,271,utvandring_og_utflytting
befolkning_flytting,2014,14,innvandrere,1,personer,167,utvandring_og_utflytting
befolkning_flytting,2014,14,innvandrere,2,personer,376,utvandring_og_utflytting
befolkning_flytting,2014,15,innvandrere,1,personer,94,utvandring_og_utflytting
befolkning_flytting,2014,15,innvandrere,2,personer,130,utvandring_og_utflytting
befolkning_flytting,2014,16,innvandrere,1,personer,203,utvandring_og_utflytting
befolkning_flytting,2014,16,innvandrere,2,personer,142,utvandring_og_utflytting
befolkning_flytting,2014,17,innvandrere,1,personer,49,utvandring_og_utflytting
befolkning_flytting,2014,17,innvandrere,2,personer,73,utvandring_og_utflytting
befolkning_flytting,2014,18,innvandrere,1,personer,70,utvandring_og_utflytting
befolkning_flytting,2014,18,innvandrere,2,personer,103,utvandring_og_utflytting
befolkning_flytting,2014,19,innvandrere,1,personer,79,utvandring_og_utflytting
befolkning_flytting,2014,19,innvandrere,2,personer,160,utvandring_og_utflytting
befolkning_flytting,2014,20,innvandrere,1,personer,1089,utvandring_og_utflytting
befolkning_flytting,2014,20,innvandrere,2,personer,763,utvandring_og_utflytting
befolkning_flytting,2014,21,innvandrere,1,personer,199,utvandring_og_utflytting
befolkning_flytting,2014,21,innvandrere,2,personer,206,utvandring_og_utflytting
befolkning_flytting,2014,22,innvandrere,1,personer,254,utvandring_og_utflytting
befolkning_flytting,2014,22,innvandrere,2,personer,222,utvandring_og_utflytting
befolkning_flytting,2014,23,innvandrere,1,personer,94,utvandring_og_utflytting
befolkning_flytting,2014,23,innvandrere,2,personer,61,utvandring_og_utflytting
befolkning_flytting,2014,24,innvandrere,1,personer,263,utvandring_og_utflytting
befolkning_flytting,2014,24,innvandrere,2,personer,176,utvandring_og_utflytting
befolkning_flytting,2014,25,innvandrere,1,personer,706,utvandring_og_utflytting
befolkning_flytting,2014,25,innvandrere,2,personer,512,utvandring_og_utflytting
befolkning_flytting,2014,26,innvandrere,1,personer,361,utvandring_og_utflytting
befolkning_flytting,2014,26,innvandrere,2,personer,369,utvandring_og_utflytting
befolkning_flytting,2014,27,innvandrere,1,personer,329,utvandring_og_utflytting
befolkning_flytting,2014,27,innvandrere,2,personer,543,utvandring_og_utflytting
befolkning_flytting,2014,28,innvandrere,1,personer,89,utvandring_og_utflytting
befolkning_flytting,2014,28,innvandrere,2,personer,130,utvandring_og_utflytting
befolkning_flytting,2014,29,innvandrere,1,personer,99,utvandring_og_utflytting
befolkning_flytting,2014,29,innvandrere,2,personer,102,utvandring_og_utflytting
befolkning_flytting,2014,30,innvandrere,1,personer,73,utvandring_og_utflytting
befolkning_flytting,2014,30,innvandrere,2,personer,31,utvandring_og_utflytting
befolkning_flytting,2014,31,innvandrere,1,personer,35,utvandring_og_utflytting
befolkning_flytting,2014,31,innvandrere,2,personer,33,utvandring_og_utflytting
befolkning_flytting,2014,32,innvandrere,1,personer,308,utvandring_og_utflytting
befolkning_flytting,2014,32,innvandrere,2,personer,280,utvandring_og_utflytting
befolkning_flytting,2014,33,innvandrere,1,personer,127,utvandring_og_utflytting
befolkning_flytting,2014,33,innvandrere,2,personer,214,utvandring_og_utflytting
befolkning_flytting,2014,34,innvandrere,1,personer,93,utvandring_og_utflytting
befolkning_flytting,2014,34,innvandrere,2,personer,162,utvandring_og_utflytting
befolkning_flytting,2014,35,innvandrere,1,personer,544,utvandring_og_utflytting
befolkning_flytting,2014,35,innvandrere,2,personer,584,utvandring_og_utflytting
befolkning_flytting,2014,36,innvandrere,1,personer,148,utvandring_og_utflytting
befolkning_flytting,2014,36,innvandrere,2,personer,104,utvandring_og_utflytting
befolkning_flytting,2014,37,innvandrere,1,personer,567,utvandring_og_utflytting
befolkning_flytting,2014,37,innvandrere,2,personer,343,utvandring_og_utflytting
befolkning_flytting,2014,38,innvandrere,1,personer,113,utvandring_og_utflytting
befolkning_flytting,2014,38,innvandrere,2,personer,113,utvandring_og_utflytting
befolkning_flytting,2014,39,innvandrere,1,personer,2252,utvandring_og_utflytting
befolkning_flytting,2014,39,innvandrere,2,personer,1571,utvandring_og_utflytting
befolkning_flytting,2014,40,innvandrere,1,personer,2158,utvandring_og_utflytting
befolkning_flytting,2014,40,innvandrere,2,personer,1464,utvandring_og_utflytting
befolkning_flytting,2014,41,innvandrere,1,personer,158,utvandring_og_utflytting
befolkning_flytting,2014,41,innvandrere,2,personer,47,utvandring_og_utflytting
befolkning_flytting,2014,42,innvandrere,1,personer,102,utvandring_og_utflytting
befolkning_flytting,2014,42,innvandrere,2,personer,140,utvandring_og_utflytting
befolkning_flytting,2014,43,innvandrere,1,personer,50,utvandring_og_utflytting
befolkning_flytting,2014,43,innvandrere,2,personer,53,utvandring_og_utflytting
befolkning_flytting,2014,44,innvandrere,1,personer,176,utvandring_og_utflytting
befolkning_flytting,2014,44,innvandrere,2,personer,60,utvandring_og_utflytting
befolkning_flytting,2014,45,innvandrere,1,personer,49,utvandring_og_utflytting
befolkning_flytting,2014,45,innvandrere,2,personer,20,utvandring_og_utflytting
befolkning_flytting,2014,46,innvandrere,1,personer,309,utvandring_og_utflytting
befolkning_flytting,2014,46,innvandrere,2,personer,226,utvandring_og_utflytting
befolkning_flytting,2014,47,innvandrere,1,personer,331,utvandring_og_utflytting
befolkning_flytting,2014,47,innvandrere,2,personer,198,utvandring_og_utflytting
befolkning_flytting,2014,48,innvandrere,1,personer,81,utvandring_og_utflytting
befolkning_flytting,2014,48,innvandrere,2,personer,82,utvandring_og_utflytting
befolkning_flytting,2014,49,innvandrere,1,personer,161,utvandring_og_utflytting
befolkning_flytting,2014,49,innvandrere,2,personer,108,utvandring_og_utflytting
befolkning_flytting,2014,50,innvandrere,1,personer,164,utvandring_og_utflytting
befolkning_flytting,2014,50,innvandrere,2,personer,200,utvandring_og_utflytting
befolkning_flytting,2014,51,innvandrere,1,personer,125,utvandring_og_utflytting
befolkning_flytting,2014,51,innvandrere,2,personer,204,utvandring_og_utflytting
befolkning_flytting,2014,52,innvandrere,1,personer,247,utvandring_og_utflytting
befolkning_flytting,2014,52,innvandrere,2,personer,328,utvandring_og_utflytting
befolkning_flytting,2014,53,innvandrere,1,personer,297,utvandring_og_utflytting
befolkning_flytting,2014,53,innvandrere,2,personer,257,utvandring_og_utflytting
befolkning_flytting,2014,54,innvandrere,1,personer,116,utvandring_og_utflytting
befolkning_flytting,2014,54,innvandrere,2,personer,28,utvandring_og_utflytting
befolkning_flytting,2014,55,innvandrere,1,personer,262,utvandring_og_utflytting
befolkning_flytting,2014,55,innvandrere,2,personer,260,utvandring_og_utflytting
befolkning_flytting,2014,56,innvandrere,1,personer,459,utvandring_og_utflytting
befolkning_flytting,2014,56,innvandrere,2,personer,270,utvandring_og_utflytting
befolkning_flytting,2014,57,innvandrere,1,personer,91,utvandring_og_utflytting
befolkning_flytting,2014,57,innvandrere,2,personer,44,utvandring_og_utflytting
befolkning_flytting,2014,58,innvandrere,1,personer,105,utvandring_og_utflytting
befolkning_flytting,2014,58,innvandrere,2,personer,65,utvandring_og_utflytting
befolkning_flytting,2014,59,innvandrere,1,personer,26,utvandring_og_utflytting
befolkning_flytting,2014,59,innvandrere,2,personer,29,utvandring_og_utflytting
befolkning_flytting,2014,60,innvandrere,1,personer,71,utvandring_og_utflytting
befolkning_flytting,2014,60,innvandrere,2,personer,90,utvandring_og_utflytting
befolkning_flytting,2014,61,innvandrere,1,personer,1326,utvandring_og_utflytting
befolkning_flytting,2014,61,innvandrere,2,personer,1234,utvandring_og_utflytting
befolkning_flytting,2014,62,innvandrere,1,personer,45,utvandring_og_utflytting
befolkning_flytting,2014,62,innvandrere,2,personer,33,utvandring_og_utflytting
befolkning_flytting,2014,63,innvandrere,1,personer,80,utvandring_og_utflytting
befolkning_flytting,2014,63,innvandrere,2,personer,99,utvandring_og_utflytting
befolkning_flytting,2014,64,innvandrere,1,personer,214,utvandring_og_utflytting
befolkning_flytting,2014,64,innvandrere,2,personer,279,utvandring_og_utflytting
befolkning_flytting,2014,65,innvandrere,1,personer,19,utvandring_og_utflytting
befolkning_flytting,2014,65,innvandrere,2,personer,79,utvandring_og_utflytting
befolkning_flytting,2014,66,innvandrere,1,personer,31,utvandring_og_utflytting
befolkning_flytting,2014,66,innvandrere,2,personer,28,utvandring_og_utflytting
befolkning_flytting,2014,67,innvandrere,1,personer,54,utvandring_og_utflytting
befolkning_flytting,2014,67,innvandrere,2,personer,172,utvandring_og_utflytting
befolkning_flytting,2014,68,innvandrere,1,personer,33,utvandring_og_utflytting
befolkning_flytting,2014,68,innvandrere,2,personer,41,utvandring_og_utflytting
befolkning_flytting,2014,69,innvandrere,1,personer,78,utvandring_og_utflytting
befolkning_flytting,2014,69,innvandrere,2,personer,77,utvandring_og_utflytting
befolkning_flytting,2014,70,innvandrere,1,personer,18,utvandring_og_utflytting
befolkning_flytting,2014,70,innvandrere,2,personer,7,utvandring_og_utflytting
befolkning_flytting,2014,71,innvandrere,1,personer,39,utvandring_og_utflytting
befolkning_flytting,2014,71,innvandrere,2,personer,119,utvandring_og_utflytting
befolkning_flytting,2014,72,innvandrere,1,personer,69,utvandring_og_utflytting
befolkning_flytting,2014,72,innvandrere,2,personer,203,utvandring_og_utflytting
befolkning_flytting,2014,73,innvandrere,1,personer,269,utvandring_og_utflytting
befolkning_flytting,2014,73,innvandrere,2,personer,431,utvandring_og_utflytting
befolkning_flytting,2014,74,innvandrere,1,personer,109,utvandring_og_utflytting
befolkning_flytting,2014,74,innvandrere,2,personer,220,utvandring_og_utflytting
befolkning_flytting,2014,75,innvandrere,1,personer,88,utvandring_og_utflytting
befolkning_flytting,2014,75,innvandrere,2,personer,145,utvandring_og_utflytting
befolkning_flytting,2014,76,innvandrere,1,personer,98,utvandring_og_utflytting
befolkning_flytting,2014,76,innvandrere,2,personer,265,utvandring_og_utflytting
befolkning_flytting,2014,77,innvandrere,1,personer,120,utvandring_og_utflytting
befolkning_flytting,2014,77,innvandrere,2,personer,271,utvandring_og_utflytting
befolkning_flytting,2014,78,innvandrere,1,personer,82,utvandring_og_utflytting
befolkning_flytting,2014,78,innvandrere,2,personer,261,utvandring_og_utflytting
befolkning_flytting,2014,79,innvandrere,1,personer,474,utvandring_og_utflytting
befolkning_flytting,2014,79,innvandrere,2,personer,404,utvandring_og_utflytting
befolkning_flytting,2014,80,innvandrere,1,personer,37,utvandring_og_utflytting
befolkning_flytting,2014,80,innvandrere,2,personer,98,utvandring_og_utflytting
befolkning_flytting,2014,81,innvandrere,1,personer,232,utvandring_og_utflytting
befolkning_flytting,2014,81,innvandrere,2,personer,264,utvandring_og_utflytting
befolkning_flytting,2014,82,innvandrere,1,personer,79,utvandring_og_utflytting
befolkning_flytting,2014,82,innvandrere,2,personer,41,utvandring_og_utflytting
befolkning_flytting,2014,83,innvandrere,1,personer,209,utvandring_og_utflytting
befolkning_flytting,2014,83,innvandrere,2,personer,244,utvandring_og_utflytting
befolkning_flytting,2014,01,alle,alle,personer,221,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,02,alle,alle,personer,308,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,03,alle,alle,personer,777,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,04,alle,alle,personer,704,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,05,alle,alle,personer,2639,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,06,alle,alle,personer,1092,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,07,alle,alle,personer,1469,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,08,alle,alle,personer,1516,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,09,alle,alle,personer,7189,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,10,alle,alle,personer,3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,11,alle,alle,personer,204,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,12,alle,alle,personer,771,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,13,alle,alle,personer,142,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,14,alle,alle,personer,660,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,15,alle,alle,personer,216,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,16,alle,alle,personer,216,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,17,alle,alle,personer,7,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,18,alle,alle,personer,63,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,19,alle,alle,personer,65,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,20,alle,alle,personer,1437,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,21,alle,alle,personer,3,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,22,alle,alle,personer,211,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,23,alle,alle,personer,92,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,24,alle,alle,personer,197,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,25,alle,alle,personer,915,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,26,alle,alle,personer,597,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,27,alle,alle,personer,335,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,28,alle,alle,personer,136,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,29,alle,alle,personer,46,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,30,alle,alle,personer,1,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,31,alle,alle,personer,-14,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,32,alle,alle,personer,621,nettoinnvandring_og_nettoinnflytting
befolkning_flytting,2014,33,alle,alle,personer,339,nettoinnvandring_og_nettoinnflytting
