"aar","fylke_nr","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2011_2013","NULL","innvandrere","alle","prosent",".","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","29","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","69","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","27","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","64.3","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","56","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","66.7","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","29","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","69","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","27","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","64.3","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","56","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","66.7","videregaende_fullfort","1266","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Flora","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","alle","0","personer","172","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","75.4","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","alle","1","personer","178","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","65.9","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","350","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","70.3","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","12","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","85.7","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","1","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","8.3","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","13","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","50","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","160","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","74.8","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","177","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","68.6","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","337","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","71.4","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer","2","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent","100","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer","2","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent","66.7","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer","4","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent","80","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","158","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","74.5","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","175","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","68.6","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","333","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","71.3","videregaende_fullfort","1401","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Gulen","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","alle","0","personer","42","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","77.8","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","alle","1","personer","40","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","69","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","82","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","73.2","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","1","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","100","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","1","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","100","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","2","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","100","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","41","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","77.4","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","39","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","68.4","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","80","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","72.7","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","41","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","77.4","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","39","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","68.4","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","80","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","72.7","videregaende_fullfort","1411","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Solund","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","alle","0","personer","9","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","75","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","alle","1","personer","20","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","87","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","29","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","82.9","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer",".","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent",".","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer",".","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent",".","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer",".","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent",".","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","9","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","75","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","20","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","87","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","29","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","82.9","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","9","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","75","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","20","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","87","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","29","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","82.9","videregaende_fullfort","1412","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Hyllestad","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","alle","0","personer","20","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","71.4","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","alle","1","personer","24","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","80","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","44","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","75.9","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","1","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","50","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer",".","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent",".","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","1","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","50","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","19","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","73.1","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","24","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","80","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","43","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","76.8","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","19","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","73.1","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","24","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","80","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","43","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","76.8","videregaende_fullfort","1413","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","H�yanger","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","alle","0","personer","80","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","81.6","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","alle","1","personer","61","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","63.5","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","141","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","72.7","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","2","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","66.7","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","1","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","50","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","3","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","60","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","78","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","82.1","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","60","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","63.8","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","138","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","73","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","78","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","82.1","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","60","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","63.8","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","138","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","73","videregaende_fullfort","1416","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Vik","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","alle","0","personer","55","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","83.3","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","alle","1","personer","37","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","62.7","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","92","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","73.6","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","2","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","100","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer",".","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent",".","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","2","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","50","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","53","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","82.8","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","37","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","64.9","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","90","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","74.4","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer","1","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent","100","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer","1","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent","100","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","53","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","82.8","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","36","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","64.3","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","89","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","74.2","videregaende_fullfort","1417","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Balestrand","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","alle","0","personer","26","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","86.7","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","alle","1","personer","24","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","77.4","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","50","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","82","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer",".","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent",".","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","1","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","50","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","1","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","33.3","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","26","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","89.7","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","23","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","79.3","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","49","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","84.5","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","26","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","89.7","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","23","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","82.1","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","49","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","86","videregaende_fullfort","1418","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Leikanger","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","alle","0","personer","39","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","83","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","alle","1","personer","32","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","86.5","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","71","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","84.5","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer",".","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent",".","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","1","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","100","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","1","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","50","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","39","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","84.8","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","31","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","86.1","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","70","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","85.4","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","39","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","84.8","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","31","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","86.1","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","70","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","85.4","videregaende_fullfort","1419","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Sogndal","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","alle","0","personer","127","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","88.8","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","alle","1","personer","114","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","74","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","241","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","81.1","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","4","videregaende_fullfort","1420","NULL","NULL"
