"tabell_navn","aar","kommune_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn",2014,"1836","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1836","arbeid","alle","prosent",29
"befolkning_innvandringsgrunn",2014,"1836","flukt","alle","prosent",0
"befolkning_innvandringsgrunn",2014,"1836","familie","alle","prosent",38.7
"befolkning_innvandringsgrunn",2014,"1836","annet","alle","prosent",4.8
"befolkning_innvandringsgrunn",2014,"1836","uoppgitt","alle","prosent",27.4
"befolkning_innvandringsgrunn",2014,"1836","alle","1","prosent",37.1
"befolkning_innvandringsgrunn",2014,"1836","arbeid","1","prosent",14.5
"befolkning_innvandringsgrunn",2014,"1836","flukt","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1836","familie","1","prosent",9.7
"befolkning_innvandringsgrunn",2014,"1836","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1836","uoppgitt","1","prosent",12.9
"befolkning_innvandringsgrunn",2014,"1836","alle","0","prosent",62.9
"befolkning_innvandringsgrunn",2014,"1836","arbeid","0","prosent",14.5
"befolkning_innvandringsgrunn",2014,"1836","flukt","0","prosent",0
"befolkning_innvandringsgrunn",2014,"1836","familie","0","prosent",29
"befolkning_innvandringsgrunn",2014,"1836","annet","0","prosent",4.8
"befolkning_innvandringsgrunn",2014,"1836","uoppgitt","0","prosent",14.5
"befolkning_innvandringsgrunn",2014,"1837","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1837","arbeid","alle","prosent",33
"befolkning_innvandringsgrunn",2014,"1837","flukt","alle","prosent",14.5
"befolkning_innvandringsgrunn",2014,"1837","familie","alle","prosent",29.6
"befolkning_innvandringsgrunn",2014,"1837","annet","alle","prosent",3.2
"befolkning_innvandringsgrunn",2014,"1837","uoppgitt","alle","prosent",19.8
"befolkning_innvandringsgrunn",2014,"1837","alle","1","prosent",45.6
"befolkning_innvandringsgrunn",2014,"1837","arbeid","1","prosent",22.4
"befolkning_innvandringsgrunn",2014,"1837","flukt","1","prosent",6.9
"befolkning_innvandringsgrunn",2014,"1837","familie","1","prosent",6.9
"befolkning_innvandringsgrunn",2014,"1837","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1837","uoppgitt","1","prosent",9.5
"befolkning_innvandringsgrunn",2014,"1837","alle","0","prosent",54.4
"befolkning_innvandringsgrunn",2014,"1837","arbeid","0","prosent",10.6
"befolkning_innvandringsgrunn",2014,"1837","flukt","0","prosent",7.7
"befolkning_innvandringsgrunn",2014,"1837","familie","0","prosent",22.7
"befolkning_innvandringsgrunn",2014,"1837","annet","0","prosent",3.2
"befolkning_innvandringsgrunn",2014,"1837","uoppgitt","0","prosent",10.3
"befolkning_innvandringsgrunn",2014,"1838","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1838","arbeid","alle","prosent",31.5
"befolkning_innvandringsgrunn",2014,"1838","flukt","alle","prosent",31.5
"befolkning_innvandringsgrunn",2014,"1838","familie","alle","prosent",23.9
"befolkning_innvandringsgrunn",2014,"1838","annet","alle","prosent",3.6
"befolkning_innvandringsgrunn",2014,"1838","uoppgitt","alle","prosent",9.6
"befolkning_innvandringsgrunn",2014,"1838","alle","1","prosent",50.3
"befolkning_innvandringsgrunn",2014,"1838","arbeid","1","prosent",23.4
"befolkning_innvandringsgrunn",2014,"1838","flukt","1","prosent",14.2
"befolkning_innvandringsgrunn",2014,"1838","familie","1","prosent",8.1
"befolkning_innvandringsgrunn",2014,"1838","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1838","uoppgitt","1","prosent",4.6
"befolkning_innvandringsgrunn",2014,"1838","alle","0","prosent",49.7
"befolkning_innvandringsgrunn",2014,"1838","arbeid","0","prosent",8.1
"befolkning_innvandringsgrunn",2014,"1838","flukt","0","prosent",17.3
"befolkning_innvandringsgrunn",2014,"1838","familie","0","prosent",15.7
"befolkning_innvandringsgrunn",2014,"1838","annet","0","prosent",3.6
"befolkning_innvandringsgrunn",2014,"1838","uoppgitt","0","prosent",5.1
"befolkning_innvandringsgrunn",2014,"1839","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1839","arbeid","alle","prosent",25
"befolkning_innvandringsgrunn",2014,"1839","flukt","alle","prosent",22.7
"befolkning_innvandringsgrunn",2014,"1839","familie","alle","prosent",20.5
"befolkning_innvandringsgrunn",2014,"1839","annet","alle","prosent",6.8
"befolkning_innvandringsgrunn",2014,"1839","uoppgitt","alle","prosent",25
"befolkning_innvandringsgrunn",2014,"1839","alle","1","prosent",31.8
"befolkning_innvandringsgrunn",2014,"1839","arbeid","1","prosent",11.4
"befolkning_innvandringsgrunn",2014,"1839","flukt","1","prosent",6.8
"befolkning_innvandringsgrunn",2014,"1839","familie","1","prosent",6.8
"befolkning_innvandringsgrunn",2014,"1839","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1839","uoppgitt","1","prosent",6.8
"befolkning_innvandringsgrunn",2014,"1839","alle","0","prosent",68.2
"befolkning_innvandringsgrunn",2014,"1839","arbeid","0","prosent",13.6
"befolkning_innvandringsgrunn",2014,"1839","flukt","0","prosent",15.9
"befolkning_innvandringsgrunn",2014,"1839","familie","0","prosent",13.6
"befolkning_innvandringsgrunn",2014,"1839","annet","0","prosent",6.8
"befolkning_innvandringsgrunn",2014,"1839","uoppgitt","0","prosent",18.2
"befolkning_innvandringsgrunn",2014,"1840","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1840","arbeid","alle","prosent",14
"befolkning_innvandringsgrunn",2014,"1840","flukt","alle","prosent",49.5
"befolkning_innvandringsgrunn",2014,"1840","familie","alle","prosent",14.9
"befolkning_innvandringsgrunn",2014,"1840","annet","alle","prosent",1.3
"befolkning_innvandringsgrunn",2014,"1840","uoppgitt","alle","prosent",20.3
"befolkning_innvandringsgrunn",2014,"1840","alle","1","prosent",58.1
"befolkning_innvandringsgrunn",2014,"1840","arbeid","1","prosent",10.8
"befolkning_innvandringsgrunn",2014,"1840","flukt","1","prosent",31.4
"befolkning_innvandringsgrunn",2014,"1840","familie","1","prosent",4.4
"befolkning_innvandringsgrunn",2014,"1840","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1840","uoppgitt","1","prosent",11.4
"befolkning_innvandringsgrunn",2014,"1840","alle","0","prosent",41.9
"befolkning_innvandringsgrunn",2014,"1840","arbeid","0","prosent",3.2
"befolkning_innvandringsgrunn",2014,"1840","flukt","0","prosent",18.1
"befolkning_innvandringsgrunn",2014,"1840","familie","0","prosent",10.5
"befolkning_innvandringsgrunn",2014,"1840","annet","0","prosent",1.3
"befolkning_innvandringsgrunn",2014,"1840","uoppgitt","0","prosent",8.9
"befolkning_innvandringsgrunn",2014,"1841","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1841","arbeid","alle","prosent",19.4
"befolkning_innvandringsgrunn",2014,"1841","flukt","alle","prosent",34.9
"befolkning_innvandringsgrunn",2014,"1841","familie","alle","prosent",23.2
"befolkning_innvandringsgrunn",2014,"1841","annet","alle","prosent",2
"befolkning_innvandringsgrunn",2014,"1841","uoppgitt","alle","prosent",20.4
"befolkning_innvandringsgrunn",2014,"1841","alle","1","prosent",48.6
"befolkning_innvandringsgrunn",2014,"1841","arbeid","1","prosent",12.7
"befolkning_innvandringsgrunn",2014,"1841","flukt","1","prosent",18.8
"befolkning_innvandringsgrunn",2014,"1841","familie","1","prosent",7.1
"befolkning_innvandringsgrunn",2014,"1841","annet","1","prosent",0.8
"befolkning_innvandringsgrunn",2014,"1841","uoppgitt","1","prosent",9.1
"befolkning_innvandringsgrunn",2014,"1841","alle","0","prosent",51.4
"befolkning_innvandringsgrunn",2014,"1841","arbeid","0","prosent",6.7
"befolkning_innvandringsgrunn",2014,"1841","flukt","0","prosent",16.1
"befolkning_innvandringsgrunn",2014,"1841","familie","0","prosent",16.1
"befolkning_innvandringsgrunn",2014,"1841","annet","0","prosent",1.2
"befolkning_innvandringsgrunn",2014,"1841","uoppgitt","0","prosent",11.3
"befolkning_innvandringsgrunn",2014,"1845","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1845","arbeid","alle","prosent",33
"befolkning_innvandringsgrunn",2014,"1845","flukt","alle","prosent",0
"befolkning_innvandringsgrunn",2014,"1845","familie","alle","prosent",54.6
"befolkning_innvandringsgrunn",2014,"1845","annet","alle","prosent",3.1
"befolkning_innvandringsgrunn",2014,"1845","uoppgitt","alle","prosent",9.3
"befolkning_innvandringsgrunn",2014,"1845","alle","1","prosent",45.4
"befolkning_innvandringsgrunn",2014,"1845","arbeid","1","prosent",22.7
"befolkning_innvandringsgrunn",2014,"1845","flukt","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1845","familie","1","prosent",16.5
"befolkning_innvandringsgrunn",2014,"1845","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1845","uoppgitt","1","prosent",6.2
"befolkning_innvandringsgrunn",2014,"1845","alle","0","prosent",54.6
"befolkning_innvandringsgrunn",2014,"1845","arbeid","0","prosent",10.3
"befolkning_innvandringsgrunn",2014,"1845","flukt","0","prosent",0
"befolkning_innvandringsgrunn",2014,"1845","familie","0","prosent",38.1
"befolkning_innvandringsgrunn",2014,"1845","annet","0","prosent",3.1
"befolkning_innvandringsgrunn",2014,"1845","uoppgitt","0","prosent",3.1
"befolkning_innvandringsgrunn",2014,"1848","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1848","arbeid","alle","prosent",28.4
"befolkning_innvandringsgrunn",2014,"1848","flukt","alle","prosent",25.8
"befolkning_innvandringsgrunn",2014,"1848","familie","alle","prosent",26.8
"befolkning_innvandringsgrunn",2014,"1848","annet","alle","prosent",0
"befolkning_innvandringsgrunn",2014,"1848","uoppgitt","alle","prosent",19.1
"befolkning_innvandringsgrunn",2014,"1848","alle","1","prosent",52.1
"befolkning_innvandringsgrunn",2014,"1848","arbeid","1","prosent",24.2
"befolkning_innvandringsgrunn",2014,"1848","flukt","1","prosent",11.9
"befolkning_innvandringsgrunn",2014,"1848","familie","1","prosent",6.2
"befolkning_innvandringsgrunn",2014,"1848","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1848","uoppgitt","1","prosent",9.8
"befolkning_innvandringsgrunn",2014,"1848","alle","0","prosent",47.9
"befolkning_innvandringsgrunn",2014,"1848","arbeid","0","prosent",4.1
"befolkning_innvandringsgrunn",2014,"1848","flukt","0","prosent",13.9
"befolkning_innvandringsgrunn",2014,"1848","familie","0","prosent",20.6
"befolkning_innvandringsgrunn",2014,"1848","annet","0","prosent",0
"befolkning_innvandringsgrunn",2014,"1848","uoppgitt","0","prosent",9.3
"befolkning_innvandringsgrunn",2014,"1849","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1849","arbeid","alle","prosent",27.5
"befolkning_innvandringsgrunn",2014,"1849","flukt","alle","prosent",30
"befolkning_innvandringsgrunn",2014,"1849","familie","alle","prosent",24.6
"befolkning_innvandringsgrunn",2014,"1849","annet","alle","prosent",2.4
"befolkning_innvandringsgrunn",2014,"1849","uoppgitt","alle","prosent",15.5
"befolkning_innvandringsgrunn",2014,"1849","alle","1","prosent",54.6
"befolkning_innvandringsgrunn",2014,"1849","arbeid","1","prosent",18.8
"befolkning_innvandringsgrunn",2014,"1849","flukt","1","prosent",19.8
"befolkning_innvandringsgrunn",2014,"1849","familie","1","prosent",8.7
"befolkning_innvandringsgrunn",2014,"1849","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1849","uoppgitt","1","prosent",7.2
"befolkning_innvandringsgrunn",2014,"1849","alle","0","prosent",45.4
"befolkning_innvandringsgrunn",2014,"1849","arbeid","0","prosent",8.7
"befolkning_innvandringsgrunn",2014,"1849","flukt","0","prosent",10.1
"befolkning_innvandringsgrunn",2014,"1849","familie","0","prosent",15.9
"befolkning_innvandringsgrunn",2014,"1849","annet","0","prosent",2.4
"befolkning_innvandringsgrunn",2014,"1849","uoppgitt","0","prosent",8.2
"befolkning_innvandringsgrunn",2014,"1850","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1850","arbeid","alle","prosent",31.5
"befolkning_innvandringsgrunn",2014,"1850","flukt","alle","prosent",15
"befolkning_innvandringsgrunn",2014,"1850","familie","alle","prosent",26
"befolkning_innvandringsgrunn",2014,"1850","annet","alle","prosent",0
"befolkning_innvandringsgrunn",2014,"1850","uoppgitt","alle","prosent",27.6
"befolkning_innvandringsgrunn",2014,"1850","alle","1","prosent",48.8
"befolkning_innvandringsgrunn",2014,"1850","arbeid","1","prosent",25.2
"befolkning_innvandringsgrunn",2014,"1850","flukt","1","prosent",5.5
"befolkning_innvandringsgrunn",2014,"1850","familie","1","prosent",7.9
"befolkning_innvandringsgrunn",2014,"1850","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1850","uoppgitt","1","prosent",10.2
"befolkning_innvandringsgrunn",2014,"1850","alle","0","prosent",51.2
"befolkning_innvandringsgrunn",2014,"1850","arbeid","0","prosent",6.3
"befolkning_innvandringsgrunn",2014,"1850","flukt","0","prosent",9.4
"befolkning_innvandringsgrunn",2014,"1850","familie","0","prosent",18.1
"befolkning_innvandringsgrunn",2014,"1850","annet","0","prosent",0
"befolkning_innvandringsgrunn",2014,"1850","uoppgitt","0","prosent",17.3
"befolkning_innvandringsgrunn",2014,"1851","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1851","arbeid","alle","prosent",15
"befolkning_innvandringsgrunn",2014,"1851","flukt","alle","prosent",51.2
"befolkning_innvandringsgrunn",2014,"1851","familie","alle","prosent",19.9
"befolkning_innvandringsgrunn",2014,"1851","annet","alle","prosent",2.1
"befolkning_innvandringsgrunn",2014,"1851","uoppgitt","alle","prosent",11.8
"befolkning_innvandringsgrunn",2014,"1851","alle","1","prosent",51.9
"befolkning_innvandringsgrunn",2014,"1851","arbeid","1","prosent",10.5
"befolkning_innvandringsgrunn",2014,"1851","flukt","1","prosent",31.7
"befolkning_innvandringsgrunn",2014,"1851","familie","1","prosent",4.9
"befolkning_innvandringsgrunn",2014,"1851","annet","1","prosent",1
"befolkning_innvandringsgrunn",2014,"1851","uoppgitt","1","prosent",3.8
"befolkning_innvandringsgrunn",2014,"1851","alle","0","prosent",48.1
"befolkning_innvandringsgrunn",2014,"1851","arbeid","0","prosent",4.5
"befolkning_innvandringsgrunn",2014,"1851","flukt","0","prosent",19.5
"befolkning_innvandringsgrunn",2014,"1851","familie","0","prosent",15
"befolkning_innvandringsgrunn",2014,"1851","annet","0","prosent",1
"befolkning_innvandringsgrunn",2014,"1851","uoppgitt","0","prosent",8
"befolkning_innvandringsgrunn",2014,"1852","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1852","arbeid","alle","prosent",15.2
"befolkning_innvandringsgrunn",2014,"1852","flukt","alle","prosent",0
"befolkning_innvandringsgrunn",2014,"1852","familie","alle","prosent",50
"befolkning_innvandringsgrunn",2014,"1852","annet","alle","prosent",6.5
"befolkning_innvandringsgrunn",2014,"1852","uoppgitt","alle","prosent",28.3
"befolkning_innvandringsgrunn",2014,"1852","alle","1","prosent",30.4
"befolkning_innvandringsgrunn",2014,"1852","arbeid","1","prosent",8.7
"befolkning_innvandringsgrunn",2014,"1852","flukt","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1852","familie","1","prosent",8.7
"befolkning_innvandringsgrunn",2014,"1852","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1852","uoppgitt","1","prosent",13
"befolkning_innvandringsgrunn",2014,"1852","alle","0","prosent",69.6
"befolkning_innvandringsgrunn",2014,"1852","arbeid","0","prosent",6.5
"befolkning_innvandringsgrunn",2014,"1852","flukt","0","prosent",0
"befolkning_innvandringsgrunn",2014,"1852","familie","0","prosent",41.3
"befolkning_innvandringsgrunn",2014,"1852","annet","0","prosent",6.5
"befolkning_innvandringsgrunn",2014,"1852","uoppgitt","0","prosent",15.2
"befolkning_innvandringsgrunn",2014,"1853","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1853","arbeid","alle","prosent",22.8
"befolkning_innvandringsgrunn",2014,"1853","flukt","alle","prosent",32.7
"befolkning_innvandringsgrunn",2014,"1853","familie","alle","prosent",19.8
"befolkning_innvandringsgrunn",2014,"1853","annet","alle","prosent",5
"befolkning_innvandringsgrunn",2014,"1853","uoppgitt","alle","prosent",19.8
"befolkning_innvandringsgrunn",2014,"1853","alle","1","prosent",49.5
"befolkning_innvandringsgrunn",2014,"1853","arbeid","1","prosent",14.9
"befolkning_innvandringsgrunn",2014,"1853","flukt","1","prosent",22.8
"befolkning_innvandringsgrunn",2014,"1853","familie","1","prosent",3
"befolkning_innvandringsgrunn",2014,"1853","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1853","uoppgitt","1","prosent",8.9
"befolkning_innvandringsgrunn",2014,"1853","alle","0","prosent",50.5
"befolkning_innvandringsgrunn",2014,"1853","arbeid","0","prosent",7.9
"befolkning_innvandringsgrunn",2014,"1853","flukt","0","prosent",9.9
"befolkning_innvandringsgrunn",2014,"1853","familie","0","prosent",16.8
"befolkning_innvandringsgrunn",2014,"1853","annet","0","prosent",5
"befolkning_innvandringsgrunn",2014,"1853","uoppgitt","0","prosent",10.9
"befolkning_innvandringsgrunn",2014,"1854","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1854","arbeid","alle","prosent",14.1
"befolkning_innvandringsgrunn",2014,"1854","flukt","alle","prosent",38.5
"befolkning_innvandringsgrunn",2014,"1854","familie","alle","prosent",21.8
"befolkning_innvandringsgrunn",2014,"1854","annet","alle","prosent",3.8
"befolkning_innvandringsgrunn",2014,"1854","uoppgitt","alle","prosent",21.8
"befolkning_innvandringsgrunn",2014,"1854","alle","1","prosent",42.3
"befolkning_innvandringsgrunn",2014,"1854","arbeid","1","prosent",9.6
"befolkning_innvandringsgrunn",2014,"1854","flukt","1","prosent",19.9
"befolkning_innvandringsgrunn",2014,"1854","familie","1","prosent",4.5
"befolkning_innvandringsgrunn",2014,"1854","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1854","uoppgitt","1","prosent",8.3
"befolkning_innvandringsgrunn",2014,"1854","alle","0","prosent",57.7
"befolkning_innvandringsgrunn",2014,"1854","arbeid","0","prosent",4.5
"befolkning_innvandringsgrunn",2014,"1854","flukt","0","prosent",18.6
"befolkning_innvandringsgrunn",2014,"1854","familie","0","prosent",17.3
"befolkning_innvandringsgrunn",2014,"1854","annet","0","prosent",3.8
"befolkning_innvandringsgrunn",2014,"1854","uoppgitt","0","prosent",13.5
"befolkning_innvandringsgrunn",2014,"1856","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1856","arbeid","alle","prosent",30
"befolkning_innvandringsgrunn",2014,"1856","flukt","alle","prosent",0
"befolkning_innvandringsgrunn",2014,"1856","familie","alle","prosent",42.5
"befolkning_innvandringsgrunn",2014,"1856","annet","alle","prosent",7.5
"befolkning_innvandringsgrunn",2014,"1856","uoppgitt","alle","prosent",20
"befolkning_innvandringsgrunn",2014,"1856","alle","1","prosent",40
"befolkning_innvandringsgrunn",2014,"1856","arbeid","1","prosent",20
"befolkning_innvandringsgrunn",2014,"1856","flukt","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1856","familie","1","prosent",7.5
"befolkning_innvandringsgrunn",2014,"1856","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1856","uoppgitt","1","prosent",12.5
"befolkning_innvandringsgrunn",2014,"1856","alle","0","prosent",60
"befolkning_innvandringsgrunn",2014,"1856","arbeid","0","prosent",10
"befolkning_innvandringsgrunn",2014,"1856","flukt","0","prosent",0
"befolkning_innvandringsgrunn",2014,"1856","familie","0","prosent",35
"befolkning_innvandringsgrunn",2014,"1856","annet","0","prosent",7.5
"befolkning_innvandringsgrunn",2014,"1856","uoppgitt","0","prosent",7.5
"befolkning_innvandringsgrunn",2014,"1857","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1857","arbeid","alle","prosent",77.5
"befolkning_innvandringsgrunn",2014,"1857","flukt","alle","prosent",0
"befolkning_innvandringsgrunn",2014,"1857","familie","alle","prosent",16.7
"befolkning_innvandringsgrunn",2014,"1857","annet","alle","prosent",0
"befolkning_innvandringsgrunn",2014,"1857","uoppgitt","alle","prosent",5.9
"befolkning_innvandringsgrunn",2014,"1857","alle","1","prosent",52
"befolkning_innvandringsgrunn",2014,"1857","arbeid","1","prosent",46.1
"befolkning_innvandringsgrunn",2014,"1857","flukt","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1857","familie","1","prosent",3.9
"befolkning_innvandringsgrunn",2014,"1857","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1857","uoppgitt","1","prosent",2
"befolkning_innvandringsgrunn",2014,"1857","alle","0","prosent",48
"befolkning_innvandringsgrunn",2014,"1857","arbeid","0","prosent",31.4
"befolkning_innvandringsgrunn",2014,"1857","flukt","0","prosent",0
"befolkning_innvandringsgrunn",2014,"1857","familie","0","prosent",12.7
"befolkning_innvandringsgrunn",2014,"1857","annet","0","prosent",0
"befolkning_innvandringsgrunn",2014,"1857","uoppgitt","0","prosent",3.9
"befolkning_innvandringsgrunn",2014,"1859","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1859","arbeid","alle","prosent",33.7
"befolkning_innvandringsgrunn",2014,"1859","flukt","alle","prosent",3.6
"befolkning_innvandringsgrunn",2014,"1859","familie","alle","prosent",34.9
"befolkning_innvandringsgrunn",2014,"1859","annet","alle","prosent",3.6
"befolkning_innvandringsgrunn",2014,"1859","uoppgitt","alle","prosent",24.1
"befolkning_innvandringsgrunn",2014,"1859","alle","1","prosent",45.8
"befolkning_innvandringsgrunn",2014,"1859","arbeid","1","prosent",21.7
"befolkning_innvandringsgrunn",2014,"1859","flukt","1","prosent",3.6
"befolkning_innvandringsgrunn",2014,"1859","familie","1","prosent",8.4
"befolkning_innvandringsgrunn",2014,"1859","annet","1","prosent",3.6
"befolkning_innvandringsgrunn",2014,"1859","uoppgitt","1","prosent",8.4
"befolkning_innvandringsgrunn",2014,"1859","alle","0","prosent",54.2
"befolkning_innvandringsgrunn",2014,"1859","arbeid","0","prosent",12
"befolkning_innvandringsgrunn",2014,"1859","flukt","0","prosent",0
"befolkning_innvandringsgrunn",2014,"1859","familie","0","prosent",26.5
"befolkning_innvandringsgrunn",2014,"1859","annet","0","prosent",0
"befolkning_innvandringsgrunn",2014,"1859","uoppgitt","0","prosent",15.7
"befolkning_innvandringsgrunn",2014,"1860","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1860","arbeid","alle","prosent",20.6
"befolkning_innvandringsgrunn",2014,"1860","flukt","alle","prosent",40.6
"befolkning_innvandringsgrunn",2014,"1860","familie","alle","prosent",23.3
"befolkning_innvandringsgrunn",2014,"1860","annet","alle","prosent",2.1
"befolkning_innvandringsgrunn",2014,"1860","uoppgitt","alle","prosent",13.5
"befolkning_innvandringsgrunn",2014,"1860","alle","1","prosent",49.8
"befolkning_innvandringsgrunn",2014,"1860","arbeid","1","prosent",11.8
"befolkning_innvandringsgrunn",2014,"1860","flukt","1","prosent",24.7
"befolkning_innvandringsgrunn",2014,"1860","familie","1","prosent",7.2
"befolkning_innvandringsgrunn",2014,"1860","annet","1","prosent",0.6
"befolkning_innvandringsgrunn",2014,"1860","uoppgitt","1","prosent",5.6
"befolkning_innvandringsgrunn",2014,"1860","alle","0","prosent",50.2
"befolkning_innvandringsgrunn",2014,"1860","arbeid","0","prosent",8.8
"befolkning_innvandringsgrunn",2014,"1860","flukt","0","prosent",15.9
"befolkning_innvandringsgrunn",2014,"1860","familie","0","prosent",16.1
"befolkning_innvandringsgrunn",2014,"1860","annet","0","prosent",1.5
"befolkning_innvandringsgrunn",2014,"1860","uoppgitt","0","prosent",7.9
"befolkning_innvandringsgrunn",2014,"1865","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1865","arbeid","alle","prosent",28.4
"befolkning_innvandringsgrunn",2014,"1865","flukt","alle","prosent",34
"befolkning_innvandringsgrunn",2014,"1865","familie","alle","prosent",19.8
"befolkning_innvandringsgrunn",2014,"1865","annet","alle","prosent",1.8
"befolkning_innvandringsgrunn",2014,"1865","uoppgitt","alle","prosent",16
"befolkning_innvandringsgrunn",2014,"1865","alle","1","prosent",53.4
"befolkning_innvandringsgrunn",2014,"1865","arbeid","1","prosent",20
"befolkning_innvandringsgrunn",2014,"1865","flukt","1","prosent",19.6
"befolkning_innvandringsgrunn",2014,"1865","familie","1","prosent",4.7
"befolkning_innvandringsgrunn",2014,"1865","annet","1","prosent",0.4
"befolkning_innvandringsgrunn",2014,"1865","uoppgitt","1","prosent",8.8
"befolkning_innvandringsgrunn",2014,"1865","alle","0","prosent",46.6
"befolkning_innvandringsgrunn",2014,"1865","arbeid","0","prosent",8.4
"befolkning_innvandringsgrunn",2014,"1865","flukt","0","prosent",14.4
"befolkning_innvandringsgrunn",2014,"1865","familie","0","prosent",15.1
"befolkning_innvandringsgrunn",2014,"1865","annet","0","prosent",1.4
"befolkning_innvandringsgrunn",2014,"1865","uoppgitt","0","prosent",7.2
"befolkning_innvandringsgrunn",2014,"1866","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1866","arbeid","alle","prosent",18.5
"befolkning_innvandringsgrunn",2014,"1866","flukt","alle","prosent",48.2
"befolkning_innvandringsgrunn",2014,"1866","familie","alle","prosent",19.2
"befolkning_innvandringsgrunn",2014,"1866","annet","alle","prosent",1.6
"befolkning_innvandringsgrunn",2014,"1866","uoppgitt","alle","prosent",12.6
"befolkning_innvandringsgrunn",2014,"1866","alle","1","prosent",51.1
"befolkning_innvandringsgrunn",2014,"1866","arbeid","1","prosent",13.4
"befolkning_innvandringsgrunn",2014,"1866","flukt","1","prosent",25.2
"befolkning_innvandringsgrunn",2014,"1866","familie","1","prosent",5.4
"befolkning_innvandringsgrunn",2014,"1866","annet","1","prosent",0.7
"befolkning_innvandringsgrunn",2014,"1866","uoppgitt","1","prosent",6.5
"befolkning_innvandringsgrunn",2014,"1866","alle","0","prosent",48.9
"befolkning_innvandringsgrunn",2014,"1866","arbeid","0","prosent",5.1
"befolkning_innvandringsgrunn",2014,"1866","flukt","0","prosent",22.9
"befolkning_innvandringsgrunn",2014,"1866","familie","0","prosent",13.8
"befolkning_innvandringsgrunn",2014,"1866","annet","0","prosent",0.9
"befolkning_innvandringsgrunn",2014,"1866","uoppgitt","0","prosent",6.1
"befolkning_innvandringsgrunn",2014,"1867","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"1867","arbeid","alle","prosent",25
"befolkning_innvandringsgrunn",2014,"1867","flukt","alle","prosent",27.8
"befolkning_innvandringsgrunn",2014,"1867","familie","alle","prosent",32.4
"befolkning_innvandringsgrunn",2014,"1867","annet","alle","prosent",0
"befolkning_innvandringsgrunn",2014,"1867","uoppgitt","alle","prosent",14.8
"befolkning_innvandringsgrunn",2014,"1867","alle","1","prosent",46
"befolkning_innvandringsgrunn",2014,"1867","arbeid","1","prosent",17.6
"befolkning_innvandringsgrunn",2014,"1867","flukt","1","prosent",14.2
"befolkning_innvandringsgrunn",2014,"1867","familie","1","prosent",5.7
"befolkning_innvandringsgrunn",2014,"1867","annet","1","prosent",0
"befolkning_innvandringsgrunn",2014,"1867","uoppgitt","1","prosent",8.5
"befolkning_innvandringsgrunn",2014,"1867","alle","0","prosent",54
"befolkning_innvandringsgrunn",2014,"1867","arbeid","0","prosent",7.4
"befolkning_innvandringsgrunn",2014,"1867","flukt","0","prosent",13.6
"befolkning_innvandringsgrunn",2014,"1867","familie","0","prosent",26.7
"befolkning_innvandringsgrunn",2014,"1867","annet","0","prosent",0
