tabell_navn;aar;kommune_id;botid_3;forste_bosettingskommune;enhet;tabellvariabel;
flyktning_botid_flytting;2015;1228;5+;alle;prosent;41,7;
flyktning_botid_flytting;2015;1228;0-4;ja;prosent;33,9;
flyktning_botid_flytting;2015;1228;0-4;nei;prosent;8,7;
flyktning_botid_flytting;2015;1228;0-4;uoppgitt;prosent;15,7;
flyktning_botid_flytting;2015;1228;5+;ja;prosent;23,6;
flyktning_botid_flytting;2015;1228;5+;nei;prosent;7,9;
flyktning_botid_flytting;2015;1228;5+;uoppgitt;prosent;10,2;
flyktning_botid_flytting;2015;1231;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1231;0-4;alle;prosent;76,5;
flyktning_botid_flytting;2015;1231;5+;alle;prosent;23,5;
flyktning_botid_flytting;2015;1231;0-4;ja;prosent;52,9;
flyktning_botid_flytting;2015;1231;0-4;nei;prosent;5,9;
flyktning_botid_flytting;2015;1231;0-4;uoppgitt;prosent;17,6;
flyktning_botid_flytting;2015;1231;5+;ja;prosent;20,6;
flyktning_botid_flytting;2015;1231;5+;nei;prosent;0,0;
flyktning_botid_flytting;2015;1231;5+;uoppgitt;prosent;2,9;
flyktning_botid_flytting;2015;1233;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1233;0-4;alle;prosent;80,0;
flyktning_botid_flytting;2015;1233;5+;alle;prosent;20,0;
flyktning_botid_flytting;2015;1233;0-4;ja;prosent;80,0;
flyktning_botid_flytting;2015;1233;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1233;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1233;5+;ja;prosent;20,0;
flyktning_botid_flytting;2015;1233;5+;nei;prosent;0,0;
flyktning_botid_flytting;2015;1233;5+;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1235;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1235;0-4;alle;prosent;48,9;
flyktning_botid_flytting;2015;1235;5+;alle;prosent;51,1;
flyktning_botid_flytting;2015;1235;0-4;ja;prosent;34,0;
flyktning_botid_flytting;2015;1235;0-4;nei;prosent;4,4;
flyktning_botid_flytting;2015;1235;0-4;uoppgitt;prosent;10,6;
flyktning_botid_flytting;2015;1235;5+;ja;prosent;37,4;
flyktning_botid_flytting;2015;1235;5+;nei;prosent;7,5;
flyktning_botid_flytting;2015;1235;5+;uoppgitt;prosent;6,2;
flyktning_botid_flytting;2015;1238;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1238;0-4;alle;prosent;51,2;
flyktning_botid_flytting;2015;1238;5+;alle;prosent;48,8;
flyktning_botid_flytting;2015;1238;0-4;ja;prosent;39,5;
flyktning_botid_flytting;2015;1238;0-4;nei;prosent;4,1;
flyktning_botid_flytting;2015;1238;0-4;uoppgitt;prosent;7,6;
flyktning_botid_flytting;2015;1238;5+;ja;prosent;42,4;
flyktning_botid_flytting;2015;1238;5+;nei;prosent;3,5;
flyktning_botid_flytting;2015;1238;5+;uoppgitt;prosent;2,9;
flyktning_botid_flytting;2015;1241;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1241;0-4;alle;prosent;46,7;
flyktning_botid_flytting;2015;1241;5+;alle;prosent;53,3;
flyktning_botid_flytting;2015;1241;0-4;ja;prosent;26,7;
flyktning_botid_flytting;2015;1241;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1241;0-4;uoppgitt;prosent;20,0;
flyktning_botid_flytting;2015;1241;5+;ja;prosent;33,3;
flyktning_botid_flytting;2015;1241;5+;nei;prosent;20,0;
flyktning_botid_flytting;2015;1241;5+;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1242;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1242;0-4;alle;prosent;29,0;
flyktning_botid_flytting;2015;1242;5+;alle;prosent;71,0;
flyktning_botid_flytting;2015;1242;0-4;ja;prosent;29,0;
flyktning_botid_flytting;2015;1242;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1242;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1242;5+;ja;prosent;41,9;
flyktning_botid_flytting;2015;1242;5+;nei;prosent;19,4;
flyktning_botid_flytting;2015;1242;5+;uoppgitt;prosent;9,7;
flyktning_botid_flytting;2015;1243;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1243;0-4;alle;prosent;17,8;
flyktning_botid_flytting;2015;1243;5+;alle;prosent;82,2;
flyktning_botid_flytting;2015;1243;0-4;ja;prosent;15,8;
flyktning_botid_flytting;2015;1243;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1243;0-4;uoppgitt;prosent;2,0;
flyktning_botid_flytting;2015;1243;5+;ja;prosent;47,0;
flyktning_botid_flytting;2015;1243;5+;nei;prosent;19,8;
flyktning_botid_flytting;2015;1243;5+;uoppgitt;prosent;15,4;
flyktning_botid_flytting;2015;1244;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1244;0-4;alle;prosent;21,1;
flyktning_botid_flytting;2015;1244;5+;alle;prosent;78,9;
flyktning_botid_flytting;2015;1244;0-4;ja;prosent;21,1;
flyktning_botid_flytting;2015;1244;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1244;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1244;5+;ja;prosent;47,4;
flyktning_botid_flytting;2015;1244;5+;nei;prosent;15,8;
flyktning_botid_flytting;2015;1244;5+;uoppgitt;prosent;15,8;
flyktning_botid_flytting;2015;1245;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1245;0-4;alle;prosent;29,9;
flyktning_botid_flytting;2015;1245;5+;alle;prosent;70,1;
flyktning_botid_flytting;2015;1245;0-4;ja;prosent;14,7;
flyktning_botid_flytting;2015;1245;0-4;nei;prosent;4,3;
flyktning_botid_flytting;2015;1245;0-4;uoppgitt;prosent;10,9;
flyktning_botid_flytting;2015;1245;5+;ja;prosent;60,9;
flyktning_botid_flytting;2015;1245;5+;nei;prosent;4,9;
flyktning_botid_flytting;2015;1245;5+;uoppgitt;prosent;4,3;
flyktning_botid_flytting;2015;1246;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1246;0-4;alle;prosent;25,0;
flyktning_botid_flytting;2015;1246;5+;alle;prosent;75,0;
flyktning_botid_flytting;2015;1246;0-4;ja;prosent;22,5;
flyktning_botid_flytting;2015;1246;0-4;nei;prosent;0,8;
flyktning_botid_flytting;2015;1246;0-4;uoppgitt;prosent;1,8;
flyktning_botid_flytting;2015;1246;5+;ja;prosent;34,3;
flyktning_botid_flytting;2015;1246;5+;nei;prosent;27,8;
flyktning_botid_flytting;2015;1246;5+;uoppgitt;prosent;12,9;
flyktning_botid_flytting;2015;1247;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1247;0-4;alle;prosent;28,5;
flyktning_botid_flytting;2015;1247;5+;alle;prosent;71,5;
flyktning_botid_flytting;2015;1247;0-4;ja;prosent;24,9;
flyktning_botid_flytting;2015;1247;0-4;nei;prosent;1,2;
flyktning_botid_flytting;2015;1247;0-4;uoppgitt;prosent;2,4;
flyktning_botid_flytting;2015;1247;5+;ja;prosent;35,6;
flyktning_botid_flytting;2015;1247;5+;nei;prosent;23,2;
flyktning_botid_flytting;2015;1247;5+;uoppgitt;prosent;12,7;
flyktning_botid_flytting;2015;1251;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1251;0-4;alle;prosent;69,1;
flyktning_botid_flytting;2015;1251;5+;alle;prosent;30,9;
flyktning_botid_flytting;2015;1251;0-4;ja;prosent;69,1;
flyktning_botid_flytting;2015;1251;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1251;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1251;5+;ja;prosent;19,1;
flyktning_botid_flytting;2015;1251;5+;nei;prosent;11,8;
flyktning_botid_flytting;2015;1251;5+;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1253;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1253;0-4;alle;prosent;12,9;
flyktning_botid_flytting;2015;1253;5+;alle;prosent;87,1;
flyktning_botid_flytting;2015;1253;0-4;ja;prosent;12,9;
flyktning_botid_flytting;2015;1253;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1253;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1253;5+;ja;prosent;19,4;
flyktning_botid_flytting;2015;1253;5+;nei;prosent;45,2;
flyktning_botid_flytting;2015;1253;5+;uoppgitt;prosent;22,6;
flyktning_botid_flytting;2015;1256;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1256;0-4;alle;prosent;42,6;
flyktning_botid_flytting;2015;1256;5+;alle;prosent;57,4;
flyktning_botid_flytting;2015;1256;0-4;ja;prosent;39,8;
flyktning_botid_flytting;2015;1256;0-4;nei;prosent;2,8;
flyktning_botid_flytting;2015;1256;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1256;5+;ja;prosent;27,8;
flyktning_botid_flytting;2015;1256;5+;nei;prosent;15,7;
flyktning_botid_flytting;2015;1256;5+;uoppgitt;prosent;13,9;
flyktning_botid_flytting;2015;1259;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1259;0-4;alle;prosent;79,5;
flyktning_botid_flytting;2015;1259;5+;alle;prosent;20,5;
flyktning_botid_flytting;2015;1259;0-4;ja;prosent;75,0;
flyktning_botid_flytting;2015;1259;0-4;nei;prosent;2,3;
flyktning_botid_flytting;2015;1259;0-4;uoppgitt;prosent;2,3;
flyktning_botid_flytting;2015;1259;5+;ja;prosent;5,3;
flyktning_botid_flytting;2015;1259;5+;nei;prosent;8,3;
flyktning_botid_flytting;2015;1259;5+;uoppgitt;prosent;6,8;
flyktning_botid_flytting;2015;1260;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1260;0-4;alle;prosent;58,1;
flyktning_botid_flytting;2015;1260;5+;alle;prosent;41,9;
flyktning_botid_flytting;2015;1260;0-4;ja;prosent;58,1;
flyktning_botid_flytting;2015;1260;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1260;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1260;5+;ja;prosent;34,9;
flyktning_botid_flytting;2015;1260;5+;nei;prosent;0,0;
flyktning_botid_flytting;2015;1260;5+;uoppgitt;prosent;7,0;
flyktning_botid_flytting;2015;1263;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1263;0-4;alle;prosent;35,3;
flyktning_botid_flytting;2015;1263;5+;alle;prosent;64,7;
flyktning_botid_flytting;2015;1263;0-4;ja;prosent;33,3;
flyktning_botid_flytting;2015;1263;0-4;nei;prosent;2,0;
flyktning_botid_flytting;2015;1263;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1263;5+;ja;prosent;35,3;
flyktning_botid_flytting;2015;1263;5+;nei;prosent;24,7;
flyktning_botid_flytting;2015;1263;5+;uoppgitt;prosent;4,7;
flyktning_botid_flytting;2015;1264;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1264;0-4;alle;prosent;80,6;
flyktning_botid_flytting;2015;1264;5+;alle;prosent;19,4;
flyktning_botid_flytting;2015;1264;0-4;ja;prosent;80,6;
flyktning_botid_flytting;2015;1264;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1264;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1264;5+;ja;prosent;9,7;
flyktning_botid_flytting;2015;1264;5+;nei;prosent;9,7;
flyktning_botid_flytting;2015;1264;5+;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1401;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1401;0-4;alle;prosent;49,6;
flyktning_botid_flytting;2015;1401;5+;alle;prosent;50,4;
flyktning_botid_flytting;2015;1401;0-4;ja;prosent;39,2;
flyktning_botid_flytting;2015;1401;0-4;nei;prosent;2,9;
flyktning_botid_flytting;2015;1401;0-4;uoppgitt;prosent;7,5;
flyktning_botid_flytting;2015;1401;5+;ja;prosent;36,3;
flyktning_botid_flytting;2015;1401;5+;nei;prosent;6,0;
flyktning_botid_flytting;2015;1401;5+;uoppgitt;prosent;8,1;
flyktning_botid_flytting;2015;1411;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1411;0-4;alle;prosent;57,1;
flyktning_botid_flytting;2015;1411;5+;alle;prosent;42,9;
flyktning_botid_flytting;2015;1411;0-4;ja;prosent;57,1;
flyktning_botid_flytting;2015;1411;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1411;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1411;5+;ja;prosent;0,0;
flyktning_botid_flytting;2015;1411;5+;nei;prosent;21,4;
flyktning_botid_flytting;2015;1411;5+;uoppgitt;prosent;21,4;
flyktning_botid_flytting;2015;1413;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1413;0-4;alle;prosent;71,4;
flyktning_botid_flytting;2015;1413;5+;alle;prosent;28,6;
flyktning_botid_flytting;2015;1413;0-4;ja;prosent;57,1;
flyktning_botid_flytting;2015;1413;0-4;nei;prosent;14,3;
flyktning_botid_flytting;2015;1413;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1413;5+;ja;prosent;14,3;
flyktning_botid_flytting;2015;1413;5+;nei;prosent;0,0;
flyktning_botid_flytting;2015;1413;5+;uoppgitt;prosent;14,3;
flyktning_botid_flytting;2015;1416;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1416;0-4;alle;prosent;52,8;
flyktning_botid_flytting;2015;1416;5+;alle;prosent;47,2;
flyktning_botid_flytting;2015;1416;0-4;ja;prosent;52,8;
flyktning_botid_flytting;2015;1416;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1416;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1416;5+;ja;prosent;32,4;
flyktning_botid_flytting;2015;1416;5+;nei;prosent;4,6;
flyktning_botid_flytting;2015;1416;5+;uoppgitt;prosent;10,2;
flyktning_botid_flytting;2015;1417;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1417;0-4;alle;prosent;29,0;
flyktning_botid_flytting;2015;1417;5+;alle;prosent;71,0;
flyktning_botid_flytting;2015;1417;0-4;ja;prosent;29,0;
flyktning_botid_flytting;2015;1417;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1417;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1417;5+;ja;prosent;61,3;
flyktning_botid_flytting;2015;1417;5+;nei;prosent;0,0;
flyktning_botid_flytting;2015;1417;5+;uoppgitt;prosent;9,7;
flyktning_botid_flytting;2015;1418;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1418;0-4;alle;prosent;67,9;
flyktning_botid_flytting;2015;1418;5+;alle;prosent;32,1;
flyktning_botid_flytting;2015;1418;0-4;ja;prosent;67,9;
flyktning_botid_flytting;2015;1418;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1418;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1418;5+;ja;prosent;10,7;
flyktning_botid_flytting;2015;1418;5+;nei;prosent;10,7;
flyktning_botid_flytting;2015;1418;5+;uoppgitt;prosent;10,7;
flyktning_botid_flytting;2015;1419;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1419;0-4;alle;prosent;60,0;
flyktning_botid_flytting;2015;1419;5+;alle;prosent;40,0;
flyktning_botid_flytting;2015;1419;0-4;ja;prosent;60,0;
flyktning_botid_flytting;2015;1419;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1419;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1419;5+;ja;prosent;28,0;
flyktning_botid_flytting;2015;1419;5+;nei;prosent;12,0;
flyktning_botid_flytting;2015;1419;5+;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1420;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1420;0-4;alle;prosent;77,1;
flyktning_botid_flytting;2015;1420;5+;alle;prosent;22,9;
flyktning_botid_flytting;2015;1420;0-4;ja;prosent;60,8;
flyktning_botid_flytting;2015;1420;0-4;nei;prosent;4,6;
flyktning_botid_flytting;2015;1420;0-4;uoppgitt;prosent;11,7;
flyktning_botid_flytting;2015;1420;5+;ja;prosent;15,8;
flyktning_botid_flytting;2015;1420;5+;nei;prosent;2,9;
flyktning_botid_flytting;2015;1420;5+;uoppgitt;prosent;4,2;
flyktning_botid_flytting;2015;1422;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1422;0-4;alle;prosent;22,2;
flyktning_botid_flytting;2015;1422;5+;alle;prosent;77,8;
flyktning_botid_flytting;2015;1422;0-4;ja;prosent;22,2;
flyktning_botid_flytting;2015;1422;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1422;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1422;5+;ja;prosent;40,7;
flyktning_botid_flytting;2015;1422;5+;nei;prosent;11,1;
flyktning_botid_flytting;2015;1422;5+;uoppgitt;prosent;25,9;
flyktning_botid_flytting;2015;1424;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1424;0-4;alle;prosent;60,3;
flyktning_botid_flytting;2015;1424;5+;alle;prosent;39,7;
flyktning_botid_flytting;2015;1424;0-4;ja;prosent;5,1;
flyktning_botid_flytting;2015;1424;0-4;nei;prosent;29,4;
flyktning_botid_flytting;2015;1424;0-4;uoppgitt;prosent;25,7;
flyktning_botid_flytting;2015;1424;5+;ja;prosent;19,9;
flyktning_botid_flytting;2015;1424;5+;nei;prosent;11,0;
flyktning_botid_flytting;2015;1424;5+;uoppgitt;prosent;8,8;
flyktning_botid_flytting;2015;1426;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1426;0-4;alle;prosent;68,1;
flyktning_botid_flytting;2015;1426;5+;alle;prosent;31,9;
flyktning_botid_flytting;2015;1426;0-4;ja;prosent;68,1;
flyktning_botid_flytting;2015;1426;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1426;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1426;5+;ja;prosent;25,5;
flyktning_botid_flytting;2015;1426;5+;nei;prosent;0,0;
flyktning_botid_flytting;2015;1426;5+;uoppgitt;prosent;6,4;
flyktning_botid_flytting;2015;1431;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1431;0-4;alle;prosent;85,4;
flyktning_botid_flytting;2015;1431;5+;alle;prosent;14,6;
flyktning_botid_flytting;2015;1431;0-4;ja;prosent;34,8;
flyktning_botid_flytting;2015;1431;0-4;nei;prosent;23,6;
flyktning_botid_flytting;2015;1431;0-4;uoppgitt;prosent;27,0;
flyktning_botid_flytting;2015;1431;5+;ja;prosent;6,7;
flyktning_botid_flytting;2015;1431;5+;nei;prosent;4,5;
flyktning_botid_flytting;2015;1431;5+;uoppgitt;prosent;3,4;
flyktning_botid_flytting;2015;1432;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1432;0-4;alle;prosent;39,6;
flyktning_botid_flytting;2015;1432;5+;alle;prosent;60,4;
flyktning_botid_flytting;2015;1432;0-4;ja;prosent;26,3;
flyktning_botid_flytting;2015;1432;0-4;nei;prosent;4,3;
flyktning_botid_flytting;2015;1432;0-4;uoppgitt;prosent;9,0;
flyktning_botid_flytting;2015;1432;5+;ja;prosent;29,8;
flyktning_botid_flytting;2015;1432;5+;nei;prosent;15,6;
flyktning_botid_flytting;2015;1432;5+;uoppgitt;prosent;15,0;
flyktning_botid_flytting;2015;1433;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1433;0-4;alle;prosent;0,0;
flyktning_botid_flytting;2015;1433;5+;alle;prosent;100,0;
flyktning_botid_flytting;2015;1433;0-4;ja;prosent;0,0;
flyktning_botid_flytting;2015;1433;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1433;0-4;uoppgitt;prosent;0,0;
flyktning_botid_flytting;2015;1433;5+;ja;prosent;50,0;
flyktning_botid_flytting;2015;1433;5+;nei;prosent;28,6;
flyktning_botid_flytting;2015;1433;5+;uoppgitt;prosent;21,4;
flyktning_botid_flytting;2015;1438;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1438;0-4;alle;prosent;78,8;
flyktning_botid_flytting;2015;1438;5+;alle;prosent;21,2;
flyktning_botid_flytting;2015;1438;0-4;ja;prosent;67,7;
flyktning_botid_flytting;2015;1438;0-4;nei;prosent;4,0;
flyktning_botid_flytting;2015;1438;0-4;uoppgitt;prosent;7,1;
flyktning_botid_flytting;2015;1438;5+;ja;prosent;13,1;
flyktning_botid_flytting;2015;1438;5+;nei;prosent;0,0;
flyktning_botid_flytting;2015;1438;5+;uoppgitt;prosent;8,1;
flyktning_botid_flytting;2015;1439;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1439;0-4;alle;prosent;14,3;
flyktning_botid_flytting;2015;1439;5+;alle;prosent;85,7;
flyktning_botid_flytting;2015;1439;0-4;ja;prosent;8,9;
flyktning_botid_flytting;2015;1439;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1439;0-4;uoppgitt;prosent;5,4;
flyktning_botid_flytting;2015;1439;5+;ja;prosent;51,8;
flyktning_botid_flytting;2015;1439;5+;nei;prosent;23,2;
flyktning_botid_flytting;2015;1439;5+;uoppgitt;prosent;10,7;
flyktning_botid_flytting;2015;1443;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1443;0-4;alle;prosent;53,0;
flyktning_botid_flytting;2015;1443;5+;alle;prosent;47,0;
flyktning_botid_flytting;2015;1443;0-4;ja;prosent;50,4;
flyktning_botid_flytting;2015;1443;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1443;0-4;uoppgitt;prosent;2,6;
flyktning_botid_flytting;2015;1443;5+;ja;prosent;40,2;
flyktning_botid_flytting;2015;1443;5+;nei;prosent;2,6;
flyktning_botid_flytting;2015;1443;5+;uoppgitt;prosent;4,3;
flyktning_botid_flytting;2015;1445;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1445;0-4;alle;prosent;52,3;
flyktning_botid_flytting;2015;1445;5+;alle;prosent;47,7;
flyktning_botid_flytting;2015;1445;0-4;ja;prosent;50,0;
flyktning_botid_flytting;2015;1445;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1445;0-4;uoppgitt;prosent;2,3;
flyktning_botid_flytting;2015;1445;5+;ja;prosent;40,2;
flyktning_botid_flytting;2015;1445;5+;nei;prosent;2,3;
flyktning_botid_flytting;2015;1445;5+;uoppgitt;prosent;5,3;
flyktning_botid_flytting;2015;1449;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1449;0-4;alle;prosent;54,0;
flyktning_botid_flytting;2015;1449;5+;alle;prosent;46,0;
flyktning_botid_flytting;2015;1449;0-4;ja;prosent;50,6;
flyktning_botid_flytting;2015;1449;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1449;0-4;uoppgitt;prosent;3,4;
flyktning_botid_flytting;2015;1449;5+;ja;prosent;34,5;
flyktning_botid_flytting;2015;1449;5+;nei;prosent;2,3;
flyktning_botid_flytting;2015;1449;5+;uoppgitt;prosent;9,2;
flyktning_botid_flytting;2015;1502;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1502;0-4;alle;prosent;50,1;
flyktning_botid_flytting;2015;1502;5+;alle;prosent;49,9;
flyktning_botid_flytting;2015;1502;0-4;ja;prosent;42,9;
flyktning_botid_flytting;2015;1502;0-4;nei;prosent;1,9;
flyktning_botid_flytting;2015;1502;0-4;uoppgitt;prosent;5,3;
flyktning_botid_flytting;2015;1502;5+;ja;prosent;25,3;
flyktning_botid_flytting;2015;1502;5+;nei;prosent;16,3;
flyktning_botid_flytting;2015;1502;5+;uoppgitt;prosent;8,3;
flyktning_botid_flytting;2015;1504;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1504;0-4;alle;prosent;30,1;
flyktning_botid_flytting;2015;1504;5+;alle;prosent;69,9;
flyktning_botid_flytting;2015;1504;0-4;ja;prosent;20,2;
flyktning_botid_flytting;2015;1504;0-4;nei;prosent;5,6;
flyktning_botid_flytting;2015;1504;0-4;uoppgitt;prosent;4,3;
flyktning_botid_flytting;2015;1504;5+;ja;prosent;34,2;
flyktning_botid_flytting;2015;1504;5+;nei;prosent;22,5;
flyktning_botid_flytting;2015;1504;5+;uoppgitt;prosent;13,2;
flyktning_botid_flytting;2015;1505;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1505;0-4;alle;prosent;39,3;
flyktning_botid_flytting;2015;1505;5+;alle;prosent;60,7;
flyktning_botid_flytting;2015;1505;0-4;ja;prosent;35,1;
flyktning_botid_flytting;2015;1505;0-4;nei;prosent;1,5;
flyktning_botid_flytting;2015;1505;0-4;uoppgitt;prosent;2,7;
flyktning_botid_flytting;2015;1505;5+;ja;prosent;41,8;
flyktning_botid_flytting;2015;1505;5+;nei;prosent;7,8;
flyktning_botid_flytting;2015;1505;5+;uoppgitt;prosent;11,1;
flyktning_botid_flytting;2015;1515;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1515;0-4;alle;prosent;32,3;
flyktning_botid_flytting;2015;1515;5+;alle;prosent;67,7;
flyktning_botid_flytting;2015;1515;0-4;ja;prosent;30,0;
flyktning_botid_flytting;2015;1515;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1515;0-4;uoppgitt;prosent;2,3;
flyktning_botid_flytting;2015;1515;5+;ja;prosent;53,1;
flyktning_botid_flytting;2015;1515;5+;nei;prosent;3,8;
flyktning_botid_flytting;2015;1515;5+;uoppgitt;prosent;10,8;
flyktning_botid_flytting;2015;1516;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1516;0-4;alle;prosent;56,6;
flyktning_botid_flytting;2015;1516;5+;alle;prosent;43,4;
flyktning_botid_flytting;2015;1516;0-4;ja;prosent;33,2;
flyktning_botid_flytting;2015;1516;0-4;nei;prosent;10,5;
flyktning_botid_flytting;2015;1516;0-4;uoppgitt;prosent;12,8;
flyktning_botid_flytting;2015;1516;5+;ja;prosent;27,0;
flyktning_botid_flytting;2015;1516;5+;nei;prosent;11,5;
flyktning_botid_flytting;2015;1516;5+;uoppgitt;prosent;4,9;
flyktning_botid_flytting;2015;1517;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1517;0-4;alle;prosent;17,7;
flyktning_botid_flytting;2015;1517;5+;alle;prosent;82,3;
flyktning_botid_flytting;2015;1517;0-4;ja;prosent;15,8;
flyktning_botid_flytting;2015;1517;0-4;nei;prosent;0,0;
flyktning_botid_flytting;2015;1517;0-4;uoppgitt;prosent;1,9;
flyktning_botid_flytting;2015;1517;5+;ja;prosent;49,4;
flyktning_botid_flytting;2015;1517;5+;nei;prosent;15,8;
flyktning_botid_flytting;2015;1517;5+;uoppgitt;prosent;17,1;
flyktning_botid_flytting;2015;1519;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1519;0-4;alle;prosent;62,3;
flyktning_botid_flytting;2015;1519;5+;alle;prosent;37,7;
flyktning_botid_flytting;2015;1519;0-4;ja;prosent;47,1;
flyktning_botid_flytting;2015;1519;0-4;nei;prosent;8,3;
flyktning_botid_flytting;2015;1519;0-4;uoppgitt;prosent;6,9;
flyktning_botid_flytting;2015;1519;5+;ja;prosent;32,2;
flyktning_botid_flytting;2015;1519;5+;nei;prosent;3,1;
flyktning_botid_flytting;2015;1519;5+;uoppgitt;prosent;2,4;
flyktning_botid_flytting;2015;1520;alle;alle;prosent;100,0;
flyktning_botid_flytting;2015;1520;0-4;alle;prosent;38,8;
flyktning_botid_flytting;2015;1520;5+;alle;prosent;61,2;
