"aar","fylke_nr","spraaknivaa","provetype","enhet","tabellvariabel","tabell_navn","kommune_nr"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1845"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1845"
"2014","NULL","alle","lese","personer",".","norsk_prover","1845"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1845"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1845"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1845"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1845"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1845"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1845"
"2014","NULL","b1","lese","personer",".","norsk_prover","1845"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1845"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1845"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1845"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1845"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1845"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1845"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1845"
"2014","NULL","a2","lese","personer",".","norsk_prover","1845"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1845"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1845"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1845"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1845"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","1845"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1845"
"2014","NULL","a1","lese","prosent",".","norsk_prover","1845"
"2014","NULL","a1","lese","personer",".","norsk_prover","1845"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","1845"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1845"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","1845"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1845"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","1845"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1845"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","1845"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1845"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","1845"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1845"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1845"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1845"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1845"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1845"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1845"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1845"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1845"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1845"
"2014","NULL","alle","muntlig","personer","1","norsk_prover","1848"
"2014","NULL","alle","lytting","personer","2","norsk_prover","1848"
"2014","NULL","alle","lese","personer","2","norsk_prover","1848"
"2014","NULL","alle","skriftlig","personer","2","norsk_prover","1848"
"2014","NULL","b1","muntlig","prosent",":","norsk_prover","1848"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1848"
"2014","NULL","b1","lytting","prosent",":","norsk_prover","1848"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1848"
"2014","NULL","b1","lese","prosent",":","norsk_prover","1848"
"2014","NULL","b1","lese","personer",".","norsk_prover","1848"
"2014","NULL","b1","skriftlig","prosent",":","norsk_prover","1848"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1848"
"2014","NULL","a2","muntlig","prosent",":","norsk_prover","1848"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1848"
"2014","NULL","a2","lytting","prosent",":","norsk_prover","1848"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1848"
"2014","NULL","a2","lese","prosent",":","norsk_prover","1848"
"2014","NULL","a2","lese","personer",".","norsk_prover","1848"
"2014","NULL","a2","skriftlig","prosent",":","norsk_prover","1848"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1848"
"2014","NULL","a1","muntlig","prosent",":","norsk_prover","1848"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1848"
"2014","NULL","a1","lytting","prosent",":","norsk_prover","1848"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1848"
"2014","NULL","a1","lese","prosent",":","norsk_prover","1848"
"2014","NULL","a1","lese","personer",".","norsk_prover","1848"
"2014","NULL","a1","skriftlig","prosent",":","norsk_prover","1848"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1848"
"2014","NULL","under_a1","muntlig","prosent",":","norsk_prover","1848"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1848"
"2014","NULL","under_a1","lytting","prosent",":","norsk_prover","1848"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1848"
"2014","NULL","under_a1","lese","prosent",":","norsk_prover","1848"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1848"
"2014","NULL","under_a1","skriftlig","prosent",":","norsk_prover","1848"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1848"
"2014","NULL","ikke_vurdert","muntlig","prosent",":","norsk_prover","1848"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1848"
"2014","NULL","ikke_vurdert","lytting","prosent",":","norsk_prover","1848"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1848"
"2014","NULL","ikke_vurdert","lese","prosent",":","norsk_prover","1848"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1848"
"2014","NULL","ikke_vurdert","skriftlig","prosent",":","norsk_prover","1848"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1848"
"2014","NULL","alle","muntlig","personer","18","norsk_prover","1849"
"2014","NULL","alle","lytting","personer","17","norsk_prover","1849"
"2014","NULL","alle","lese","personer","17","norsk_prover","1849"
"2014","NULL","alle","skriftlig","personer","16","norsk_prover","1849"
"2014","NULL","b1","muntlig","prosent","17","norsk_prover","1849"
"2014","NULL","b1","muntlig","personer","3","norsk_prover","1849"
"2014","NULL","b1","lytting","prosent","29","norsk_prover","1849"
"2014","NULL","b1","lytting","personer","5","norsk_prover","1849"
"2014","NULL","b1","lese","prosent","35","norsk_prover","1849"
"2014","NULL","b1","lese","personer","6","norsk_prover","1849"
"2014","NULL","b1","skriftlig","prosent","0","norsk_prover","1849"
"2014","NULL","b1","skriftlig","personer","0","norsk_prover","1849"
"2014","NULL","a2","muntlig","prosent","83","norsk_prover","1849"
"2014","NULL","a2","muntlig","personer","15","norsk_prover","1849"
"2014","NULL","a2","lytting","prosent","59","norsk_prover","1849"
"2014","NULL","a2","lytting","personer","10","norsk_prover","1849"
"2014","NULL","a2","lese","prosent","35","norsk_prover","1849"
"2014","NULL","a2","lese","personer","6","norsk_prover","1849"
"2014","NULL","a2","skriftlig","prosent","44","norsk_prover","1849"
"2014","NULL","a2","skriftlig","personer","7","norsk_prover","1849"
"2014","NULL","a1","muntlig","prosent","0","norsk_prover","1849"
"2014","NULL","a1","muntlig","personer","0","norsk_prover","1849"
"2014","NULL","a1","lytting","prosent","12","norsk_prover","1849"
"2014","NULL","a1","lytting","personer","2","norsk_prover","1849"
"2014","NULL","a1","lese","prosent","29","norsk_prover","1849"
"2014","NULL","a1","lese","personer","5","norsk_prover","1849"
"2014","NULL","a1","skriftlig","prosent","44","norsk_prover","1849"
"2014","NULL","a1","skriftlig","personer","7","norsk_prover","1849"
"2014","NULL","under_a1","muntlig","prosent","0","norsk_prover","1849"
"2014","NULL","under_a1","muntlig","personer","0","norsk_prover","1849"
"2014","NULL","under_a1","lytting","prosent","0","norsk_prover","1849"
"2014","NULL","under_a1","lytting","personer","0","norsk_prover","1849"
"2014","NULL","under_a1","lese","prosent","0","norsk_prover","1849"
"2014","NULL","under_a1","lese","personer","0","norsk_prover","1849"
"2014","NULL","under_a1","skriftlig","prosent","6","norsk_prover","1849"
"2014","NULL","under_a1","skriftlig","personer","1","norsk_prover","1849"
"2014","NULL","ikke_vurdert","muntlig","prosent","0","norsk_prover","1849"
"2014","NULL","ikke_vurdert","muntlig","personer","0","norsk_prover","1849"
"2014","NULL","ikke_vurdert","lytting","prosent","0","norsk_prover","1849"
"2014","NULL","ikke_vurdert","lytting","personer","0","norsk_prover","1849"
"2014","NULL","ikke_vurdert","lese","prosent","0","norsk_prover","1849"
"2014","NULL","ikke_vurdert","lese","personer","0","norsk_prover","1849"
"2014","NULL","ikke_vurdert","skriftlig","prosent","6","norsk_prover","1849"
"2014","NULL","ikke_vurdert","skriftlig","personer","1","norsk_prover","1849"
"2014","NULL","alle","muntlig","personer","6","norsk_prover","1850"
"2014","NULL","alle","lytting","personer","5","norsk_prover","1850"
"2014","NULL","alle","lese","personer","5","norsk_prover","1850"
"2014","NULL","alle","skriftlig","personer","5","norsk_prover","1850"
"2014","NULL","b1","muntlig","prosent",":","norsk_prover","1850"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1850"
"2014","NULL","b1","lytting","prosent",":","norsk_prover","1850"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1850"
"2014","NULL","b1","lese","prosent",":","norsk_prover","1850"
"2014","NULL","b1","lese","personer",".","norsk_prover","1850"
"2014","NULL","b1","skriftlig","prosent",":","norsk_prover","1850"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1850"
"2014","NULL","a2","muntlig","prosent",":","norsk_prover","1850"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1850"
"2014","NULL","a2","lytting","prosent",":","norsk_prover","1850"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1850"
"2014","NULL","a2","lese","prosent",":","norsk_prover","1850"
"2014","NULL","a2","lese","personer",".","norsk_prover","1850"
"2014","NULL","a2","skriftlig","prosent",":","norsk_prover","1850"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1850"
"2014","NULL","a1","muntlig","prosent",":","norsk_prover","1850"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1850"
"2014","NULL","a1","lytting","prosent",":","norsk_prover","1850"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1850"
"2014","NULL","a1","lese","prosent",":","norsk_prover","1850"
"2014","NULL","a1","lese","personer",".","norsk_prover","1850"
"2014","NULL","a1","skriftlig","prosent",":","norsk_prover","1850"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1850"
"2014","NULL","under_a1","muntlig","prosent",":","norsk_prover","1850"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1850"
"2014","NULL","under_a1","lytting","prosent",":","norsk_prover","1850"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1850"
"2014","NULL","under_a1","lese","prosent",":","norsk_prover","1850"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1850"
"2014","NULL","under_a1","skriftlig","prosent",":","norsk_prover","1850"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1850"
"2014","NULL","ikke_vurdert","muntlig","prosent",":","norsk_prover","1850"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1850"
"2014","NULL","ikke_vurdert","lytting","prosent",":","norsk_prover","1850"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1850"
"2014","NULL","ikke_vurdert","lese","prosent",":","norsk_prover","1850"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1850"
"2014","NULL","ikke_vurdert","skriftlig","prosent",":","norsk_prover","1850"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1850"
"2014","NULL","alle","muntlig","personer","9","norsk_prover","1851"
"2014","NULL","alle","lytting","personer","4","norsk_prover","1851"
"2014","NULL","alle","lese","personer","4","norsk_prover","1851"
"2014","NULL","alle","skriftlig","personer","4","norsk_prover","1851"
"2014","NULL","b1","muntlig","prosent",":","norsk_prover","1851"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1851"
"2014","NULL","b1","lytting","prosent",":","norsk_prover","1851"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1851"
"2014","NULL","b1","lese","prosent",":","norsk_prover","1851"
"2014","NULL","b1","lese","personer",".","norsk_prover","1851"
"2014","NULL","b1","skriftlig","prosent",":","norsk_prover","1851"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1851"
"2014","NULL","a2","muntlig","prosent",":","norsk_prover","1851"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1851"
"2014","NULL","a2","lytting","prosent",":","norsk_prover","1851"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1851"
"2014","NULL","a2","lese","prosent",":","norsk_prover","1851"
"2014","NULL","a2","lese","personer",".","norsk_prover","1851"
"2014","NULL","a2","skriftlig","prosent",":","norsk_prover","1851"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1851"
"2014","NULL","a1","muntlig","prosent",":","norsk_prover","1851"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1851"
"2014","NULL","a1","lytting","prosent",":","norsk_prover","1851"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1851"
"2014","NULL","a1","lese","prosent",":","norsk_prover","1851"
"2014","NULL","a1","lese","personer",".","norsk_prover","1851"
"2014","NULL","a1","skriftlig","prosent",":","norsk_prover","1851"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1851"
"2014","NULL","under_a1","muntlig","prosent",":","norsk_prover","1851"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1851"
"2014","NULL","under_a1","lytting","prosent",":","norsk_prover","1851"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1851"
"2014","NULL","under_a1","lese","prosent",":","norsk_prover","1851"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1851"
"2014","NULL","under_a1","skriftlig","prosent",":","norsk_prover","1851"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1851"
"2014","NULL","ikke_vurdert","muntlig","prosent",":","norsk_prover","1851"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1851"
"2014","NULL","ikke_vurdert","lytting","prosent",":","norsk_prover","1851"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1851"
"2014","NULL","ikke_vurdert","lese","prosent",":","norsk_prover","1851"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1851"
"2014","NULL","ikke_vurdert","skriftlig","prosent",":","norsk_prover","1851"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1851"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1852"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1852"
"2014","NULL","alle","lese","personer",".","norsk_prover","1852"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1852"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1852"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1852"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1852"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1852"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1852"
"2014","NULL","b1","lese","personer",".","norsk_prover","1852"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1852"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1852"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1852"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1852"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1852"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1852"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1852"
"2014","NULL","a2","lese","personer",".","norsk_prover","1852"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1852"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1852"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1852"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1852"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","1852"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1852"
"2014","NULL","a1","lese","prosent",".","norsk_prover","1852"
"2014","NULL","a1","lese","personer",".","norsk_prover","1852"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","1852"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1852"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","1852"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1852"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","1852"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1852"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","1852"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1852"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","1852"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1852"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1852"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1852"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1852"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1852"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1852"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1852"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1852"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1852"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1853"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1853"
"2014","NULL","alle","lese","personer",".","norsk_prover","1853"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1853"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1853"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1853"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1853"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1853"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1853"
"2014","NULL","b1","lese","personer",".","norsk_prover","1853"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1853"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1853"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1853"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1853"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1853"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1853"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1853"
"2014","NULL","a2","lese","personer",".","norsk_prover","1853"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1853"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1853"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1853"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1853"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","1853"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1853"
"2014","NULL","a1","lese","prosent",".","norsk_prover","1853"
"2014","NULL","a1","lese","personer",".","norsk_prover","1853"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","1853"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1853"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","1853"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1853"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","1853"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1853"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","1853"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1853"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","1853"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1853"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1853"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1853"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1853"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1853"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1853"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1853"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1853"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1853"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1854"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1854"
"2014","NULL","alle","lese","personer",".","norsk_prover","1854"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1854"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1854"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1854"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1854"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1854"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1854"
"2014","NULL","b1","lese","personer",".","norsk_prover","1854"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1854"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1854"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1854"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1854"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1854"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1854"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1854"
"2014","NULL","a2","lese","personer",".","norsk_prover","1854"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1854"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1854"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1854"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1854"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","1854"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1854"
"2014","NULL","a1","lese","prosent",".","norsk_prover","1854"
"2014","NULL","a1","lese","personer",".","norsk_prover","1854"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","1854"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1854"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","1854"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1854"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","1854"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1854"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","1854"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1854"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","1854"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1854"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1854"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1854"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1854"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1854"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1854"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1854"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1854"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1854"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1856"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1856"
"2014","NULL","alle","lese","personer",".","norsk_prover","1856"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1856"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1856"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1856"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1856"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1856"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1856"
"2014","NULL","b1","lese","personer",".","norsk_prover","1856"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1856"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1856"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1856"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1856"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1856"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1856"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1856"
"2014","NULL","a2","lese","personer",".","norsk_prover","1856"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1856"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1856"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1856"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1856"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","1856"
"2014","NULL","a1","lytting","personer",".","norsk_prover","1856"
"2014","NULL","a1","lese","prosent",".","norsk_prover","1856"
"2014","NULL","a1","lese","personer",".","norsk_prover","1856"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","1856"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","1856"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","1856"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","1856"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","1856"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","1856"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","1856"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","1856"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","1856"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","1856"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","1856"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","1856"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","1856"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","1856"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","1856"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","1856"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","1856"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","1856"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","1857"
"2014","NULL","alle","lytting","personer",".","norsk_prover","1857"
"2014","NULL","alle","lese","personer",".","norsk_prover","1857"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","1857"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","1857"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","1857"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","1857"
"2014","NULL","b1","lytting","personer",".","norsk_prover","1857"
"2014","NULL","b1","lese","prosent",".","norsk_prover","1857"
"2014","NULL","b1","lese","personer",".","norsk_prover","1857"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","1857"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","1857"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","1857"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","1857"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","1857"
"2014","NULL","a2","lytting","personer",".","norsk_prover","1857"
"2014","NULL","a2","lese","prosent",".","norsk_prover","1857"
"2014","NULL","a2","lese","personer",".","norsk_prover","1857"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","1857"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","1857"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","1857"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","1857"
