"aar","bydel_nr","vreg_9","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","nord_amerika_oseania","prosent","75","sysselsatte_land","NULL","NULL","1721"
"2013","NULL","asia","personer","81","sysselsatte_land","NULL","NULL","1721"
"2013","NULL","asia","prosent","51.9","sysselsatte_land","NULL","NULL","1721"
"2013","NULL","afrika","personer","38","sysselsatte_land","NULL","NULL","1721"
"2013","NULL","afrika","prosent","34.2","sysselsatte_land","NULL","NULL","1721"
"2013","NULL","sor_og_mellom_amerika","personer","10","sysselsatte_land","NULL","NULL","1721"
"2013","NULL","sor_og_mellom_amerika","prosent","71.4","sysselsatte_land","NULL","NULL","1721"
"2013","NULL","alle","personer","118","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","alle","prosent","50","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","norden","personer","7","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","norden","prosent","70","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","vest_europa","personer","20","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","vest_europa","prosent","83.3","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","eu_ost_europa","personer","72","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","eu_ost_europa","prosent","48.6","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","asia","personer","11","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","asia","prosent","68.8","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1724"
"2013","NULL","alle","personer","39","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","alle","prosent","81.3","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","norden","personer","6","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","norden","prosent","85.7","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","vest_europa","personer","6","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","vest_europa","prosent","85.7","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","eu_ost_europa","personer","15","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","eu_ost_europa","prosent","93.8","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","asia","personer",":","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","asia","prosent",":","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","afrika","personer","8","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","afrika","prosent","88.9","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1725"
"2013","NULL","alle","personer","40","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","alle","prosent","81.6","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","norden","personer","20","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","norden","prosent","90.9","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","vest_europa","personer",":","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","vest_europa","prosent",":","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","eu_ost_europa","personer","12","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","eu_ost_europa","prosent","92.3","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","ost_europa_ellers","personer","0","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","ost_europa_ellers","prosent",".","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","asia","personer",":","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","asia","prosent",":","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1736"
"2013","NULL","alle","personer","53","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","alle","prosent","85.5","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","norden","personer","36","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","norden","prosent","87.8","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","vest_europa","personer",":","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","vest_europa","prosent",":","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","eu_ost_europa","personer","12","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","eu_ost_europa","prosent","80","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","ost_europa_ellers","personer","0","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","ost_europa_ellers","prosent",".","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","asia","personer",":","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","asia","prosent",":","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1738"
"2013","NULL","alle","personer","21","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","alle","prosent","84","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","norden","personer","12","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","norden","prosent","92.3","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","vest_europa","personer","0","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","vest_europa","prosent",".","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","eu_ost_europa","personer","6","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","eu_ost_europa","prosent","75","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","asia","personer",":","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","asia","prosent",":","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1739"
"2013","NULL","alle","personer","22","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","alle","prosent","75.9","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","norden","personer","4","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","norden","prosent","80","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","vest_europa","personer",":","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","vest_europa","prosent",":","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","eu_ost_europa","personer","9","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","eu_ost_europa","prosent","69.2","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","ost_europa_ellers","personer","0","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","ost_europa_ellers","prosent",".","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","asia","personer","7","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","asia","prosent","100","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1740"
"2013","NULL","alle","personer","78","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","alle","prosent","43.8","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","norden","personer","11","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","norden","prosent","91.7","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","vest_europa","personer","11","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","vest_europa","prosent","68.8","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","eu_ost_europa","personer","21","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","eu_ost_europa","prosent","80.8","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","ost_europa_ellers","personer","8","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","ost_europa_ellers","prosent","57.1","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","asia","personer","15","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","asia","prosent","45.5","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","afrika","personer","12","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","afrika","prosent","16.2","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1742"
"2013","NULL","alle","personer","29","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","alle","prosent","80.6","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","norden","personer","4","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","norden","prosent","66.7","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","vest_europa","personer","4","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","vest_europa","prosent","100","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","eu_ost_europa","personer","17","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","eu_ost_europa","prosent","81","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","asia","personer",":","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","asia","prosent",":","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1743"
"2013","NULL","alle","personer","94","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","alle","prosent","65.3","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","norden","personer","9","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","norden","prosent","90","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","vest_europa","personer","15","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","vest_europa","prosent","65.2","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","eu_ost_europa","personer","53","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","eu_ost_europa","prosent","80.3","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","asia","personer","9","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","asia","prosent","47.4","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1744"
"2013","NULL","alle","personer","24","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","alle","prosent","75","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","norden","personer",":","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","norden","prosent",":","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","vest_europa","personer","13","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","vest_europa","prosent","81.3","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","eu_ost_europa","personer","4","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","eu_ost_europa","prosent","50","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","ost_europa_ellers","personer","0","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","ost_europa_ellers","prosent",".","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","asia","personer","4","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","asia","prosent","80","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1748"
"2013","NULL","alle","personer","49","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","alle","prosent","65.3","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","norden","personer","8","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","norden","prosent","72.7","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","vest_europa","personer","9","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","vest_europa","prosent","56.3","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","eu_ost_europa","personer","25","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","eu_ost_europa","prosent","67.6","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","asia","personer",":","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","asia","prosent",":","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1749"
"2013","NULL","alle","personer","183","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","alle","prosent","73.2","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","norden","personer","18","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","norden","prosent","75","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","vest_europa","personer","19","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","vest_europa","prosent","79.2","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","eu_ost_europa","personer","79","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","eu_ost_europa","prosent","82.3","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","ost_europa_ellers","personer","13","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","ost_europa_ellers","prosent","76.5","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","asia","personer","27","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","asia","prosent","67.5","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","afrika","personer","27","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","afrika","prosent","57.4","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1750"
"2013","NULL","alle","personer","153","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","alle","prosent","64.8","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","norden","personer","18","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","norden","prosent","64.3","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","vest_europa","personer","28","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","vest_europa","prosent","87.5","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","eu_ost_europa","personer","46","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","eu_ost_europa","prosent","67.6","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","ost_europa_ellers","personer","9","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","ost_europa_ellers","prosent","90","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","asia","personer","26","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","asia","prosent","68.4","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","afrika","personer","21","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","afrika","prosent","38.9","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1751"
"2013","NULL","alle","personer","21","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","alle","prosent","84","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","norden","personer",":","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","norden","prosent",":","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","vest_europa","personer","4","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","vest_europa","prosent","100","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","eu_ost_europa","personer","10","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","eu_ost_europa","prosent","90.9","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","asia","personer","5","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","asia","prosent","62.5","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1755"
"2013","NULL","alle","personer","143","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","alle","prosent","64.4","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","norden","personer","19","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","norden","prosent","82.6","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","vest_europa","personer","29","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","vest_europa","prosent","70.7","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","eu_ost_europa","personer","54","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","eu_ost_europa","prosent","75","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","ost_europa_ellers","personer","4","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","ost_europa_ellers","prosent","36.4","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","asia","personer","24","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","asia","prosent","66.7","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","afrika","personer","8","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","afrika","prosent","23.5","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1756"
"2013","NULL","alle","personer","2031","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","alle","prosent","64.8","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","norden","personer","280","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","norden","prosent","81.9","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","vest_europa","personer","199","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","vest_europa","prosent","72.9","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","eu_ost_europa","personer","553","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","eu_ost_europa","prosent","75.6","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","ost_europa_ellers","personer","211","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","ost_europa_ellers","prosent","66.1","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","nord_amerika_oseania","personer","37","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","nord_amerika_oseania","prosent","69.8","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","asia","personer","483","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","asia","prosent","61.4","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","afrika","personer","215","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","afrika","prosent","39.4","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","sor_og_mellom_amerika","personer","53","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","sor_og_mellom_amerika","prosent","63.9","sysselsatte_land","NULL","NULL","1804"
"2013","NULL","alle","personer","954","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","alle","prosent","64.2","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","norden","personer","177","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","norden","prosent","77.3","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","vest_europa","personer","75","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","vest_europa","prosent","72.1","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","eu_ost_europa","personer","247","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","eu_ost_europa","prosent","69.6","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","ost_europa_ellers","personer","108","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","ost_europa_ellers","prosent","69.7","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","nord_amerika_oseania","personer","19","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","nord_amerika_oseania","prosent","79.2","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","asia","personer","237","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","asia","prosent","61.4","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","afrika","personer","71","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","afrika","prosent","34.1","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","sor_og_mellom_amerika","personer","20","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","sor_og_mellom_amerika","prosent","80","sysselsatte_land","NULL","NULL","1805"
"2013","NULL","alle","personer","20","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","alle","prosent","55.6","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","norden","personer","0","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","norden","prosent",".","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","vest_europa","personer",":","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","vest_europa","prosent",":","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","eu_ost_europa","personer","13","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","eu_ost_europa","prosent","65","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","asia","personer",":","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","asia","prosent",":","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1811"
"2013","NULL","alle","personer","49","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","alle","prosent","58.3","sysselsatte_land","NULL","NULL","1812"
