"aar","bydel_nr","innvkat_4","vreg_3","kjonn","invalder_3","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","2023","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","2023","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","2023","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","2023","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","2023","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","2023","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","36.1","grunnskolepoeng","NULL","2024","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","5","grunnskolepoeng","NULL","2024","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","35.2","grunnskolepoeng","NULL","2024","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","3","grunnskolepoeng","NULL","2024","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","35.8","grunnskolepoeng","NULL","2024","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","8","grunnskolepoeng","NULL","2024","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",".","grunnskolepoeng","NULL","2024","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",".","grunnskolepoeng","NULL","2024","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",".","grunnskolepoeng","NULL","2024","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",".","grunnskolepoeng","NULL","2024","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","35.8","grunnskolepoeng","NULL","2024","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","8","grunnskolepoeng","NULL","2024","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","45.2","grunnskolepoeng","NULL","2025","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","19","grunnskolepoeng","NULL","2025","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","35.2","grunnskolepoeng","NULL","2025","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","14","grunnskolepoeng","NULL","2025","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","41","grunnskolepoeng","NULL","2025","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","33","grunnskolepoeng","NULL","2025","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","2025","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","2025","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","2025","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","2025","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","2025","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","2025","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","41.7","grunnskolepoeng","NULL","2027","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","3","grunnskolepoeng","NULL","2027","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","45.4","grunnskolepoeng","NULL","2027","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","4","grunnskolepoeng","NULL","2027","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","43.8","grunnskolepoeng","NULL","2027","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","7","grunnskolepoeng","NULL","2027","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",".","grunnskolepoeng","NULL","2027","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",".","grunnskolepoeng","NULL","2027","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",".","grunnskolepoeng","NULL","2027","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",".","grunnskolepoeng","NULL","2027","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","43.8","grunnskolepoeng","NULL","2027","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","7","grunnskolepoeng","NULL","2027","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","42.4","grunnskolepoeng","NULL","2028","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","10","grunnskolepoeng","NULL","2028","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","29.5","grunnskolepoeng","NULL","2028","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","11","grunnskolepoeng","NULL","2028","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","35.7","grunnskolepoeng","NULL","2028","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","21","grunnskolepoeng","NULL","2028","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","2028","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","2028","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","2028","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","2028","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt",":","grunnskolepoeng","NULL","2028","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer",":","grunnskolepoeng","NULL","2028","NULL"
"2013","NULL","alle","NULL","0","NULL","gjennomsnitt","45","grunnskolepoeng","NULL","2030","NULL"
"2013","NULL","alle","NULL","0","NULL","personer","61","grunnskolepoeng","NULL","2030","NULL"
"2013","NULL","alle","NULL","1","NULL","gjennomsnitt","37.9","grunnskolepoeng","NULL","2030","NULL"
"2013","NULL","alle","NULL","1","NULL","personer","74","grunnskolepoeng","NULL","2030","NULL"
"2013","NULL","alle","NULL","alle","NULL","gjennomsnitt","41.1","grunnskolepoeng","NULL","2030","NULL"
"2013","NULL","alle","NULL","alle","NULL","personer","135","grunnskolepoeng","NULL","2030","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","gjennomsnitt","41.1","grunnskolepoeng","NULL","2030","NULL"
"2013","NULL","innvandrere","NULL","alle","NULL","personer","8","grunnskolepoeng","NULL","2030","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","gjennomsnitt","43.1","grunnskolepoeng","NULL","2030","NULL"
"2013","NULL","norskfodte_m_innvf","NULL","alle","NULL","personer","3","grunnskolepoeng","NULL","2030","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","gjennomsnitt","41.1","grunnskolepoeng","NULL","2030","NULL"
"2013","NULL","bef_u_innv_og_norskf","NULL","alle","NULL","personer","124","grunnskolepoeng","NULL","2030","NULL"
"2013","NULL","alle","alle","0","alle","gjennomsnitt","41.4","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","alle","alle","0","alle","personer","161","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","alle","alle","1","alle","gjennomsnitt","37.5","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","alle","alle","1","alle","personer","162","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","alle","alle","alle","alle","gjennomsnitt","39.5","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","alle","alle","alle","alle","personer","323","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","alle","0","alle","gjennomsnitt","34.5","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","alle","0","alle","personer","14","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","alle","1","alle","gjennomsnitt","35.7","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","alle","1","alle","personer","11","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","1","alle","alle","gjennomsnitt","34.7","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","1","alle","alle","personer","10","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","2","alle","alle","gjennomsnitt","35.3","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","2","alle","alle","personer","15","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","alle","alle","alle","gjennomsnitt","35","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","alle","alle","alle","personer","25","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","alle","alle","0_6","gjennomsnitt","36.6","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","alle","alle","0_6","personer","11","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","alle","alle","7+","gjennomsnitt","33.8","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","innvandrere","alle","alle","7+","personer","14","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","37","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","personer","18","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","40","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","280","grunnskolepoeng","NULL","NULL","01"
"2013","NULL","alle","alle","0","alle","gjennomsnitt","42.1","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","alle","alle","0","alle","personer","366","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","alle","alle","1","alle","gjennomsnitt","36.9","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","alle","alle","1","alle","personer","363","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","alle","alle","alle","alle","gjennomsnitt","39.5","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","alle","alle","alle","alle","personer","729","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","alle","0","alle","gjennomsnitt","37.5","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","alle","0","alle","personer","27","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","alle","1","alle","gjennomsnitt","36.4","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","alle","1","alle","personer","37","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","1","alle","alle","gjennomsnitt","37.2","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","1","alle","alle","personer","27","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","2","alle","alle","gjennomsnitt","36.7","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","2","alle","alle","personer","37","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","alle","alle","alle","gjennomsnitt","36.9","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","alle","alle","alle","personer","64","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","alle","alle","0_6","gjennomsnitt","38.1","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","alle","alle","0_6","personer","25","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","alle","alle","7+","gjennomsnitt","36.1","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","innvandrere","alle","alle","7+","personer","39","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","35.5","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","personer","33","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","40","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","632","grunnskolepoeng","NULL","NULL","02"
"2013","NULL","alle","alle","0","alle","gjennomsnitt","41.7","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","alle","alle","0","alle","personer","341","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","alle","alle","1","alle","gjennomsnitt","37.8","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","alle","alle","1","alle","personer","375","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","alle","alle","alle","alle","gjennomsnitt","39.7","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","alle","alle","alle","alle","personer","716","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","alle","0","alle","gjennomsnitt","34.2","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","alle","0","alle","personer","20","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","alle","1","alle","gjennomsnitt","31.1","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","alle","1","alle","personer","24","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","1","alle","alle","gjennomsnitt","32.6","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","1","alle","alle","personer","13","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","2","alle","alle","gjennomsnitt","32.5","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","2","alle","alle","personer","31","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","alle","alle","alle","gjennomsnitt","32.5","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","alle","alle","alle","personer","44","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","alle","alle","0_6","gjennomsnitt","37.3","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","alle","alle","0_6","personer","16","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","alle","alle","7+","gjennomsnitt","29.8","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","innvandrere","alle","alle","7+","personer","28","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","37.6","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","personer","53","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","40.4","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","619","grunnskolepoeng","NULL","NULL","03"
"2013","NULL","alle","alle","0","alle","gjennomsnitt","41.7","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","alle","alle","0","alle","personer","784","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","alle","alle","1","alle","gjennomsnitt","36.9","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","alle","alle","1","alle","personer","796","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","alle","alle","alle","alle","gjennomsnitt","39.3","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","alle","alle","alle","alle","personer","1580","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","alle","0","alle","gjennomsnitt","38.4","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","alle","0","alle","personer","83","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","alle","1","alle","gjennomsnitt","33.5","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","alle","1","alle","personer","91","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","1","alle","alle","gjennomsnitt","36.6","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","1","alle","alle","personer","39","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","2","alle","alle","gjennomsnitt","35.6","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","2","alle","alle","personer","135","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","alle","alle","alle","gjennomsnitt","35.8","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","alle","alle","alle","personer","174","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","alle","alle","0_6","gjennomsnitt","38.2","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","alle","alle","0_6","personer","71","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","alle","alle","7+","gjennomsnitt","34.2","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","innvandrere","alle","alle","7+","personer","103","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","38.8","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","personer","73","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","39.8","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","1333","grunnskolepoeng","NULL","NULL","04"
"2013","NULL","alle","alle","0","alle","gjennomsnitt","44.9","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","alle","alle","0","alle","personer","1042","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","alle","alle","1","alle","gjennomsnitt","41.5","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","alle","alle","1","alle","personer","1110","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","alle","alle","alle","alle","gjennomsnitt","43.1","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","alle","alle","alle","alle","personer","2152","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","alle","0","alle","gjennomsnitt","38","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","alle","0","alle","personer","66","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","alle","1","alle","gjennomsnitt","36.6","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","alle","1","alle","personer","54","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","1","alle","alle","gjennomsnitt","38.9","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","1","alle","alle","personer","38","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","2","alle","alle","gjennomsnitt","36.7","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","2","alle","alle","personer","82","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","alle","alle","alle","gjennomsnitt","37.4","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","alle","alle","alle","personer","120","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","alle","alle","0_6","gjennomsnitt","38.6","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","alle","alle","0_6","personer","48","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","alle","alle","7+","gjennomsnitt","36.6","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","innvandrere","alle","alle","7+","personer","72","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","41.1","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","personer","89","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","43.6","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","1943","grunnskolepoeng","NULL","NULL","05"
"2013","NULL","alle","alle","0","alle","gjennomsnitt","43.4","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","alle","alle","0","alle","personer","876","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","alle","alle","1","alle","gjennomsnitt","40.1","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","alle","alle","1","alle","personer","869","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","alle","alle","alle","alle","gjennomsnitt","41.8","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","alle","alle","alle","alle","personer","1745","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","alle","0","alle","gjennomsnitt","39","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","alle","0","alle","personer","47","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","alle","1","alle","gjennomsnitt","34.8","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","alle","1","alle","personer","52","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","1","alle","alle","gjennomsnitt","38.3","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","1","alle","alle","personer","29","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","2","alle","alle","gjennomsnitt","36.2","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","2","alle","alle","personer","70","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","alle","alle","alle","gjennomsnitt","36.8","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","alle","alle","alle","personer","99","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","alle","alle","0_6","gjennomsnitt","37.8","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","alle","alle","0_6","personer","37","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","alle","alle","7+","gjennomsnitt","36.2","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","innvandrere","alle","alle","7+","personer","62","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","42.3","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","personer","64","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","42.1","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","1582","grunnskolepoeng","NULL","NULL","06"
"2013","NULL","alle","alle","0","alle","gjennomsnitt","42.9","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","alle","alle","0","alle","personer","1084","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","alle","alle","1","alle","gjennomsnitt","39.1","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","alle","alle","1","alle","personer","1076","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","alle","alle","alle","alle","gjennomsnitt","41","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","alle","alle","alle","alle","personer","2160","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","alle","0","alle","gjennomsnitt","39.8","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","alle","0","alle","personer","87","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","alle","1","alle","gjennomsnitt","35.8","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","alle","1","alle","personer","83","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","1","alle","alle","gjennomsnitt","37.9","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","1","alle","alle","personer","45","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","2","alle","alle","gjennomsnitt","37.8","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","2","alle","alle","personer","125","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","alle","alle","alle","gjennomsnitt","37.8","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","alle","alle","alle","personer","170","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","alle","alle","0_6","gjennomsnitt","40","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","alle","alle","0_6","personer","62","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","alle","alle","7+","gjennomsnitt","36.6","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","innvandrere","alle","alle","7+","personer","108","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","40.8","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","personer","200","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","41.3","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","1790","grunnskolepoeng","NULL","NULL","07"
"2013","NULL","alle","alle","0","alle","gjennomsnitt","41.6","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","alle","alle","0","alle","personer","607","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","alle","alle","1","alle","gjennomsnitt","36.7","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","alle","alle","1","alle","personer","594","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","alle","alle","alle","alle","gjennomsnitt","39.2","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","alle","alle","alle","alle","personer","1201","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","alle","0","alle","gjennomsnitt","37.6","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","alle","0","alle","personer","33","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","alle","1","alle","gjennomsnitt","32.6","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","alle","1","alle","personer","43","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","1","alle","alle","gjennomsnitt","36.3","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","1","alle","alle","personer","32","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","2","alle","alle","gjennomsnitt","33.7","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","2","alle","alle","personer","44","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","alle","alle","alle","gjennomsnitt","34.8","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","alle","alle","alle","personer","76","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","alle","alle","0_6","gjennomsnitt","38.1","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","alle","alle","0_6","personer","22","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","alle","alle","7+","gjennomsnitt","33.4","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","innvandrere","alle","alle","7+","personer","54","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","39.6","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","norskfodte_m_innvf","alle","alle","alle","personer","56","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","39.4","grunnskolepoeng","NULL","NULL","08"
"2013","NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","1069","grunnskolepoeng","NULL","NULL","08"
