"aar","fylke_nr","innvkat_3","arbeidsalder_18_69","enhet","tabellvariabel","tabell_navn","bydel_nr","naringsregion_nr","kommune_nr"
"2013","NULL","innvandrere","55_69","personer","8","sysselsatte_innvkat_alder","NULL","NULL","1622"
"2013","NULL","innvandrere","55_69","prosent","57.1","sysselsatte_innvkat_alder","NULL","NULL","1622"
"2013","NULL","befolkningen_ellers","18_29","personer","169","sysselsatte_innvkat_alder","NULL","NULL","1622"
"2013","NULL","befolkningen_ellers","18_29","prosent","77.9","sysselsatte_innvkat_alder","NULL","NULL","1622"
"2013","NULL","befolkningen_ellers","30_54","personer","400","sysselsatte_innvkat_alder","NULL","NULL","1622"
"2013","NULL","befolkningen_ellers","30_54","prosent","87.5","sysselsatte_innvkat_alder","NULL","NULL","1622"
"2013","NULL","befolkningen_ellers","55_69","personer","210","sysselsatte_innvkat_alder","NULL","NULL","1622"
"2013","NULL","befolkningen_ellers","55_69","prosent","64.8","sysselsatte_innvkat_alder","NULL","NULL","1622"
"2013","NULL","alle","18_29","personer","622","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","alle","18_29","prosent","68","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","alle","30_54","personer","1813","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","alle","30_54","prosent","84","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","alle","55_69","personer","714","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","alle","55_69","prosent","58.1","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","innvandrere","18_29","personer","47","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","innvandrere","18_29","prosent","49.5","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","innvandrere","30_54","personer","213","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","innvandrere","30_54","prosent","72","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","innvandrere","55_69","personer","22","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","innvandrere","55_69","prosent","48.9","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","befolkningen_ellers","18_29","personer","575","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","befolkningen_ellers","18_29","prosent","70.1","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","befolkningen_ellers","30_54","personer","1600","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","befolkningen_ellers","30_54","prosent","85.9","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","befolkningen_ellers","55_69","personer","692","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","befolkningen_ellers","55_69","prosent","58.4","sysselsatte_innvkat_alder","NULL","NULL","1624"
"2013","NULL","alle","18_29","personer","458","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","alle","18_29","prosent","72.9","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","alle","30_54","personer","1128","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","alle","30_54","prosent","81.2","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","alle","55_69","personer","546","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","alle","55_69","prosent","56.3","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","innvandrere","18_29","personer","25","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","innvandrere","18_29","prosent","65.8","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","innvandrere","30_54","personer","103","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","innvandrere","30_54","prosent","78","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","innvandrere","55_69","personer","11","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","innvandrere","55_69","prosent","55","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","befolkningen_ellers","18_29","personer","433","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","befolkningen_ellers","18_29","prosent","73.4","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","befolkningen_ellers","30_54","personer","1025","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","befolkningen_ellers","30_54","prosent","81.5","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","befolkningen_ellers","55_69","personer","535","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","befolkningen_ellers","55_69","prosent","56.4","sysselsatte_innvkat_alder","NULL","NULL","1627"
"2013","NULL","alle","18_29","personer","337","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","alle","18_29","prosent","76.8","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","alle","30_54","personer","863","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","alle","30_54","prosent","88.7","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","alle","55_69","personer","410","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","alle","55_69","prosent","64","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","innvandrere","18_29","personer","13","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","innvandrere","18_29","prosent","68.4","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","innvandrere","30_54","personer","42","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","innvandrere","30_54","prosent","85.7","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","innvandrere","55_69","personer",":","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","innvandrere","55_69","prosent",":","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","befolkningen_ellers","18_29","personer","324","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","befolkningen_ellers","18_29","prosent","77.1","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","befolkningen_ellers","30_54","personer","821","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","befolkningen_ellers","30_54","prosent","88.9","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","befolkningen_ellers","55_69","personer",":","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","befolkningen_ellers","55_69","prosent",":","sysselsatte_innvkat_alder","NULL","NULL","1630"
"2013","NULL","alle","18_29","personer","100","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","alle","18_29","prosent","77.5","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","alle","30_54","personer","242","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","alle","30_54","prosent","87.1","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","alle","55_69","personer","146","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","alle","55_69","prosent","60.6","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","innvandrere","18_29","personer","4","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","innvandrere","18_29","prosent","57.1","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","innvandrere","30_54","personer","33","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","innvandrere","30_54","prosent","86.8","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","innvandrere","55_69","personer","4","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","innvandrere","55_69","prosent","80","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","befolkningen_ellers","18_29","personer","96","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","befolkningen_ellers","18_29","prosent","78.7","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","befolkningen_ellers","30_54","personer","209","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","befolkningen_ellers","30_54","prosent","87.1","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","befolkningen_ellers","55_69","personer","142","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","befolkningen_ellers","55_69","prosent","60.2","sysselsatte_innvkat_alder","NULL","NULL","1632"
"2013","NULL","alle","18_29","personer","82","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","alle","18_29","prosent","71.3","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","alle","30_54","personer","251","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","alle","30_54","prosent","90.3","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","alle","55_69","personer","134","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","alle","55_69","prosent","56.3","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","innvandrere","18_29","personer",":","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","innvandrere","18_29","prosent",":","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","innvandrere","30_54","personer","15","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","innvandrere","30_54","prosent","71.4","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","innvandrere","55_69","personer",":","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","innvandrere","55_69","prosent",":","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","befolkningen_ellers","18_29","personer",":","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","befolkningen_ellers","18_29","prosent",":","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","befolkningen_ellers","30_54","personer","236","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","befolkningen_ellers","30_54","prosent","91.8","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","befolkningen_ellers","55_69","personer",":","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","befolkningen_ellers","55_69","prosent",":","sysselsatte_innvkat_alder","NULL","NULL","1633"
"2013","NULL","alle","18_29","personer","699","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","alle","18_29","prosent","71.9","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","alle","30_54","personer","1842","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","alle","30_54","prosent","86.1","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","alle","55_69","personer","798","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","alle","55_69","prosent","60.7","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","innvandrere","18_29","personer","71","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","innvandrere","18_29","prosent","60.2","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","innvandrere","30_54","personer","171","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","innvandrere","30_54","prosent","71","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","innvandrere","55_69","personer","23","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","innvandrere","55_69","prosent","59","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","befolkningen_ellers","18_29","personer","628","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","befolkningen_ellers","18_29","prosent","73.5","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","befolkningen_ellers","30_54","personer","1671","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","befolkningen_ellers","30_54","prosent","88","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","befolkningen_ellers","55_69","personer","775","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","befolkningen_ellers","55_69","prosent","60.8","sysselsatte_innvkat_alder","NULL","NULL","1634"
"2013","NULL","alle","18_29","personer","264","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","alle","18_29","prosent","74.4","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","alle","30_54","personer","633","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","alle","30_54","prosent","86.7","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","alle","55_69","personer","362","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","alle","55_69","prosent","64.9","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","innvandrere","18_29","personer","11","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","innvandrere","18_29","prosent","61.1","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","innvandrere","30_54","personer","38","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","innvandrere","30_54","prosent","74.5","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","innvandrere","55_69","personer","7","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","innvandrere","55_69","prosent","100","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","befolkningen_ellers","18_29","personer","253","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","befolkningen_ellers","18_29","prosent","75.1","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","befolkningen_ellers","30_54","personer","595","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","befolkningen_ellers","30_54","prosent","87.6","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","befolkningen_ellers","55_69","personer","355","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","befolkningen_ellers","55_69","prosent","64.4","sysselsatte_innvkat_alder","NULL","NULL","1635"
"2013","NULL","alle","18_29","personer","413","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","alle","18_29","prosent","73.8","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","alle","30_54","personer","967","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","alle","30_54","prosent","80.4","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","alle","55_69","personer","444","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","alle","55_69","prosent","56.6","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","innvandrere","18_29","personer","28","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","innvandrere","18_29","prosent","57.1","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","innvandrere","30_54","personer","79","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","innvandrere","30_54","prosent","77.5","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","innvandrere","55_69","personer","4","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","innvandrere","55_69","prosent",":","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","befolkningen_ellers","18_29","personer","385","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","befolkningen_ellers","18_29","prosent","75.3","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","befolkningen_ellers","30_54","personer","888","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","befolkningen_ellers","30_54","prosent","80.7","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","befolkningen_ellers","55_69","personer","440","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","befolkningen_ellers","55_69","prosent",":","sysselsatte_innvkat_alder","NULL","NULL","1636"
"2013","NULL","alle","18_29","personer","1192","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","alle","18_29","prosent","72.9","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","alle","30_54","personer","3184","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","alle","30_54","prosent","84","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","alle","55_69","personer","1323","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","alle","55_69","prosent","59.7","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","innvandrere","18_29","personer","85","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","innvandrere","18_29","prosent","53.5","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","innvandrere","30_54","personer","245","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","innvandrere","30_54","prosent","69.4","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","innvandrere","55_69","personer","37","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","innvandrere","55_69","prosent","52.9","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","befolkningen_ellers","18_29","personer","1107","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","befolkningen_ellers","18_29","prosent","75","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","befolkningen_ellers","30_54","personer","2939","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","befolkningen_ellers","30_54","prosent","85.5","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","befolkningen_ellers","55_69","personer","1286","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","befolkningen_ellers","55_69","prosent","59.9","sysselsatte_innvkat_alder","NULL","NULL","1638"
"2013","NULL","alle","18_29","personer","568","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","alle","18_29","prosent","76.3","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","alle","30_54","personer","1524","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","alle","30_54","prosent","88.1","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","alle","55_69","personer","791","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","alle","55_69","prosent","65.4","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","innvandrere","18_29","personer","58","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","innvandrere","18_29","prosent","77.3","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","innvandrere","30_54","personer","134","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","innvandrere","30_54","prosent","78.8","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","innvandrere","55_69","personer","27","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","innvandrere","55_69","prosent","60","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","befolkningen_ellers","18_29","personer","510","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","befolkningen_ellers","18_29","prosent","76.2","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","befolkningen_ellers","30_54","personer","1390","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","befolkningen_ellers","30_54","prosent","89.1","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","befolkningen_ellers","55_69","personer","764","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","befolkningen_ellers","55_69","prosent","65.6","sysselsatte_innvkat_alder","NULL","NULL","1640"
"2013","NULL","alle","18_29","personer","214","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","alle","18_29","prosent","82.6","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","alle","30_54","personer","501","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","alle","30_54","prosent","85.9","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","alle","55_69","personer","262","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","alle","55_69","prosent","58.9","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","innvandrere","18_29","personer","9","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","innvandrere","18_29","prosent","81.8","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","innvandrere","30_54","personer","36","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","innvandrere","30_54","prosent","73.5","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","innvandrere","55_69","personer","4","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","innvandrere","55_69","prosent","50","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","befolkningen_ellers","18_29","personer","205","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","befolkningen_ellers","18_29","prosent","82.7","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","befolkningen_ellers","30_54","personer","465","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","befolkningen_ellers","30_54","prosent","87.1","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","befolkningen_ellers","55_69","personer","258","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","befolkningen_ellers","55_69","prosent","59","sysselsatte_innvkat_alder","NULL","NULL","1644"
"2013","NULL","alle","18_29","personer","810","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","alle","18_29","prosent","78.9","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","alle","30_54","personer","1826","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","alle","30_54","prosent","86.3","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","alle","55_69","personer","667","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","alle","55_69","prosent","63.6","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","innvandrere","18_29","personer","141","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","innvandrere","18_29","prosent","70.5","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","innvandrere","30_54","personer","345","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","innvandrere","30_54","prosent","84.4","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","innvandrere","55_69","personer","22","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","innvandrere","55_69","prosent","71","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","befolkningen_ellers","18_29","personer","669","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","befolkningen_ellers","18_29","prosent","80.9","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","befolkningen_ellers","30_54","personer","1481","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","befolkningen_ellers","30_54","prosent","86.8","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","befolkningen_ellers","55_69","personer","645","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","befolkningen_ellers","55_69","prosent","63.4","sysselsatte_innvkat_alder","NULL","NULL","1648"
"2013","NULL","alle","18_29","personer","1771","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","alle","18_29","prosent","75.1","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","alle","30_54","personer","4678","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","alle","30_54","prosent","86.4","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","alle","55_69","personer","1600","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","alle","55_69","prosent","63.3","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","innvandrere","18_29","personer","120","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","innvandrere","18_29","prosent","56.3","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","innvandrere","30_54","personer","357","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","innvandrere","30_54","prosent","72","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","innvandrere","55_69","personer","31","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","innvandrere","55_69","prosent","56.4","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","befolkningen_ellers","18_29","personer","1651","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","befolkningen_ellers","18_29","prosent","77","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","befolkningen_ellers","30_54","personer","4321","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","befolkningen_ellers","30_54","prosent","87.9","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","befolkningen_ellers","55_69","personer","1569","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","befolkningen_ellers","55_69","prosent","63.5","sysselsatte_innvkat_alder","NULL","NULL","1653"
"2013","NULL","alle","18_29","personer","769","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","alle","18_29","prosent","75","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","alle","30_54","personer","2271","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","alle","30_54","prosent","87.6","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","alle","55_69","personer","716","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","alle","55_69","prosent","61.9","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","innvandrere","18_29","personer","43","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","innvandrere","18_29","prosent","55.8","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","innvandrere","30_54","personer","126","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","innvandrere","30_54","prosent","78.8","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","innvandrere","55_69","personer","17","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","innvandrere","55_69","prosent","70.8","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","befolkningen_ellers","18_29","personer","726","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","befolkningen_ellers","18_29","prosent","76.5","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","befolkningen_ellers","30_54","personer","2145","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","befolkningen_ellers","30_54","prosent","88.2","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","befolkningen_ellers","55_69","personer","699","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","befolkningen_ellers","55_69","prosent","61.7","sysselsatte_innvkat_alder","NULL","NULL","1657"
"2013","NULL","alle","18_29","personer","631","sysselsatte_innvkat_alder","NULL","NULL","1662"
"2013","NULL","alle","18_29","prosent","71","sysselsatte_innvkat_alder","NULL","NULL","1662"
"2013","NULL","alle","30_54","personer","1906","sysselsatte_innvkat_alder","NULL","NULL","1662"
"2013","NULL","alle","30_54","prosent","88.1","sysselsatte_innvkat_alder","NULL","NULL","1662"
"2013","NULL","alle","55_69","personer","515","sysselsatte_innvkat_alder","NULL","NULL","1662"
"2013","NULL","alle","55_69","prosent","61.8","sysselsatte_innvkat_alder","NULL","NULL","1662"
"2013","NULL","innvandrere","18_29","personer","54","sysselsatte_innvkat_alder","NULL","NULL","1662"
"2013","NULL","innvandrere","18_29","prosent","63.5","sysselsatte_innvkat_alder","NULL","NULL","1662"
"2013","NULL","innvandrere","30_54","personer","154","sysselsatte_innvkat_alder","NULL","NULL","1662"
