tabell_navn;aar;fylke_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2013-2014;12;1;innvandrere;2;0_6;person;24
grunnskolepoeng;2013-2014;12;1;innvandrere;2;7+;grunnskolepoeng;31
grunnskolepoeng;2013-2014;12;1;innvandrere;2;7+;person;73
grunnskolepoeng;2013-2014;12;1;innvandrere;2;alle;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;12;1;innvandrere;2;alle;person;95
grunnskolepoeng;2013-2014;12;1;innvandrere;alle;0_6;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;12;1;innvandrere;alle;0_6;person;25
grunnskolepoeng;2013-2014;12;1;innvandrere;alle;7+;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;12;1;innvandrere;alle;7+;person;127
grunnskolepoeng;2013-2014;12;1;innvandrere;alle;alle;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;12;1;innvandrere;alle;alle;person;158
grunnskolepoeng;2013-2014;12;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;12;1;norskfodte_m_innvf;NULL;NULL;person;69
grunnskolepoeng;2013-2014;12;0;alle;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;12;0;alle;NULL;NULL;person;2944
grunnskolepoeng;2013-2014;12;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2013-2014;12;0;bef_u_innv_og_norskf;NULL;NULL;person;2710
grunnskolepoeng;2013-2014;12;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2013-2014;12;0;befolkningen_ellers;NULL;NULL;person;2765
grunnskolepoeng;2013-2014;12;0;innvandrere;1;0_6;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;12;0;innvandrere;1;0_6;person;7
grunnskolepoeng;2013-2014;12;0;innvandrere;1;7+;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;12;0;innvandrere;1;7+;person;79
grunnskolepoeng;2013-2014;12;0;innvandrere;1;alle;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;12;0;innvandrere;1;alle;person;85
grunnskolepoeng;2013-2014;12;0;innvandrere;2;0_6;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;12;0;innvandrere;2;0_6;person;32
grunnskolepoeng;2013-2014;12;0;innvandrere;2;7+;grunnskolepoeng;36
grunnskolepoeng;2013-2014;12;0;innvandrere;2;7+;person;67
grunnskolepoeng;2013-2014;12;0;innvandrere;2;alle;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;12;0;innvandrere;2;alle;person;101
grunnskolepoeng;2013-2014;12;0;innvandrere;alle;0_6;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;12;0;innvandrere;alle;0_6;person;43
grunnskolepoeng;2013-2014;12;0;innvandrere;alle;7+;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;12;0;innvandrere;alle;7+;person;145
grunnskolepoeng;2013-2014;12;0;innvandrere;alle;alle;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;12;0;innvandrere;alle;alle;person;186
grunnskolepoeng;2013-2014;12;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;12;0;norskfodte_m_innvf;NULL;NULL;person;53
grunnskolepoeng;2013-2014;14;alle;alle;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;14;alle;alle;NULL;NULL;person;1437
grunnskolepoeng;2013-2014;14;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;14;alle;bef_u_innv_og_norskf;NULL;NULL;person;1347
grunnskolepoeng;2013-2014;14;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;14;alle;befolkningen_ellers;NULL;NULL;person;1354
grunnskolepoeng;2013-2014;14;alle;innvandrere;1;0_6;grunnskolepoeng;44,4
grunnskolepoeng;2013-2014;14;alle;innvandrere;1;0_6;person;18
grunnskolepoeng;2013-2014;14;alle;innvandrere;1;7+;grunnskolepoeng;37
grunnskolepoeng;2013-2014;14;alle;innvandrere;1;7+;person;43
grunnskolepoeng;2013-2014;14;alle;innvandrere;1;alle;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;14;alle;innvandrere;1;alle;person;57
grunnskolepoeng;2013-2014;14;alle;innvandrere;2;0_6;grunnskolepoeng;42,4
grunnskolepoeng;2013-2014;14;alle;innvandrere;2;0_6;person;6
grunnskolepoeng;2013-2014;14;alle;innvandrere;2;7+;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;14;alle;innvandrere;2;7+;person;17
grunnskolepoeng;2013-2014;14;alle;innvandrere;2;alle;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;14;alle;innvandrere;2;alle;person;24
grunnskolepoeng;2013-2014;14;alle;innvandrere;alle;0_6;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;14;alle;innvandrere;alle;0_6;person;22
grunnskolepoeng;2013-2014;14;alle;innvandrere;alle;7+;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;14;alle;innvandrere;alle;7+;person;61
grunnskolepoeng;2013-2014;14;alle;innvandrere;alle;alle;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;14;alle;innvandrere;alle;alle;person;84
grunnskolepoeng;2013-2014;14;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;14;alle;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2013-2014;14;1;alle;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;14;1;alle;NULL;NULL;person;721
grunnskolepoeng;2013-2014;14;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;14;1;bef_u_innv_og_norskf;NULL;NULL;person;672
grunnskolepoeng;2013-2014;14;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;14;1;befolkningen_ellers;NULL;NULL;person;677
grunnskolepoeng;2013-2014;14;1;innvandrere;1;0_6;grunnskolepoeng;43
grunnskolepoeng;2013-2014;14;1;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;14;1;innvandrere;1;7+;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;14;1;innvandrere;1;7+;person;26
grunnskolepoeng;2013-2014;14;1;innvandrere;1;alle;grunnskolepoeng;37
grunnskolepoeng;2013-2014;14;1;innvandrere;1;alle;person;28
grunnskolepoeng;2013-2014;14;1;innvandrere;2;0_6;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;14;1;innvandrere;2;0_6;person;6
grunnskolepoeng;2013-2014;14;1;innvandrere;2;7+;grunnskolepoeng;31
grunnskolepoeng;2013-2014;14;1;innvandrere;2;7+;person;3
grunnskolepoeng;2013-2014;14;1;innvandrere;2;alle;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;14;1;innvandrere;2;alle;person;7
grunnskolepoeng;2013-2014;14;1;innvandrere;alle;0_6;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;14;1;innvandrere;alle;0_6;person;6
grunnskolepoeng;2013-2014;14;1;innvandrere;alle;7+;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;14;1;innvandrere;alle;7+;person;29
grunnskolepoeng;2013-2014;14;1;innvandrere;alle;alle;grunnskolepoeng;36
grunnskolepoeng;2013-2014;14;1;innvandrere;alle;alle;person;36
grunnskolepoeng;2013-2014;14;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;14;1;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2013-2014;14;0;alle;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2013-2014;14;0;alle;NULL;NULL;person;716
grunnskolepoeng;2013-2014;14;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;14;0;bef_u_innv_og_norskf;NULL;NULL;person;675
grunnskolepoeng;2013-2014;14;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;14;0;befolkningen_ellers;NULL;NULL;person;677
grunnskolepoeng;2013-2014;14;0;innvandrere;1;0_6;grunnskolepoeng;46,2
grunnskolepoeng;2013-2014;14;0;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;14;0;innvandrere;1;7+;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;14;0;innvandrere;1;7+;person;18
grunnskolepoeng;2013-2014;14;0;innvandrere;1;alle;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;14;0;innvandrere;1;alle;person;24
grunnskolepoeng;2013-2014;14;0;innvandrere;2;0_6;grunnskolepoeng;45,4
grunnskolepoeng;2013-2014;14;0;innvandrere;2;0_6;person;6
grunnskolepoeng;2013-2014;14;0;innvandrere;2;7+;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;14;0;innvandrere;2;7+;person;15
grunnskolepoeng;2013-2014;14;0;innvandrere;2;alle;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;14;0;innvandrere;2;alle;person;24
grunnskolepoeng;2013-2014;14;0;innvandrere;alle;0_6;grunnskolepoeng;45,8
grunnskolepoeng;2013-2014;14;0;innvandrere;alle;0_6;person;15
grunnskolepoeng;2013-2014;14;0;innvandrere;alle;7+;grunnskolepoeng;39
grunnskolepoeng;2013-2014;14;0;innvandrere;alle;7+;person;36
grunnskolepoeng;2013-2014;14;0;innvandrere;alle;alle;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;14;0;innvandrere;alle;alle;person;46
grunnskolepoeng;2013-2014;14;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;14;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;15;alle;alle;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;15;alle;alle;NULL;NULL;person;3206
grunnskolepoeng;2013-2014;15;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;15;alle;bef_u_innv_og_norskf;NULL;NULL;person;2992
grunnskolepoeng;2013-2014;15;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;15;alle;befolkningen_ellers;NULL;NULL;person;3024
grunnskolepoeng;2013-2014;15;alle;innvandrere;1;0_6;grunnskolepoeng;46,6
grunnskolepoeng;2013-2014;15;alle;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;15;alle;innvandrere;1;7+;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;15;alle;innvandrere;1;7+;person;90
grunnskolepoeng;2013-2014;15;alle;innvandrere;1;alle;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;15;alle;innvandrere;1;alle;person;98
grunnskolepoeng;2013-2014;15;alle;innvandrere;2;0_6;grunnskolepoeng;40
grunnskolepoeng;2013-2014;15;alle;innvandrere;2;0_6;person;17
grunnskolepoeng;2013-2014;15;alle;innvandrere;2;7+;grunnskolepoeng;32,4
grunnskolepoeng;2013-2014;15;alle;innvandrere;2;7+;person;63
grunnskolepoeng;2013-2014;15;alle;innvandrere;2;alle;grunnskolepoeng;34
grunnskolepoeng;2013-2014;15;alle;innvandrere;2;alle;person;80
grunnskolepoeng;2013-2014;15;alle;innvandrere;alle;0_6;grunnskolepoeng;42
grunnskolepoeng;2013-2014;15;alle;innvandrere;alle;0_6;person;24
grunnskolepoeng;2013-2014;15;alle;innvandrere;alle;7+;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;15;alle;innvandrere;alle;7+;person;153
grunnskolepoeng;2013-2014;15;alle;innvandrere;alle;alle;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;15;alle;innvandrere;alle;alle;person;185
grunnskolepoeng;2013-2014;15;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;15;alle;norskfodte_m_innvf;NULL;NULL;person;28
grunnskolepoeng;2013-2014;15;1;alle;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;15;1;alle;NULL;NULL;person;1661
grunnskolepoeng;2013-2014;15;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;15;1;bef_u_innv_og_norskf;NULL;NULL;person;1542
grunnskolepoeng;2013-2014;15;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;15;1;befolkningen_ellers;NULL;NULL;person;1556
grunnskolepoeng;2013-2014;15;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;15;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;15;1;innvandrere;1;7+;grunnskolepoeng;35
grunnskolepoeng;2013-2014;15;1;innvandrere;1;7+;person;52
grunnskolepoeng;2013-2014;15;1;innvandrere;1;alle;grunnskolepoeng;36
grunnskolepoeng;2013-2014;15;1;innvandrere;1;alle;person;50
grunnskolepoeng;2013-2014;15;1;innvandrere;2;0_6;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;15;1;innvandrere;2;0_6;person;15
grunnskolepoeng;2013-2014;15;1;innvandrere;2;7+;grunnskolepoeng;31
grunnskolepoeng;2013-2014;15;1;innvandrere;2;7+;person;34
grunnskolepoeng;2013-2014;15;1;innvandrere;2;alle;grunnskolepoeng;33,2
grunnskolepoeng;2013-2014;15;1;innvandrere;2;alle;person;51
grunnskolepoeng;2013-2014;15;1;innvandrere;alle;0_6;grunnskolepoeng;41
grunnskolepoeng;2013-2014;15;1;innvandrere;alle;0_6;person;15
grunnskolepoeng;2013-2014;15;1;innvandrere;alle;7+;grunnskolepoeng;33,2
grunnskolepoeng;2013-2014;15;1;innvandrere;alle;7+;person;86
grunnskolepoeng;2013-2014;15;1;innvandrere;alle;alle;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;15;1;innvandrere;alle;alle;person;100
grunnskolepoeng;2013-2014;15;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;15;1;norskfodte_m_innvf;NULL;NULL;person;11
grunnskolepoeng;2013-2014;15;0;alle;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;15;0;alle;NULL;NULL;person;1545
grunnskolepoeng;2013-2014;15;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2013-2014;15;0;bef_u_innv_og_norskf;NULL;NULL;person;1450
grunnskolepoeng;2013-2014;15;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2013-2014;15;0;befolkningen_ellers;NULL;NULL;person;1468
grunnskolepoeng;2013-2014;15;0;innvandrere;1;0_6;grunnskolepoeng;48,6
grunnskolepoeng;2013-2014;15;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;15;0;innvandrere;1;7+;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;15;0;innvandrere;1;7+;person;36
grunnskolepoeng;2013-2014;15;0;innvandrere;1;alle;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;15;0;innvandrere;1;alle;person;38
grunnskolepoeng;2013-2014;15;0;innvandrere;2;0_6;grunnskolepoeng;41
grunnskolepoeng;2013-2014;15;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;15;0;innvandrere;2;7+;grunnskolepoeng;34
grunnskolepoeng;2013-2014;15;0;innvandrere;2;7+;person;37
grunnskolepoeng;2013-2014;15;0;innvandrere;2;alle;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;15;0;innvandrere;2;alle;person;41
grunnskolepoeng;2013-2014;15;0;innvandrere;alle;0_6;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;15;0;innvandrere;alle;0_6;person;7
grunnskolepoeng;2013-2014;15;0;innvandrere;alle;7+;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;15;0;innvandrere;alle;7+;person;67
grunnskolepoeng;2013-2014;15;0;innvandrere;alle;alle;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;15;0;innvandrere;alle;alle;person;76
grunnskolepoeng;2013-2014;15;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;15;0;norskfodte_m_innvf;NULL;NULL;person;18
grunnskolepoeng;2013-2014;16;alle;alle;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;16;alle;alle;NULL;NULL;person;3592
grunnskolepoeng;2013-2014;16;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;16;alle;bef_u_innv_og_norskf;NULL;NULL;person;3349
grunnskolepoeng;2013-2014;16;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;16;alle;befolkningen_ellers;NULL;NULL;person;3414
grunnskolepoeng;2013-2014;16;alle;innvandrere;1;0_6;grunnskolepoeng;44,6
grunnskolepoeng;2013-2014;16;alle;innvandrere;1;0_6;person;12
grunnskolepoeng;2013-2014;16;alle;innvandrere;1;7+;grunnskolepoeng;36
grunnskolepoeng;2013-2014;16;alle;innvandrere;1;7+;person;58
grunnskolepoeng;2013-2014;16;alle;innvandrere;1;alle;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;16;alle;innvandrere;1;alle;person;65
grunnskolepoeng;2013-2014;16;alle;innvandrere;2;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;16;alle;innvandrere;2;0_6;person;32
grunnskolepoeng;2013-2014;16;alle;innvandrere;2;7+;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;16;alle;innvandrere;2;7+;person;71
grunnskolepoeng;2013-2014;16;alle;innvandrere;2;alle;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;16;alle;innvandrere;2;alle;person;107
grunnskolepoeng;2013-2014;16;alle;innvandrere;alle;0_6;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;16;alle;innvandrere;alle;0_6;person;44
grunnskolepoeng;2013-2014;16;alle;innvandrere;alle;7+;grunnskolepoeng;35
grunnskolepoeng;2013-2014;16;alle;innvandrere;alle;7+;person;129
grunnskolepoeng;2013-2014;16;alle;innvandrere;alle;alle;grunnskolepoeng;36
grunnskolepoeng;2013-2014;16;alle;innvandrere;alle;alle;person;175
grunnskolepoeng;2013-2014;16;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;16;alle;norskfodte_m_innvf;NULL;NULL;person;64
grunnskolepoeng;2013-2014;16;1;alle;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;16;1;alle;NULL;NULL;person;1820
grunnskolepoeng;2013-2014;16;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;16;1;bef_u_innv_og_norskf;NULL;NULL;person;1689
grunnskolepoeng;2013-2014;16;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;16;1;befolkningen_ellers;NULL;NULL;person;1724
grunnskolepoeng;2013-2014;16;1;innvandrere;1;0_6;grunnskolepoeng;45,2
grunnskolepoeng;2013-2014;16;1;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;16;1;innvandrere;1;7+;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;16;1;innvandrere;1;7+;person;29
grunnskolepoeng;2013-2014;16;1;innvandrere;1;alle;grunnskolepoeng;36
grunnskolepoeng;2013-2014;16;1;innvandrere;1;alle;person;32
grunnskolepoeng;2013-2014;16;1;innvandrere;2;0_6;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;16;1;innvandrere;2;0_6;person;17
grunnskolepoeng;2013-2014;16;1;innvandrere;2;7+;grunnskolepoeng;34
grunnskolepoeng;2013-2014;16;1;innvandrere;2;7+;person;32
grunnskolepoeng;2013-2014;16;1;innvandrere;2;alle;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;16;1;innvandrere;2;alle;person;50
grunnskolepoeng;2013-2014;16;1;innvandrere;alle;0_6;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;16;1;innvandrere;alle;0_6;person;23
grunnskolepoeng;2013-2014;16;1;innvandrere;alle;7+;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;16;1;innvandrere;alle;7+;person;61
grunnskolepoeng;2013-2014;16;1;innvandrere;alle;alle;grunnskolepoeng;35
grunnskolepoeng;2013-2014;16;1;innvandrere;alle;alle;person;85
grunnskolepoeng;2013-2014;16;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;16;1;norskfodte_m_innvf;NULL;NULL;person;32
grunnskolepoeng;2013-2014;16;0;alle;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;16;0;alle;NULL;NULL;person;1772
grunnskolepoeng;2013-2014;16;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;16;0;bef_u_innv_og_norskf;NULL;NULL;person;1660
grunnskolepoeng;2013-2014;16;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2013-2014;16;0;befolkningen_ellers;NULL;NULL;person;1690
grunnskolepoeng;2013-2014;16;0;innvandrere;1;0_6;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;16;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;16;0;innvandrere;1;7+;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;16;0;innvandrere;1;7+;person;35
grunnskolepoeng;2013-2014;16;0;innvandrere;1;alle;grunnskolepoeng;39
grunnskolepoeng;2013-2014;16;0;innvandrere;1;alle;person;38
grunnskolepoeng;2013-2014;16;0;innvandrere;2;0_6;grunnskolepoeng;41
grunnskolepoeng;2013-2014;16;0;innvandrere;2;0_6;person;18
grunnskolepoeng;2013-2014;16;0;innvandrere;2;7+;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;16;0;innvandrere;2;7+;person;38
grunnskolepoeng;2013-2014;16;0;innvandrere;2;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;16;0;innvandrere;2;alle;person;56
grunnskolepoeng;2013-2014;16;0;innvandrere;alle;0_6;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;16;0;innvandrere;alle;0_6;person;21
grunnskolepoeng;2013-2014;16;0;innvandrere;alle;7+;grunnskolepoeng;36
grunnskolepoeng;2013-2014;16;0;innvandrere;alle;7+;person;70
grunnskolepoeng;2013-2014;16;0;innvandrere;alle;alle;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;16;0;innvandrere;alle;alle;person;90
grunnskolepoeng;2013-2014;16;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;16;0;norskfodte_m_innvf;NULL;NULL;person;32
grunnskolepoeng;2013-2014;17;alle;alle;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;17;alle;alle;NULL;NULL;person;1750
grunnskolepoeng;2013-2014;17;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;17;alle;bef_u_innv_og_norskf;NULL;NULL;person;1671
grunnskolepoeng;2013-2014;17;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;17;alle;befolkningen_ellers;NULL;NULL;person;1677
grunnskolepoeng;2013-2014;17;alle;innvandrere;1;0_6;grunnskolepoeng;30,6
grunnskolepoeng;2013-2014;17;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;17;alle;innvandrere;1;7+;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;17;alle;innvandrere;1;7+;person;12
grunnskolepoeng;2013-2014;17;alle;innvandrere;1;alle;grunnskolepoeng;37
grunnskolepoeng;2013-2014;17;alle;innvandrere;1;alle;person;13
grunnskolepoeng;2013-2014;17;alle;innvandrere;2;0_6;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;17;alle;innvandrere;2;0_6;person;9
grunnskolepoeng;2013-2014;17;alle;innvandrere;2;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;17;alle;innvandrere;2;7+;person;43
grunnskolepoeng;2013-2014;17;alle;innvandrere;2;alle;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;17;alle;innvandrere;2;alle;person;54
grunnskolepoeng;2013-2014;17;alle;innvandrere;alle;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;17;alle;innvandrere;alle;0_6;person;15
grunnskolepoeng;2013-2014;17;alle;innvandrere;alle;7+;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;17;alle;innvandrere;alle;7+;person;53
grunnskolepoeng;2013-2014;17;alle;innvandrere;alle;alle;grunnskolepoeng;35
grunnskolepoeng;2013-2014;17;alle;innvandrere;alle;alle;person;69
grunnskolepoeng;2013-2014;17;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;17;alle;norskfodte_m_innvf;NULL;NULL;person;9
grunnskolepoeng;2013-2014;17;1;alle;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;17;1;alle;NULL;NULL;person;904
grunnskolepoeng;2013-2014;17;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;17;1;bef_u_innv_og_norskf;NULL;NULL;person;870
grunnskolepoeng;2013-2014;17;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;17;1;befolkningen_ellers;NULL;NULL;person;872
grunnskolepoeng;2013-2014;17;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;17;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;17;1;innvandrere;1;7+;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;17;1;innvandrere;1;7+;person;9
grunnskolepoeng;2013-2014;17;1;innvandrere;1;alle;grunnskolepoeng;37
grunnskolepoeng;2013-2014;17;1;innvandrere;1;alle;person;9
grunnskolepoeng;2013-2014;17;1;innvandrere;2;0_6;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;17;1;innvandrere;2;0_6;person;6
grunnskolepoeng;2013-2014;17;1;innvandrere;2;7+;grunnskolepoeng;32,8
grunnskolepoeng;2013-2014;17;1;innvandrere;2;7+;person;14
grunnskolepoeng;2013-2014;17;1;innvandrere;2;alle;grunnskolepoeng;33,2
grunnskolepoeng;2013-2014;17;1;innvandrere;2;alle;person;20
grunnskolepoeng;2013-2014;17;1;innvandrere;alle;0_6;grunnskolepoeng;33,2
grunnskolepoeng;2013-2014;17;1;innvandrere;alle;0_6;person;6
grunnskolepoeng;2013-2014;17;1;innvandrere;alle;7+;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;17;1;innvandrere;alle;7+;person;23
grunnskolepoeng;2013-2014;17;1;innvandrere;alle;alle;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;17;1;innvandrere;alle;alle;person;28
grunnskolepoeng;2013-2014;17;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;17;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;17;0;alle;NULL;NULL;grunnskolepoeng;42
