"aar","fylke_id","bosetting","enhet","tabellvariabel","tabell_navn","kommune_id","naringsregion_id","bydel_id"
"2014","NULL","anmodning","personer","30.00","bosetting","1638","NULL","NULL"
"2014","NULL","vedtak","personer","20.00","bosetting","1638","NULL","NULL"
"2014","NULL","bosatt","personer","20.00","bosetting","1638","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.71","bosetting","1638","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","66.67","bosetting","1638","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","1638","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","61.00","bosetting","1638","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","1.75","bosetting","1638","NULL","NULL"
"2014","NULL","anmodning","personer","15.00","bosetting","1640","NULL","NULL"
"2014","NULL","vedtak","personer","5.00","bosetting","1640","NULL","NULL"
"2014","NULL","bosatt","personer","16.00","bosetting","1640","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.86","bosetting","1640","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","106.67","bosetting","1640","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","320.00","bosetting","1640","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","26.00","bosetting","1640","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","1.55","bosetting","1640","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1644","NULL","NULL"
"2014","NULL","vedtak","personer","0.00","bosetting","1644","NULL","NULL"
"2014","NULL","bosatt","personer","0.00","bosetting","1644","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.00","bosetting","1644","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","0.00","bosetting","1644","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent",".","bosetting","1644","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","0.00","bosetting","1644","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.00","bosetting","1644","NULL","NULL"
"2014","NULL","anmodning","personer","15.00","bosetting","1648","NULL","NULL"
"2014","NULL","vedtak","personer","8.00","bosetting","1648","NULL","NULL"
"2014","NULL","bosatt","personer","8.00","bosetting","1648","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.26","bosetting","1648","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","53.33","bosetting","1648","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","1648","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","33.00","bosetting","1648","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","1.74","bosetting","1648","NULL","NULL"
"2014","NULL","anmodning","personer","35.00","bosetting","1653","NULL","NULL"
"2014","NULL","vedtak","personer","15.00","bosetting","1653","NULL","NULL"
"2014","NULL","bosatt","personer","7.00","bosetting","1653","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.44","bosetting","1653","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","20.00","bosetting","1653","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","46.67","bosetting","1653","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","37.00","bosetting","1653","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.78","bosetting","1653","NULL","NULL"
"2014","NULL","anmodning","personer","20.00","bosetting","1657","NULL","NULL"
"2014","NULL","vedtak","personer","6.00","bosetting","1657","NULL","NULL"
"2014","NULL","bosatt","personer","7.00","bosetting","1657","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.91","bosetting","1657","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","35.00","bosetting","1657","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","116.67","bosetting","1657","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","14.00","bosetting","1657","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.63","bosetting","1657","NULL","NULL"
"2014","NULL","anmodning","personer","15.00","bosetting","1662","NULL","NULL"
"2014","NULL","vedtak","personer","10.00","bosetting","1662","NULL","NULL"
"2014","NULL","bosatt","personer","9.00","bosetting","1662","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.50","bosetting","1662","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","60.00","bosetting","1662","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","90.00","bosetting","1662","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","9.00","bosetting","1662","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.50","bosetting","1662","NULL","NULL"
"2014","NULL","anmodning","personer","30.00","bosetting","1663","NULL","NULL"
"2014","NULL","vedtak","personer","15.00","bosetting","1663","NULL","NULL"
"2014","NULL","bosatt","personer","7.00","bosetting","1663","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.52","bosetting","1663","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","23.33","bosetting","1663","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","46.67","bosetting","1663","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","29.00","bosetting","1663","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.73","bosetting","1663","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1664","NULL","NULL"
"2014","NULL","vedtak","personer","10.00","bosetting","1664","NULL","NULL"
"2014","NULL","bosatt","personer","10.00","bosetting","1664","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.45","bosetting","1664","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","100.00","bosetting","1664","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","1664","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","10.00","bosetting","1664","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.82","bosetting","1664","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1665","NULL","NULL"
"2014","NULL","vedtak","personer","10.00","bosetting","1665","NULL","NULL"
"2014","NULL","bosatt","personer","9.00","bosetting","1665","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","10.43","bosetting","1665","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","90.00","bosetting","1665","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","90.00","bosetting","1665","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","9.00","bosetting","1665","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","3.47","bosetting","1665","NULL","NULL"
"2014","NULL","anmodning","personer","45.00","bosetting","1702","NULL","NULL"
"2014","NULL","vedtak","personer","35.00","bosetting","1702","NULL","NULL"
"2014","NULL","bosatt","personer","34.00","bosetting","1702","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.57","bosetting","1702","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","75.56","bosetting","1702","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","97.14","bosetting","1702","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","97.00","bosetting","1702","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","1.50","bosetting","1702","NULL","NULL"
"2014","NULL","anmodning","personer","40.00","bosetting","1703","NULL","NULL"
"2014","NULL","vedtak","personer","40.00","bosetting","1703","NULL","NULL"
"2014","NULL","bosatt","personer","41.00","bosetting","1703","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.15","bosetting","1703","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","102.50","bosetting","1703","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","102.50","bosetting","1703","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","125.00","bosetting","1703","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","3.20","bosetting","1703","NULL","NULL"
"2014","NULL","anmodning","personer","15.00","bosetting","1711","NULL","NULL"
"2014","NULL","vedtak","personer","10.00","bosetting","1711","NULL","NULL"
"2014","NULL","bosatt","personer","13.00","bosetting","1711","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","5.08","bosetting","1711","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","86.67","bosetting","1711","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","130.00","bosetting","1711","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","36.00","bosetting","1711","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","4.72","bosetting","1711","NULL","NULL"
"2014","NULL","anmodning","personer","45.00","bosetting","1714","NULL","NULL"
"2014","NULL","vedtak","personer","45.00","bosetting","1714","NULL","NULL"
"2014","NULL","bosatt","personer","50.00","bosetting","1714","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.18","bosetting","1714","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","111.11","bosetting","1714","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","111.11","bosetting","1714","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","127.00","bosetting","1714","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","1.87","bosetting","1714","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1717","NULL","NULL"
"2014","NULL","vedtak","personer","10.00","bosetting","1717","NULL","NULL"
"2014","NULL","bosatt","personer","10.00","bosetting","1717","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.81","bosetting","1717","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","100.00","bosetting","1717","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","1717","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","10.00","bosetting","1717","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","1.27","bosetting","1717","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1718","NULL","NULL"
"2014","NULL","vedtak","personer","10.00","bosetting","1718","NULL","NULL"
"2014","NULL","bosatt","personer","6.00","bosetting","1718","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.71","bosetting","1718","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","60.00","bosetting","1718","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","60.00","bosetting","1718","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","24.00","bosetting","1718","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","2.27","bosetting","1718","NULL","NULL"
"2014","NULL","anmodning","personer","45.00","bosetting","1719","NULL","NULL"
"2014","NULL","vedtak","personer","45.00","bosetting","1719","NULL","NULL"
"2014","NULL","bosatt","personer","48.00","bosetting","1719","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.46","bosetting","1719","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","106.67","bosetting","1719","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","106.67","bosetting","1719","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","131.00","bosetting","1719","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","2.27","bosetting","1719","NULL","NULL"
"2014","NULL","anmodning","personer","35.00","bosetting","1721","NULL","NULL"
"2014","NULL","vedtak","personer","35.00","bosetting","1721","NULL","NULL"
"2014","NULL","bosatt","personer","35.00","bosetting","1721","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.36","bosetting","1721","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","100.00","bosetting","1721","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","1721","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","84.00","bosetting","1721","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","1.90","bosetting","1721","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1724","NULL","NULL"
"2014","NULL","vedtak","personer","10.00","bosetting","1724","NULL","NULL"
"2014","NULL","bosatt","personer","10.00","bosetting","1724","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.93","bosetting","1724","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","100.00","bosetting","1724","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","1724","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","33.00","bosetting","1724","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","4.15","bosetting","1724","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1725","NULL","NULL"
"2014","NULL","vedtak","personer","0.00","bosetting","1725","NULL","NULL"
"2014","NULL","bosatt","personer","0.00","bosetting","1725","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.00","bosetting","1725","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","0.00","bosetting","1725","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent",".","bosetting","1725","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","0.00","bosetting","1725","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.00","bosetting","1725","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1736","NULL","NULL"
"2014","NULL","vedtak","personer","10.00","bosetting","1736","NULL","NULL"
"2014","NULL","bosatt","personer","11.00","bosetting","1736","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","5.11","bosetting","1736","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","110.00","bosetting","1736","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","110.00","bosetting","1736","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","21.00","bosetting","1736","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","3.25","bosetting","1736","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1738","NULL","NULL"
"2014","NULL","vedtak","personer","10.00","bosetting","1738","NULL","NULL"
"2014","NULL","bosatt","personer","14.00","bosetting","1738","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","10.04","bosetting","1738","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","140.00","bosetting","1738","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","140.00","bosetting","1738","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","14.00","bosetting","1738","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","3.35","bosetting","1738","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1739","NULL","NULL"
"2014","NULL","vedtak","personer","0.00","bosetting","1739","NULL","NULL"
"2014","NULL","bosatt","personer","0.00","bosetting","1739","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.00","bosetting","1739","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","0.00","bosetting","1739","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent",".","bosetting","1739","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","0.00","bosetting","1739","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.00","bosetting","1739","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1740","NULL","NULL"
"2014","NULL","vedtak","personer","0.00","bosetting","1740","NULL","NULL"
"2014","NULL","bosatt","personer","0.00","bosetting","1740","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.00","bosetting","1740","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","0.00","bosetting","1740","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent",".","bosetting","1740","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","0.00","bosetting","1740","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.00","bosetting","1740","NULL","NULL"
"2014","NULL","anmodning","personer","15.00","bosetting","1742","NULL","NULL"
"2014","NULL","vedtak","personer","15.00","bosetting","1742","NULL","NULL"
"2014","NULL","bosatt","personer","15.00","bosetting","1742","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","6.03","bosetting","1742","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","100.00","bosetting","1742","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","1742","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","41.00","bosetting","1742","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","5.54","bosetting","1742","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1743","NULL","NULL"
"2014","NULL","vedtak","personer","0.00","bosetting","1743","NULL","NULL"
"2014","NULL","bosatt","personer","0.00","bosetting","1743","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.00","bosetting","1743","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","0.00","bosetting","1743","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent",".","bosetting","1743","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","0.00","bosetting","1743","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.00","bosetting","1743","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1744","NULL","NULL"
"2014","NULL","vedtak","personer","10.00","bosetting","1744","NULL","NULL"
"2014","NULL","bosatt","personer","9.00","bosetting","1744","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","2.40","bosetting","1744","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","90.00","bosetting","1744","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","90.00","bosetting","1744","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","23.00","bosetting","1744","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","2.06","bosetting","1744","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1748","NULL","NULL"
"2014","NULL","vedtak","personer","0.00","bosetting","1748","NULL","NULL"
"2014","NULL","bosatt","personer","0.00","bosetting","1748","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.00","bosetting","1748","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","0.00","bosetting","1748","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent",".","bosetting","1748","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","0.00","bosetting","1748","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.00","bosetting","1748","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1749","NULL","NULL"
"2014","NULL","vedtak","personer","0.00","bosetting","1749","NULL","NULL"
"2014","NULL","bosatt","personer","0.00","bosetting","1749","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.00","bosetting","1749","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","0.00","bosetting","1749","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent",".","bosetting","1749","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","0.00","bosetting","1749","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.00","bosetting","1749","NULL","NULL"
"2014","NULL","anmodning","personer","15.00","bosetting","1750","NULL","NULL"
"2014","NULL","vedtak","personer","15.00","bosetting","1750","NULL","NULL"
"2014","NULL","bosatt","personer","16.00","bosetting","1750","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.67","bosetting","1750","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","106.67","bosetting","1750","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","106.67","bosetting","1750","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","39.00","bosetting","1750","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","3.00","bosetting","1750","NULL","NULL"
"2014","NULL","anmodning","personer","20.00","bosetting","1751","NULL","NULL"
"2014","NULL","vedtak","personer","20.00","bosetting","1751","NULL","NULL"
"2014","NULL","bosatt","personer","18.00","bosetting","1751","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.54","bosetting","1751","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","90.00","bosetting","1751","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","90.00","bosetting","1751","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","56.00","bosetting","1751","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","3.67","bosetting","1751","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1755","NULL","NULL"
"2014","NULL","vedtak","personer","0.00","bosetting","1755","NULL","NULL"
"2014","NULL","bosatt","personer","0.00","bosetting","1755","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.00","bosetting","1755","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","0.00","bosetting","1755","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent",".","bosetting","1755","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","0.00","bosetting","1755","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.00","bosetting","1755","NULL","NULL"
"2014","NULL","anmodning","personer","20.00","bosetting","1756","NULL","NULL"
"2014","NULL","vedtak","personer","13.00","bosetting","1756","NULL","NULL"
"2014","NULL","bosatt","personer","13.00","bosetting","1756","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.92","bosetting","1756","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","65.00","bosetting","1756","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","1756","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","34.00","bosetting","1756","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","1.68","bosetting","1756","NULL","NULL"
"2014","NULL","anmodning","personer","90.00","bosetting","1804","NULL","NULL"
"2014","NULL","vedtak","personer","90.00","bosetting","1804","NULL","NULL"
"2014","NULL","bosatt","personer","78.00","bosetting","1804","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.55","bosetting","1804","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","86.67","bosetting","1804","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","86.67","bosetting","1804","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","215.00","bosetting","1804","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","1.44","bosetting","1804","NULL","NULL"
"2014","NULL","anmodning","personer","40.00","bosetting","1805","NULL","NULL"
"2014","NULL","vedtak","personer","40.00","bosetting","1805","NULL","NULL"
"2014","NULL","bosatt","personer","36.00","bosetting","1805","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","1.91","bosetting","1805","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","90.00","bosetting","1805","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","90.00","bosetting","1805","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","100.00","bosetting","1805","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","1.78","bosetting","1805","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1811","NULL","NULL"
"2014","NULL","vedtak","personer","0.00","bosetting","1811","NULL","NULL"
"2014","NULL","bosatt","personer","0.00","bosetting","1811","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.00","bosetting","1811","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","0.00","bosetting","1811","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent",".","bosetting","1811","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","0.00","bosetting","1811","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.00","bosetting","1811","NULL","NULL"
"2014","NULL","anmodning","personer","15.00","bosetting","1812","NULL","NULL"
"2014","NULL","vedtak","personer","10.00","bosetting","1812","NULL","NULL"
"2014","NULL","bosatt","personer","8.00","bosetting","1812","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.88","bosetting","1812","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","53.33","bosetting","1812","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","80.00","bosetting","1812","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","28.00","bosetting","1812","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","4.56","bosetting","1812","NULL","NULL"
"2014","NULL","anmodning","personer","30.00","bosetting","1813","NULL","NULL"
"2014","NULL","vedtak","personer","20.00","bosetting","1813","NULL","NULL"
"2014","NULL","bosatt","personer","25.00","bosetting","1813","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.15","bosetting","1813","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","83.33","bosetting","1813","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","125.00","bosetting","1813","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","57.00","bosetting","1813","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","2.41","bosetting","1813","NULL","NULL"
"2014","NULL","anmodning","personer","15.00","bosetting","1815","NULL","NULL"
"2014","NULL","vedtak","personer",".","bosetting","1815","NULL","NULL"
"2014","NULL","bosatt","personer","0.00","bosetting","1815","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.00","bosetting","1815","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","0.00","bosetting","1815","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent",".","bosetting","1815","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","0.00","bosetting","1815","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.00","bosetting","1815","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1816","NULL","NULL"
"2014","NULL","vedtak","personer","7.00","bosetting","1816","NULL","NULL"
"2014","NULL","bosatt","personer","10.00","bosetting","1816","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","19.61","bosetting","1816","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","100.00","bosetting","1816","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent","142.86","bosetting","1816","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","10.00","bosetting","1816","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","6.64","bosetting","1816","NULL","NULL"
"2014","NULL","anmodning","personer","10.00","bosetting","1818","NULL","NULL"
"2014","NULL","vedtak","personer","0.00","bosetting","1818","NULL","NULL"
"2014","NULL","bosatt","personer","0.00","bosetting","1818","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","0.00","bosetting","1818","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","0.00","bosetting","1818","NULL","NULL"
"2014","NULL","bosatt_av_vedtak","prosent",".","bosetting","1818","NULL","NULL"
"2014","NULL","bosatt_siste_trear","personer","0.00","bosetting","1818","NULL","NULL"
"2014","NULL","bosatt_per_1000_snitt_trear","promille","0.00","bosetting","1818","NULL","NULL"
"2014","NULL","anmodning","personer","35.00","bosetting","1820","NULL","NULL"
"2014","NULL","vedtak","personer","30.00","bosetting","1820","NULL","NULL"
"2014","NULL","bosatt","personer","29.00","bosetting","1820","NULL","NULL"
"2014","NULL","bosatt_per_1000","promille","3.89","bosetting","1820","NULL","NULL"
"2014","NULL","bosatt_av_anmodede","prosent","82.86","bosetting","1820","NULL","NULL"
