"aar","bydel_nr","spraak","bhgalder","enhet","tabellvariabel","tabell_navn","barnikommune","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","NULL","1_5","personer","34","barnehagedeltakelse","barn_ellers","NULL","NULL","1632"
"2013","NULL","NULL","1_5","prosent","85","barnehagedeltakelse","barn_ellers","NULL","NULL","1632"
"2013","NULL","alle","1_5","personer","43","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","alle","1_5","prosent","93.5","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","minoritet","4","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","minoritet","1_5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","minoritet","1_5","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","ikke_minoritet","1_5","personer","42","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","ikke_minoritet","1_5","prosent","93.3","barnehagedeltakelse","NULL","NULL","NULL","1633"
"2013","NULL","NULL","1_5","personer","46","barnehagedeltakelse","alle","NULL","NULL","1633"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","1633"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1633"
"2013","NULL","NULL","1","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1633"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1633"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1633"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1633"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1633"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1633"
"2013","NULL","NULL","4","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1633"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1633"
"2013","NULL","NULL","5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1633"
"2013","NULL","NULL","1_5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1633"
"2013","NULL","NULL","1_5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1633"
"2013","NULL","NULL","1_5","personer","45","barnehagedeltakelse","barn_ellers","NULL","NULL","1633"
"2013","NULL","NULL","1_5","prosent","97.82608696","barnehagedeltakelse","barn_ellers","NULL","NULL","1633"
"2013","NULL","alle","1_5","personer","367","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","alle","1_5","prosent","94.6","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","minoritet","1","personer","6","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","minoritet","1","prosent","85.71428571","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","minoritet","2","personer","10","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","minoritet","2","prosent","111.1111111","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","minoritet","3","personer","4","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","minoritet","3","prosent","80","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","minoritet","4","personer","8","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","minoritet","4","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","minoritet","5","personer","7","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","minoritet","5","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","minoritet","1_5","personer","35","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","minoritet","1_5","prosent","97.2","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","ikke_minoritet","1_5","personer","332","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","ikke_minoritet","1_5","prosent","94.3","barnehagedeltakelse","NULL","NULL","NULL","1634"
"2013","NULL","NULL","1_5","personer","388","barnehagedeltakelse","alle","NULL","NULL","1634"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","1634"
"2013","NULL","NULL","1","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1634"
"2013","NULL","NULL","1","prosent","1.804123711","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1634"
"2013","NULL","NULL","2","personer","9","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1634"
"2013","NULL","NULL","2","prosent","2.319587629","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1634"
"2013","NULL","NULL","3","personer","5","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1634"
"2013","NULL","NULL","3","prosent","1.288659794","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1634"
"2013","NULL","NULL","4","personer","8","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1634"
"2013","NULL","NULL","4","prosent","2.06185567","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1634"
"2013","NULL","NULL","5","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1634"
"2013","NULL","NULL","5","prosent","1.804123711","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1634"
"2013","NULL","NULL","1_5","personer","36","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1634"
"2013","NULL","NULL","1_5","prosent","9.278350515","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1634"
"2013","NULL","NULL","1_5","personer","352","barnehagedeltakelse","barn_ellers","NULL","NULL","1634"
"2013","NULL","NULL","1_5","prosent","90.72164948","barnehagedeltakelse","barn_ellers","NULL","NULL","1634"
"2013","NULL","alle","1_5","personer","89","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","alle","1_5","prosent","84","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","minoritet","4","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","minoritet","1_5","personer","4","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","minoritet","1_5","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","ikke_minoritet","1_5","personer","85","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","ikke_minoritet","1_5","prosent","83.3","barnehagedeltakelse","NULL","NULL","NULL","1635"
"2013","NULL","NULL","1_5","personer","106","barnehagedeltakelse","alle","NULL","NULL","1635"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","1635"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1635"
"2013","NULL","NULL","1","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1635"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1635"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1635"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1635"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1635"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1635"
"2013","NULL","NULL","4","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1635"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1635"
"2013","NULL","NULL","5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1635"
"2013","NULL","NULL","1_5","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1635"
"2013","NULL","NULL","1_5","prosent","3.773584906","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1635"
"2013","NULL","NULL","1_5","personer","102","barnehagedeltakelse","barn_ellers","NULL","NULL","1635"
"2013","NULL","NULL","1_5","prosent","96.22641509","barnehagedeltakelse","barn_ellers","NULL","NULL","1635"
"2013","NULL","alle","1_5","personer","180","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","alle","1_5","prosent","81.4","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","minoritet","4","personer","5","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","minoritet","4","prosent","71.42857143","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","minoritet","1_5","personer","10","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","minoritet","1_5","prosent","55.6","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","ikke_minoritet","1_5","personer","170","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","ikke_minoritet","1_5","prosent","83.7","barnehagedeltakelse","NULL","NULL","NULL","1636"
"2013","NULL","NULL","1_5","personer","221","barnehagedeltakelse","alle","NULL","NULL","1636"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","1636"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1636"
"2013","NULL","NULL","1","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1636"
"2013","NULL","NULL","2","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1636"
"2013","NULL","NULL","2","prosent","1.809954751","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1636"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1636"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1636"
"2013","NULL","NULL","4","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1636"
"2013","NULL","NULL","4","prosent","3.167420814","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1636"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1636"
"2013","NULL","NULL","5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1636"
"2013","NULL","NULL","1_5","personer","18","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1636"
"2013","NULL","NULL","1_5","prosent","8.14479638","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1636"
"2013","NULL","NULL","1_5","personer","203","barnehagedeltakelse","barn_ellers","NULL","NULL","1636"
"2013","NULL","NULL","1_5","prosent","91.85520362","barnehagedeltakelse","barn_ellers","NULL","NULL","1636"
"2013","NULL","alle","1_5","personer","713","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","alle","1_5","prosent","94.7","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","minoritet","1","personer","5","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","minoritet","1","prosent","71.42857143","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","minoritet","2","personer","12","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","minoritet","2","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","minoritet","3","personer","9","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","minoritet","3","prosent","112.5","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","minoritet","4","personer","9","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","minoritet","4","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","minoritet","5","personer","12","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","minoritet","5","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","minoritet","1_5","personer","47","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","minoritet","1_5","prosent","97.9","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","ikke_minoritet","1_5","personer","666","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","ikke_minoritet","1_5","prosent","94.5","barnehagedeltakelse","NULL","NULL","NULL","1638"
"2013","NULL","NULL","1_5","personer","753","barnehagedeltakelse","alle","NULL","NULL","1638"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","1638"
"2013","NULL","NULL","1","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1638"
"2013","NULL","NULL","1","prosent","0.929614874","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1638"
"2013","NULL","NULL","2","personer","12","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1638"
"2013","NULL","NULL","2","prosent","1.593625498","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1638"
"2013","NULL","NULL","3","personer","8","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1638"
"2013","NULL","NULL","3","prosent","1.062416999","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1638"
"2013","NULL","NULL","4","personer","9","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1638"
"2013","NULL","NULL","4","prosent","1.195219124","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1638"
"2013","NULL","NULL","5","personer","12","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1638"
"2013","NULL","NULL","5","prosent","1.593625498","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1638"
"2013","NULL","NULL","1_5","personer","48","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1638"
"2013","NULL","NULL","1_5","prosent","6.374501992","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1638"
"2013","NULL","NULL","1_5","personer","705","barnehagedeltakelse","barn_ellers","NULL","NULL","1638"
"2013","NULL","NULL","1_5","prosent","93.62549801","barnehagedeltakelse","barn_ellers","NULL","NULL","1638"
"2013","NULL","alle","1_5","personer","252","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","alle","1_5","prosent","96.2","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","minoritet","1","personer","6","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","minoritet","1","prosent","120","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","minoritet","4","personer","6","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","minoritet","4","prosent","150","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","minoritet","1_5","personer","19","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","minoritet","1_5","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","ikke_minoritet","1_5","personer","233","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","ikke_minoritet","1_5","prosent","95.9","barnehagedeltakelse","NULL","NULL","NULL","1640"
"2013","NULL","NULL","1_5","personer","262","barnehagedeltakelse","alle","NULL","NULL","1640"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","1640"
"2013","NULL","NULL","1","personer","5","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1640"
"2013","NULL","NULL","1","prosent","1.908396947","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1640"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1640"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1640"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1640"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1640"
"2013","NULL","NULL","4","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1640"
"2013","NULL","NULL","4","prosent","1.526717557","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1640"
"2013","NULL","NULL","5","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1640"
"2013","NULL","NULL","5","prosent","1.526717557","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1640"
"2013","NULL","NULL","1_5","personer","19","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1640"
"2013","NULL","NULL","1_5","prosent","7.251908397","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1640"
"2013","NULL","NULL","1_5","personer","243","barnehagedeltakelse","barn_ellers","NULL","NULL","1640"
"2013","NULL","NULL","1_5","prosent","92.7480916","barnehagedeltakelse","barn_ellers","NULL","NULL","1640"
"2013","NULL","alle","1_5","personer","83","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","alle","1_5","prosent","87.4","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","minoritet","4","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","minoritet","1_5","personer","5","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","minoritet","1_5","prosent","55.6","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","ikke_minoritet","1_5","personer","78","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","ikke_minoritet","1_5","prosent","90.7","barnehagedeltakelse","NULL","NULL","NULL","1644"
"2013","NULL","NULL","1_5","personer","95","barnehagedeltakelse","alle","NULL","NULL","1644"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","1644"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1644"
"2013","NULL","NULL","1","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1644"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1644"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1644"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1644"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1644"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1644"
"2013","NULL","NULL","4","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1644"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1644"
"2013","NULL","NULL","5","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1644"
"2013","NULL","NULL","1_5","personer","9","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1644"
"2013","NULL","NULL","1_5","prosent","9.473684211","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1644"
"2013","NULL","NULL","1_5","personer","86","barnehagedeltakelse","barn_ellers","NULL","NULL","1644"
"2013","NULL","NULL","1_5","prosent","90.52631579","barnehagedeltakelse","barn_ellers","NULL","NULL","1644"
"2013","NULL","alle","1_5","personer","335","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","alle","1_5","prosent","91.8","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","minoritet","1","personer","8","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","minoritet","1","prosent","66.66666667","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","minoritet","2","personer","6","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","minoritet","2","prosent","60","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","minoritet","4","personer","9","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","minoritet","4","prosent","90","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","minoritet","5","personer","7","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","minoritet","5","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","minoritet","1_5","personer","33","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","minoritet","1_5","prosent","80.5","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","ikke_minoritet","1_5","personer","302","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","ikke_minoritet","1_5","prosent","93.2","barnehagedeltakelse","NULL","NULL","NULL","1648"
"2013","NULL","NULL","1_5","personer","365","barnehagedeltakelse","alle","NULL","NULL","1648"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","1648"
"2013","NULL","NULL","1","personer","12","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1648"
"2013","NULL","NULL","1","prosent","3.287671233","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1648"
"2013","NULL","NULL","2","personer","10","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1648"
"2013","NULL","NULL","2","prosent","2.739726027","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1648"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1648"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1648"
"2013","NULL","NULL","4","personer","10","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1648"
"2013","NULL","NULL","4","prosent","2.739726027","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1648"
"2013","NULL","NULL","5","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1648"
"2013","NULL","NULL","5","prosent","1.917808219","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1648"
"2013","NULL","NULL","1_5","personer","41","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1648"
"2013","NULL","NULL","1_5","prosent","11.23287671","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","1648"
"2013","NULL","NULL","1_5","personer","324","barnehagedeltakelse","barn_ellers","NULL","NULL","1648"
"2013","NULL","NULL","1_5","prosent","88.76712329","barnehagedeltakelse","barn_ellers","NULL","NULL","1648"
"2013","NULL","alle","1_5","personer","948","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","alle","1_5","prosent","91.1","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","minoritet","1","personer","4","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","minoritet","1","prosent","36.36363636","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","minoritet","2","personer","7","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","minoritet","2","prosent","53.84615385","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","minoritet","3","personer","13","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","minoritet","3","prosent","144.4444444","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","minoritet","4","personer","9","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","minoritet","4","prosent","81.81818182","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","minoritet","5","personer","7","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","minoritet","5","prosent","100","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","minoritet","1_5","personer","40","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","minoritet","1_5","prosent","78.4","barnehagedeltakelse","NULL","NULL","NULL","1653"
"2013","NULL","ikke_minoritet","1_5","personer","908","barnehagedeltakelse","NULL","NULL","NULL","1653"
