"aar","bydel_nr","botid_5","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","0_4","prosent","31.7","sysselsatte_botid","NULL","2003","NULL"
"2013","NULL","5_9","personer","93","sysselsatte_botid","NULL","2003","NULL"
"2013","NULL","5_9","prosent","68.4","sysselsatte_botid","NULL","2003","NULL"
"2013","NULL","10+","personer","145","sysselsatte_botid","NULL","2003","NULL"
"2013","NULL","10+","prosent","75.9","sysselsatte_botid","NULL","2003","NULL"
"2013","NULL","0_4","personer","502","sysselsatte_botid","NULL","2004","NULL"
"2013","NULL","0_4","prosent","76.3","sysselsatte_botid","NULL","2004","NULL"
"2013","NULL","5_9","personer","248","sysselsatte_botid","NULL","2004","NULL"
"2013","NULL","5_9","prosent","79.7","sysselsatte_botid","NULL","2004","NULL"
"2013","NULL","10+","personer","207","sysselsatte_botid","NULL","2004","NULL"
"2013","NULL","10+","prosent","76.4","sysselsatte_botid","NULL","2004","NULL"
"2013","NULL","0_4","personer","28","sysselsatte_botid","NULL","2011","NULL"
"2013","NULL","0_4","prosent","60.9","sysselsatte_botid","NULL","2011","NULL"
"2013","NULL","5_9","personer","20","sysselsatte_botid","NULL","2011","NULL"
"2013","NULL","5_9","prosent","74.1","sysselsatte_botid","NULL","2011","NULL"
"2013","NULL","10+","personer","43","sysselsatte_botid","NULL","2011","NULL"
"2013","NULL","10+","prosent","70.5","sysselsatte_botid","NULL","2011","NULL"
"2013","NULL","0_4","personer","407","sysselsatte_botid","NULL","2012","NULL"
"2013","NULL","0_4","prosent","61.9","sysselsatte_botid","NULL","2012","NULL"
"2013","NULL","5_9","personer","259","sysselsatte_botid","NULL","2012","NULL"
"2013","NULL","5_9","prosent","79","sysselsatte_botid","NULL","2012","NULL"
"2013","NULL","10+","personer","255","sysselsatte_botid","NULL","2012","NULL"
"2013","NULL","10+","prosent","77","sysselsatte_botid","NULL","2012","NULL"
"2013","NULL","0_4","personer","37","sysselsatte_botid","NULL","2014","NULL"
"2013","NULL","0_4","prosent","67.3","sysselsatte_botid","NULL","2014","NULL"
"2013","NULL","5_9","personer","10","sysselsatte_botid","NULL","2014","NULL"
"2013","NULL","5_9","prosent","71.4","sysselsatte_botid","NULL","2014","NULL"
"2013","NULL","10+","personer","10","sysselsatte_botid","NULL","2014","NULL"
"2013","NULL","10+","prosent","71.4","sysselsatte_botid","NULL","2014","NULL"
"2013","NULL","0_4","personer","78","sysselsatte_botid","NULL","2015","NULL"
"2013","NULL","0_4","prosent","77.2","sysselsatte_botid","NULL","2015","NULL"
"2013","NULL","5_9","personer","18","sysselsatte_botid","NULL","2015","NULL"
"2013","NULL","5_9","prosent","75","sysselsatte_botid","NULL","2015","NULL"
"2013","NULL","10+","personer","29","sysselsatte_botid","NULL","2015","NULL"
"2013","NULL","10+","prosent","87.9","sysselsatte_botid","NULL","2015","NULL"
"2013","NULL","0_4","personer",":","sysselsatte_botid","NULL","2017","NULL"
"2013","NULL","0_4","prosent",":","sysselsatte_botid","NULL","2017","NULL"
"2013","NULL","5_9","personer",":","sysselsatte_botid","NULL","2017","NULL"
"2013","NULL","5_9","prosent",":","sysselsatte_botid","NULL","2017","NULL"
"2013","NULL","10+","personer",":","sysselsatte_botid","NULL","2017","NULL"
"2013","NULL","10+","prosent",":","sysselsatte_botid","NULL","2017","NULL"
"2013","NULL","0_4","personer","48","sysselsatte_botid","NULL","2018","NULL"
"2013","NULL","0_4","prosent","60","sysselsatte_botid","NULL","2018","NULL"
"2013","NULL","5_9","personer","29","sysselsatte_botid","NULL","2018","NULL"
"2013","NULL","5_9","prosent","72.5","sysselsatte_botid","NULL","2018","NULL"
"2013","NULL","10+","personer","25","sysselsatte_botid","NULL","2018","NULL"
"2013","NULL","10+","prosent","71.4","sysselsatte_botid","NULL","2018","NULL"
"2013","NULL","0_4","personer","107","sysselsatte_botid","NULL","2019","NULL"
"2013","NULL","0_4","prosent","62.9","sysselsatte_botid","NULL","2019","NULL"
"2013","NULL","5_9","personer","32","sysselsatte_botid","NULL","2019","NULL"
"2013","NULL","5_9","prosent","71.1","sysselsatte_botid","NULL","2019","NULL"
"2013","NULL","10+","personer","49","sysselsatte_botid","NULL","2019","NULL"
"2013","NULL","10+","prosent","70","sysselsatte_botid","NULL","2019","NULL"
"2013","NULL","0_4","personer","63","sysselsatte_botid","NULL","2020","NULL"
"2013","NULL","0_4","prosent","63.6","sysselsatte_botid","NULL","2020","NULL"
"2013","NULL","5_9","personer","34","sysselsatte_botid","NULL","2020","NULL"
"2013","NULL","5_9","prosent","91.9","sysselsatte_botid","NULL","2020","NULL"
"2013","NULL","10+","personer","41","sysselsatte_botid","NULL","2020","NULL"
"2013","NULL","10+","prosent","50.6","sysselsatte_botid","NULL","2020","NULL"
"2013","NULL","0_4","personer","25","sysselsatte_botid","NULL","2021","NULL"
"2013","NULL","0_4","prosent","80.6","sysselsatte_botid","NULL","2021","NULL"
"2013","NULL","5_9","personer","25","sysselsatte_botid","NULL","2021","NULL"
"2013","NULL","5_9","prosent","89.3","sysselsatte_botid","NULL","2021","NULL"
"2013","NULL","10+","personer","54","sysselsatte_botid","NULL","2021","NULL"
"2013","NULL","10+","prosent","77.1","sysselsatte_botid","NULL","2021","NULL"
"2013","NULL","0_4","personer","45","sysselsatte_botid","NULL","2022","NULL"
"2013","NULL","0_4","prosent","78.9","sysselsatte_botid","NULL","2022","NULL"
"2013","NULL","5_9","personer","12","sysselsatte_botid","NULL","2022","NULL"
"2013","NULL","5_9","prosent","80","sysselsatte_botid","NULL","2022","NULL"
"2013","NULL","10+","personer","38","sysselsatte_botid","NULL","2022","NULL"
"2013","NULL","10+","prosent","73.1","sysselsatte_botid","NULL","2022","NULL"
"2013","NULL","0_4","personer","106","sysselsatte_botid","NULL","2023","NULL"
"2013","NULL","0_4","prosent","70.7","sysselsatte_botid","NULL","2023","NULL"
"2013","NULL","5_9","personer","10","sysselsatte_botid","NULL","2023","NULL"
"2013","NULL","5_9","prosent","76.9","sysselsatte_botid","NULL","2023","NULL"
"2013","NULL","10+","personer","25","sysselsatte_botid","NULL","2023","NULL"
"2013","NULL","10+","prosent","75.8","sysselsatte_botid","NULL","2023","NULL"
"2013","NULL","0_4","personer","53","sysselsatte_botid","NULL","2024","NULL"
"2013","NULL","0_4","prosent","77.9","sysselsatte_botid","NULL","2024","NULL"
"2013","NULL","5_9","personer","8","sysselsatte_botid","NULL","2024","NULL"
"2013","NULL","5_9","prosent","88.9","sysselsatte_botid","NULL","2024","NULL"
"2013","NULL","10+","personer","21","sysselsatte_botid","NULL","2024","NULL"
"2013","NULL","10+","prosent","84","sysselsatte_botid","NULL","2024","NULL"
"2013","NULL","0_4","personer","54","sysselsatte_botid","NULL","2025","NULL"
"2013","NULL","0_4","prosent","67.5","sysselsatte_botid","NULL","2025","NULL"
"2013","NULL","5_9","personer","20","sysselsatte_botid","NULL","2025","NULL"
"2013","NULL","5_9","prosent","71.4","sysselsatte_botid","NULL","2025","NULL"
"2013","NULL","10+","personer","85","sysselsatte_botid","NULL","2025","NULL"
"2013","NULL","10+","prosent","78.7","sysselsatte_botid","NULL","2025","NULL"
"2013","NULL","0_4","personer","21","sysselsatte_botid","NULL","2027","NULL"
"2013","NULL","0_4","prosent","87.5","sysselsatte_botid","NULL","2027","NULL"
"2013","NULL","5_9","personer","10","sysselsatte_botid","NULL","2027","NULL"
"2013","NULL","5_9","prosent","90.9","sysselsatte_botid","NULL","2027","NULL"
"2013","NULL","10+","personer","22","sysselsatte_botid","NULL","2027","NULL"
"2013","NULL","10+","prosent","73.3","sysselsatte_botid","NULL","2027","NULL"
"2013","NULL","0_4","personer","172","sysselsatte_botid","NULL","2028","NULL"
"2013","NULL","0_4","prosent","76.8","sysselsatte_botid","NULL","2028","NULL"
"2013","NULL","5_9","personer","39","sysselsatte_botid","NULL","2028","NULL"
"2013","NULL","5_9","prosent","84.8","sysselsatte_botid","NULL","2028","NULL"
"2013","NULL","10+","personer","102","sysselsatte_botid","NULL","2028","NULL"
"2013","NULL","10+","prosent","75.6","sysselsatte_botid","NULL","2028","NULL"
"2013","NULL","0_4","personer","375","sysselsatte_botid","NULL","2030","NULL"
"2013","NULL","0_4","prosent","68.9","sysselsatte_botid","NULL","2030","NULL"
"2013","NULL","5_9","personer","125","sysselsatte_botid","NULL","2030","NULL"
"2013","NULL","5_9","prosent","86.8","sysselsatte_botid","NULL","2030","NULL"
"2013","NULL","10+","personer","323","sysselsatte_botid","NULL","2030","NULL"
"2013","NULL","10+","prosent","78.4","sysselsatte_botid","NULL","2030","NULL"
"2013","NULL","0_4","personer","379","sysselsatte_botid","NULL","NULL","01"
"2013","NULL","0_4","prosent","59.8","sysselsatte_botid","NULL","NULL","01"
"2013","NULL","5_9","personer","241","sysselsatte_botid","NULL","NULL","01"
"2013","NULL","5_9","prosent","61.3","sysselsatte_botid","NULL","NULL","01"
"2013","NULL","10+","personer","696","sysselsatte_botid","NULL","NULL","01"
"2013","NULL","10+","prosent","53.2","sysselsatte_botid","NULL","NULL","01"
"2013","NULL","0_4","personer","1170","sysselsatte_botid","NULL","NULL","02"
"2013","NULL","0_4","prosent","61.7","sysselsatte_botid","NULL","NULL","02"
"2013","NULL","5_9","personer","858","sysselsatte_botid","NULL","NULL","02"
"2013","NULL","5_9","prosent","71.9","sysselsatte_botid","NULL","NULL","02"
"2013","NULL","10+","personer","1529","sysselsatte_botid","NULL","NULL","02"
"2013","NULL","10+","prosent","62.2","sysselsatte_botid","NULL","NULL","02"
"2013","NULL","0_4","personer","1034","sysselsatte_botid","NULL","NULL","03"
"2013","NULL","0_4","prosent","59.6","sysselsatte_botid","NULL","NULL","03"
"2013","NULL","5_9","personer","869","sysselsatte_botid","NULL","NULL","03"
"2013","NULL","5_9","prosent","71.2","sysselsatte_botid","NULL","NULL","03"
"2013","NULL","10+","personer","1649","sysselsatte_botid","NULL","NULL","03"
"2013","NULL","10+","prosent","59.8","sysselsatte_botid","NULL","NULL","03"
"2013","NULL","0_4","personer","2080","sysselsatte_botid","NULL","NULL","04"
"2013","NULL","0_4","prosent","58.1","sysselsatte_botid","NULL","NULL","04"
"2013","NULL","5_9","personer","1658","sysselsatte_botid","NULL","NULL","04"
"2013","NULL","5_9","prosent","61.7","sysselsatte_botid","NULL","NULL","04"
"2013","NULL","10+","personer","3970","sysselsatte_botid","NULL","NULL","04"
"2013","NULL","10+","prosent","57.6","sysselsatte_botid","NULL","NULL","04"
"2013","NULL","0_4","personer","4761","sysselsatte_botid","NULL","NULL","05"
"2013","NULL","0_4","prosent","60.5","sysselsatte_botid","NULL","NULL","05"
"2013","NULL","5_9","personer","3719","sysselsatte_botid","NULL","NULL","05"
"2013","NULL","5_9","prosent","75.8","sysselsatte_botid","NULL","NULL","05"
"2013","NULL","10+","personer","7445","sysselsatte_botid","NULL","NULL","05"
"2013","NULL","10+","prosent","75","sysselsatte_botid","NULL","NULL","05"
"2013","NULL","0_4","personer","2532","sysselsatte_botid","NULL","NULL","06"
"2013","NULL","0_4","prosent","58.8","sysselsatte_botid","NULL","NULL","06"
"2013","NULL","5_9","personer","1952","sysselsatte_botid","NULL","NULL","06"
"2013","NULL","5_9","prosent","75","sysselsatte_botid","NULL","NULL","06"
"2013","NULL","10+","personer","4771","sysselsatte_botid","NULL","NULL","06"
"2013","NULL","10+","prosent","74.1","sysselsatte_botid","NULL","NULL","06"
"2013","NULL","0_4","personer","4129","sysselsatte_botid","NULL","NULL","07"
"2013","NULL","0_4","prosent","62.8","sysselsatte_botid","NULL","NULL","07"
"2013","NULL","5_9","personer","2897","sysselsatte_botid","NULL","NULL","07"
"2013","NULL","5_9","prosent","72","sysselsatte_botid","NULL","NULL","07"
"2013","NULL","10+","personer","7503","sysselsatte_botid","NULL","NULL","07"
"2013","NULL","10+","prosent","71.7","sysselsatte_botid","NULL","NULL","07"
"2013","NULL","0_4","personer","2530","sysselsatte_botid","NULL","NULL","08"
"2013","NULL","0_4","prosent","67","sysselsatte_botid","NULL","NULL","08"
"2013","NULL","5_9","personer","1552","sysselsatte_botid","NULL","NULL","08"
"2013","NULL","5_9","prosent","77.8","sysselsatte_botid","NULL","NULL","08"
"2013","NULL","10+","personer","2728","sysselsatte_botid","NULL","NULL","08"
"2013","NULL","10+","prosent","71","sysselsatte_botid","NULL","NULL","08"
"2013","NULL","0_4","personer","28351","sysselsatte_botid","NULL","NULL","09"
"2013","NULL","0_4","prosent","65.7","sysselsatte_botid","NULL","NULL","09"
"2013","NULL","5_9","personer","16650","sysselsatte_botid","NULL","NULL","09"
"2013","NULL","5_9","prosent","70.2","sysselsatte_botid","NULL","NULL","09"
"2013","NULL","10+","personer","40578","sysselsatte_botid","NULL","NULL","09"
"2013","NULL","10+","prosent","61.7","sysselsatte_botid","NULL","NULL","09"
"2013","NULL","0_4","personer","256","sysselsatte_botid","NULL","NULL","10"
"2013","NULL","0_4","prosent","61","sysselsatte_botid","NULL","NULL","10"
"2013","NULL","5_9","personer","130","sysselsatte_botid","NULL","NULL","10"
"2013","NULL","5_9","prosent","85","sysselsatte_botid","NULL","NULL","10"
"2013","NULL","10+","personer","176","sysselsatte_botid","NULL","NULL","10"
"2013","NULL","10+","prosent","73.3","sysselsatte_botid","NULL","NULL","10"
"2013","NULL","0_4","personer","484","sysselsatte_botid","NULL","NULL","11"
"2013","NULL","0_4","prosent","48.8","sysselsatte_botid","NULL","NULL","11"
"2013","NULL","5_9","personer","364","sysselsatte_botid","NULL","NULL","11"
"2013","NULL","5_9","prosent","66.2","sysselsatte_botid","NULL","NULL","11"
"2013","NULL","10+","personer","810","sysselsatte_botid","NULL","NULL","11"
"2013","NULL","10+","prosent","61","sysselsatte_botid","NULL","NULL","11"
"2013","NULL","0_4","personer","1288","sysselsatte_botid","NULL","NULL","12"
"2013","NULL","0_4","prosent","57.4","sysselsatte_botid","NULL","NULL","12"
"2013","NULL","5_9","personer","872","sysselsatte_botid","NULL","NULL","12"
"2013","NULL","5_9","prosent","70","sysselsatte_botid","NULL","NULL","12"
"2013","NULL","10+","personer","1384","sysselsatte_botid","NULL","NULL","12"
"2013","NULL","10+","prosent","66.3","sysselsatte_botid","NULL","NULL","12"
"2013","NULL","0_4","personer","456","sysselsatte_botid","NULL","NULL","13"
"2013","NULL","0_4","prosent","46.6","sysselsatte_botid","NULL","NULL","13"
"2013","NULL","5_9","personer","281","sysselsatte_botid","NULL","NULL","13"
"2013","NULL","5_9","prosent","60.8","sysselsatte_botid","NULL","NULL","13"
"2013","NULL","10+","personer","513","sysselsatte_botid","NULL","NULL","13"
"2013","NULL","10+","prosent","65.4","sysselsatte_botid","NULL","NULL","13"
"2013","NULL","0_4","personer","1016","sysselsatte_botid","NULL","NULL","14"
"2013","NULL","0_4","prosent","55.9","sysselsatte_botid","NULL","NULL","14"
"2013","NULL","5_9","personer","662","sysselsatte_botid","NULL","NULL","14"
"2013","NULL","5_9","prosent","71.4","sysselsatte_botid","NULL","NULL","14"
"2013","NULL","10+","personer","1097","sysselsatte_botid","NULL","NULL","14"
"2013","NULL","10+","prosent","67","sysselsatte_botid","NULL","NULL","14"
"2013","NULL","0_4","personer","395","sysselsatte_botid","NULL","NULL","15"
"2013","NULL","0_4","prosent","50.9","sysselsatte_botid","NULL","NULL","15"
"2013","NULL","5_9","personer","283","sysselsatte_botid","NULL","NULL","15"
"2013","NULL","5_9","prosent","76.9","sysselsatte_botid","NULL","NULL","15"
"2013","NULL","10+","personer","402","sysselsatte_botid","NULL","NULL","15"
"2013","NULL","10+","prosent","69","sysselsatte_botid","NULL","NULL","15"
"2013","NULL","0_4","personer","576","sysselsatte_botid","NULL","NULL","16"
"2013","NULL","0_4","prosent","59.1","sysselsatte_botid","NULL","NULL","16"
"2013","NULL","5_9","personer","433","sysselsatte_botid","NULL","NULL","16"
"2013","NULL","5_9","prosent","70.6","sysselsatte_botid","NULL","NULL","16"
"2013","NULL","10+","personer","736","sysselsatte_botid","NULL","NULL","16"
"2013","NULL","10+","prosent","74.2","sysselsatte_botid","NULL","NULL","16"
"2013","NULL","0_4","personer","220","sysselsatte_botid","NULL","NULL","17"
"2013","NULL","0_4","prosent","64.7","sysselsatte_botid","NULL","NULL","17"
"2013","NULL","5_9","personer","166","sysselsatte_botid","NULL","NULL","17"
"2013","NULL","5_9","prosent","75.8","sysselsatte_botid","NULL","NULL","17"
"2013","NULL","10+","personer","89","sysselsatte_botid","NULL","NULL","17"
"2013","NULL","10+","prosent","61.8","sysselsatte_botid","NULL","NULL","17"
"2013","NULL","0_4","personer","233","sysselsatte_botid","NULL","NULL","18"
"2013","NULL","0_4","prosent","49.8","sysselsatte_botid","NULL","NULL","18"
"2013","NULL","5_9","personer","133","sysselsatte_botid","NULL","NULL","18"
"2013","NULL","5_9","prosent","72.7","sysselsatte_botid","NULL","NULL","18"
"2013","NULL","10+","personer","119","sysselsatte_botid","NULL","NULL","18"
"2013","NULL","10+","prosent","73.9","sysselsatte_botid","NULL","NULL","18"
"2013","NULL","0_4","personer","355","sysselsatte_botid","NULL","NULL","19"
"2013","NULL","0_4","prosent","53.6","sysselsatte_botid","NULL","NULL","19"
"2013","NULL","5_9","personer","186","sysselsatte_botid","NULL","NULL","19"
"2013","NULL","5_9","prosent","71.8","sysselsatte_botid","NULL","NULL","19"
"2013","NULL","10+","personer","209","sysselsatte_botid","NULL","NULL","19"
"2013","NULL","10+","prosent","75.7","sysselsatte_botid","NULL","NULL","19"
"2013","NULL","0_4","personer","4529","sysselsatte_botid","NULL","NULL","20"
"2013","NULL","0_4","prosent","62.8","sysselsatte_botid","NULL","NULL","20"
"2013","NULL","5_9","personer","3389","sysselsatte_botid","NULL","NULL","20"
"2013","NULL","5_9","prosent","73.5","sysselsatte_botid","NULL","NULL","20"
"2013","NULL","10+","personer","6752","sysselsatte_botid","NULL","NULL","20"
"2013","NULL","10+","prosent","66","sysselsatte_botid","NULL","NULL","20"
"2013","NULL","0_4","personer","686","sysselsatte_botid","NULL","NULL","21"
"2013","NULL","0_4","prosent","66.1","sysselsatte_botid","NULL","NULL","21"
"2013","NULL","5_9","personer","418","sysselsatte_botid","NULL","NULL","21"
"2013","NULL","5_9","prosent","80.4","sysselsatte_botid","NULL","NULL","21"
"2013","NULL","10+","personer","393","sysselsatte_botid","NULL","NULL","21"
"2013","NULL","10+","prosent","78.4","sysselsatte_botid","NULL","NULL","21"
"2013","NULL","0_4","personer","965","sysselsatte_botid","NULL","NULL","22"
"2013","NULL","0_4","prosent","65.4","sysselsatte_botid","NULL","NULL","22"
"2013","NULL","5_9","personer","546","sysselsatte_botid","NULL","NULL","22"
"2013","NULL","5_9","prosent","80.6","sysselsatte_botid","NULL","NULL","22"
"2013","NULL","10+","personer","722","sysselsatte_botid","NULL","NULL","22"
"2013","NULL","10+","prosent","74.9","sysselsatte_botid","NULL","NULL","22"
"2013","NULL","0_4","personer","338","sysselsatte_botid","NULL","NULL","23"
"2013","NULL","0_4","prosent","65","sysselsatte_botid","NULL","NULL","23"
"2013","NULL","5_9","personer","232","sysselsatte_botid","NULL","NULL","23"
"2013","NULL","5_9","prosent","70.1","sysselsatte_botid","NULL","NULL","23"
"2013","NULL","10+","personer","227","sysselsatte_botid","NULL","NULL","23"
"2013","NULL","10+","prosent","67.6","sysselsatte_botid","NULL","NULL","23"
"2013","NULL","0_4","personer","696","sysselsatte_botid","NULL","NULL","24"
"2013","NULL","0_4","prosent","59.9","sysselsatte_botid","NULL","NULL","24"
"2013","NULL","5_9","personer","526","sysselsatte_botid","NULL","NULL","24"
"2013","NULL","5_9","prosent","73.1","sysselsatte_botid","NULL","NULL","24"
"2013","NULL","10+","personer","848","sysselsatte_botid","NULL","NULL","24"
"2013","NULL","10+","prosent","71.3","sysselsatte_botid","NULL","NULL","24"
"2013","NULL","0_4","personer","2389","sysselsatte_botid","NULL","NULL","25"
"2013","NULL","0_4","prosent","60.6","sysselsatte_botid","NULL","NULL","25"
"2013","NULL","5_9","personer","1888","sysselsatte_botid","NULL","NULL","25"
"2013","NULL","5_9","prosent","75.1","sysselsatte_botid","NULL","NULL","25"
"2013","NULL","10+","personer","2916","sysselsatte_botid","NULL","NULL","25"
"2013","NULL","10+","prosent","67.8","sysselsatte_botid","NULL","NULL","25"
"2013","NULL","0_4","personer","1508","sysselsatte_botid","NULL","NULL","26"
"2013","NULL","0_4","prosent","62.2","sysselsatte_botid","NULL","NULL","26"
"2013","NULL","5_9","personer","1253","sysselsatte_botid","NULL","NULL","26"
"2013","NULL","5_9","prosent","71","sysselsatte_botid","NULL","NULL","26"
"2013","NULL","10+","personer","2220","sysselsatte_botid","NULL","NULL","26"
"2013","NULL","10+","prosent","62","sysselsatte_botid","NULL","NULL","26"
"2013","NULL","0_4","personer","1435","sysselsatte_botid","NULL","NULL","27"
"2013","NULL","0_4","prosent","47.2","sysselsatte_botid","NULL","NULL","27"
"2013","NULL","5_9","personer","1303","sysselsatte_botid","NULL","NULL","27"
"2013","NULL","5_9","prosent","67.4","sysselsatte_botid","NULL","NULL","27"
"2013","NULL","10+","personer","2654","sysselsatte_botid","NULL","NULL","27"
"2013","NULL","10+","prosent","64.1","sysselsatte_botid","NULL","NULL","27"
"2013","NULL","0_4","personer","283","sysselsatte_botid","NULL","NULL","28"
"2013","NULL","0_4","prosent","46.5","sysselsatte_botid","NULL","NULL","28"
"2013","NULL","5_9","personer","188","sysselsatte_botid","NULL","NULL","28"
"2013","NULL","5_9","prosent","70.1","sysselsatte_botid","NULL","NULL","28"
"2013","NULL","10+","personer","231","sysselsatte_botid","NULL","NULL","28"
"2013","NULL","10+","prosent","64.3","sysselsatte_botid","NULL","NULL","28"
"2013","NULL","0_4","personer","272","sysselsatte_botid","NULL","NULL","29"
"2013","NULL","0_4","prosent","47.3","sysselsatte_botid","NULL","NULL","29"
"2013","NULL","5_9","personer","211","sysselsatte_botid","NULL","NULL","29"
"2013","NULL","5_9","prosent","75.9","sysselsatte_botid","NULL","NULL","29"
"2013","NULL","10+","personer","336","sysselsatte_botid","NULL","NULL","29"
"2013","NULL","10+","prosent","70.7","sysselsatte_botid","NULL","NULL","29"
"2013","NULL","0_4","personer","228","sysselsatte_botid","NULL","NULL","30"
"2013","NULL","0_4","prosent","67.5","sysselsatte_botid","NULL","NULL","30"
"2013","NULL","5_9","personer","171","sysselsatte_botid","NULL","NULL","30"
"2013","NULL","5_9","prosent","77.7","sysselsatte_botid","NULL","NULL","30"
"2013","NULL","10+","personer","193","sysselsatte_botid","NULL","NULL","30"
"2013","NULL","10+","prosent","78.5","sysselsatte_botid","NULL","NULL","30"
"2013","NULL","0_4","personer","98","sysselsatte_botid","NULL","NULL","31"
"2013","NULL","0_4","prosent","53.3","sysselsatte_botid","NULL","NULL","31"
"2013","NULL","5_9","personer","121","sysselsatte_botid","NULL","NULL","31"
"2013","NULL","5_9","prosent","74.7","sysselsatte_botid","NULL","NULL","31"
"2013","NULL","10+","personer","121","sysselsatte_botid","NULL","NULL","31"
"2013","NULL","10+","prosent","73.3","sysselsatte_botid","NULL","NULL","31"
"2013","NULL","0_4","personer","1468","sysselsatte_botid","NULL","NULL","32"
"2013","NULL","0_4","prosent","55.1","sysselsatte_botid","NULL","NULL","32"
"2013","NULL","5_9","personer","1171","sysselsatte_botid","NULL","NULL","32"
"2013","NULL","5_9","prosent","70.1","sysselsatte_botid","NULL","NULL","32"
"2013","NULL","10+","personer","1608","sysselsatte_botid","NULL","NULL","32"
"2013","NULL","10+","prosent","64.1","sysselsatte_botid","NULL","NULL","32"
"2013","NULL","0_4","personer","483","sysselsatte_botid","NULL","NULL","33"
"2013","NULL","0_4","prosent","54.5","sysselsatte_botid","NULL","NULL","33"
"2013","NULL","5_9","personer","444","sysselsatte_botid","NULL","NULL","33"
"2013","NULL","5_9","prosent","79","sysselsatte_botid","NULL","NULL","33"
"2013","NULL","10+","personer","629","sysselsatte_botid","NULL","NULL","33"
"2013","NULL","10+","prosent","72.8","sysselsatte_botid","NULL","NULL","33"
"2013","NULL","0_4","personer","337","sysselsatte_botid","NULL","NULL","34"
"2013","NULL","0_4","prosent","49.1","sysselsatte_botid","NULL","NULL","34"
"2013","NULL","5_9","personer","349","sysselsatte_botid","NULL","NULL","34"
"2013","NULL","5_9","prosent","72.4","sysselsatte_botid","NULL","NULL","34"
"2013","NULL","10+","personer","368","sysselsatte_botid","NULL","NULL","34"
"2013","NULL","10+","prosent","64.6","sysselsatte_botid","NULL","NULL","34"
"2013","NULL","0_4","personer","2166","sysselsatte_botid","NULL","NULL","35"
"2013","NULL","0_4","prosent","55.8","sysselsatte_botid","NULL","NULL","35"
"2013","NULL","5_9","personer","1776","sysselsatte_botid","NULL","NULL","35"
"2013","NULL","5_9","prosent","68.3","sysselsatte_botid","NULL","NULL","35"
"2013","NULL","10+","personer","3809","sysselsatte_botid","NULL","NULL","35"
"2013","NULL","10+","prosent","66.9","sysselsatte_botid","NULL","NULL","35"
"2013","NULL","0_4","personer","482","sysselsatte_botid","NULL","NULL","36"
"2013","NULL","0_4","prosent","64.9","sysselsatte_botid","NULL","NULL","36"
"2013","NULL","5_9","personer","419","sysselsatte_botid","NULL","NULL","36"
"2013","NULL","5_9","prosent","80.6","sysselsatte_botid","NULL","NULL","36"
"2013","NULL","10+","personer","355","sysselsatte_botid","NULL","NULL","36"
"2013","NULL","10+","prosent","75.9","sysselsatte_botid","NULL","NULL","36"
"2013","NULL","0_4","personer","2462","sysselsatte_botid","NULL","NULL","37"
"2013","NULL","0_4","prosent","62.4","sysselsatte_botid","NULL","NULL","37"
"2013","NULL","5_9","personer","1660","sysselsatte_botid","NULL","NULL","37"
"2013","NULL","5_9","prosent","75.4","sysselsatte_botid","NULL","NULL","37"
"2013","NULL","10+","personer","1770","sysselsatte_botid","NULL","NULL","37"
"2013","NULL","10+","prosent","70.3","sysselsatte_botid","NULL","NULL","37"
"2013","NULL","0_4","personer","632","sysselsatte_botid","NULL","NULL","38"
"2013","NULL","0_4","prosent","69.7","sysselsatte_botid","NULL","NULL","38"
"2013","NULL","5_9","personer","372","sysselsatte_botid","NULL","NULL","38"
"2013","NULL","5_9","prosent","85.1","sysselsatte_botid","NULL","NULL","38"
"2013","NULL","10+","personer","354","sysselsatte_botid","NULL","NULL","38"
"2013","NULL","10+","prosent","79","sysselsatte_botid","NULL","NULL","38"
"2013","NULL","0_4","personer","12459","sysselsatte_botid","NULL","NULL","39"
"2013","NULL","0_4","prosent","70.4","sysselsatte_botid","NULL","NULL","39"
"2013","NULL","5_9","personer","7431","sysselsatte_botid","NULL","NULL","39"
"2013","NULL","5_9","prosent","80.6","sysselsatte_botid","NULL","NULL","39"
"2013","NULL","10+","personer","9331","sysselsatte_botid","NULL","NULL","39"
"2013","NULL","10+","prosent","72.9","sysselsatte_botid","NULL","NULL","39"
"2013","NULL","0_4","personer","8582","sysselsatte_botid","NULL","NULL","40"
"2013","NULL","0_4","prosent","62.3","sysselsatte_botid","NULL","NULL","40"
"2013","NULL","5_9","personer","4923","sysselsatte_botid","NULL","NULL","40"
"2013","NULL","5_9","prosent","75.4","sysselsatte_botid","NULL","NULL","40"
"2013","NULL","10+","personer","7257","sysselsatte_botid","NULL","NULL","40"
"2013","NULL","10+","prosent","69.5","sysselsatte_botid","NULL","NULL","40"
"2013","NULL","0_4","personer","516","sysselsatte_botid","NULL","NULL","41"
"2013","NULL","0_4","prosent","66.8","sysselsatte_botid","NULL","NULL","41"
"2013","NULL","5_9","personer","405","sysselsatte_botid","NULL","NULL","41"
"2013","NULL","5_9","prosent","79.3","sysselsatte_botid","NULL","NULL","41"
"2013","NULL","10+","personer","344","sysselsatte_botid","NULL","NULL","41"
"2013","NULL","10+","prosent","72.1","sysselsatte_botid","NULL","NULL","41"
