"aar","bydel_nr","kjonn","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","alle","1","personer","853","sysselsatte_kjonn_land","NULL","NULL","1505"
"2013","NULL","alle","1","prosent","76.1","sysselsatte_kjonn_land","NULL","NULL","1505"
"2013","NULL","alle","2","personer","485","sysselsatte_kjonn_land","NULL","NULL","1505"
"2013","NULL","alle","2","prosent","56.4","sysselsatte_kjonn_land","NULL","NULL","1505"
"2013","NULL","alle","alle","personer","1338","sysselsatte_kjonn_land","NULL","NULL","1505"
"2013","NULL","alle","alle","prosent","67.5","sysselsatte_kjonn_land","NULL","NULL","1505"
"2013","NULL","0","1","personer",":","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","0","1","prosent",":","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","0","2","personer",":","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","0","2","prosent",":","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","0","alle","personer","49","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","0","alle","prosent","80.3","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","1","1","personer","28","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","1","1","prosent","71.8","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","1","2","personer","26","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","1","2","prosent","65","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","1","alle","personer","54","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","1","alle","prosent","68.4","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","alle","1","personer","75","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","alle","1","prosent","76.5","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","alle","2","personer","28","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","alle","2","prosent","66.7","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","alle","alle","personer","103","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","alle","alle","prosent","73.6","sysselsatte_kjonn_land","NULL","NULL","1511"
"2013","NULL","0","1","personer","189","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","0","1","prosent","88.7","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","0","2","personer","4","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","0","2","prosent","57.1","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","0","alle","personer","193","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","0","alle","prosent","87.7","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","1","1","personer","58","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","1","1","prosent","71.6","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","1","2","personer","18","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","1","2","prosent","66.7","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","1","alle","personer","76","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","1","alle","prosent","70.4","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","alle","1","personer","247","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","alle","1","prosent","84","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","alle","2","personer","22","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","alle","2","prosent","64.7","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","alle","alle","personer","269","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","alle","alle","prosent","82","sysselsatte_kjonn_land","NULL","NULL","1514"
"2013","NULL","0","1","personer","241","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","0","1","prosent","84","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","0","2","personer","35","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","0","2","prosent","62.5","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","0","alle","personer","276","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","0","alle","prosent","80.5","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","1","1","personer","170","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","1","1","prosent","80.2","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","1","2","personer","98","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","1","2","prosent","62.4","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","1","alle","personer","268","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","1","alle","prosent","72.6","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","alle","1","personer","411","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","alle","1","prosent","82.4","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","alle","2","personer","133","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","alle","2","prosent","62.4","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","alle","alle","personer","544","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","alle","alle","prosent","76.4","sysselsatte_kjonn_land","NULL","NULL","1515"
"2013","NULL","0","1","personer","470","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","0","1","prosent","89.4","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","0","2","personer","64","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","0","2","prosent","58.7","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","0","alle","personer","534","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","0","alle","prosent","84.1","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","1","1","personer","100","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","1","1","prosent","74.6","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","1","2","personer","120","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","1","2","prosent","51.7","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","1","alle","personer","220","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","1","alle","prosent","60.1","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","alle","1","personer","570","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","alle","1","prosent","86.4","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","alle","2","personer","184","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","alle","2","prosent","54","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","alle","alle","personer","754","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","alle","alle","prosent","75.3","sysselsatte_kjonn_land","NULL","NULL","1516"
"2013","NULL","0","1","personer","175","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","0","1","prosent","77.4","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","0","2","personer","71","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","0","2","prosent","86.6","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","0","alle","personer","246","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","0","alle","prosent","79.9","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","1","1","personer","90","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","1","1","prosent","70.9","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","1","2","personer","80","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","1","2","prosent","65.6","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","1","alle","personer","170","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","1","alle","prosent","68.3","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","alle","1","personer","265","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","alle","1","prosent","75.1","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","alle","2","personer","151","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","alle","2","prosent","74","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","alle","alle","personer","416","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","alle","alle","prosent","74.7","sysselsatte_kjonn_land","NULL","NULL","1517"
"2013","NULL","0","1","personer","111","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","0","1","prosent","72.1","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","0","2","personer","61","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","0","2","prosent","39.6","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","0","alle","personer","172","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","0","alle","prosent","55.8","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","1","1","personer","74","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","1","1","prosent","69.8","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","1","2","personer","91","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","1","2","prosent","54.5","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","1","alle","personer","165","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","1","alle","prosent","60.4","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","alle","1","personer","185","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","alle","1","prosent","71.2","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","alle","2","personer","152","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","alle","2","prosent","47.4","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","alle","alle","personer","337","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","alle","alle","prosent","58","sysselsatte_kjonn_land","NULL","NULL","1519"
"2013","NULL","0","1","personer","176","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","0","1","prosent","85.9","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","0","2","personer","46","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","0","2","prosent","58.2","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","0","alle","personer","222","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","0","alle","prosent","78.2","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","1","1","personer","76","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","1","1","prosent","71","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","1","2","personer","92","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","1","2","prosent","57.9","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","1","alle","personer","168","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","1","alle","prosent","63.2","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","alle","1","personer","252","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","alle","1","prosent","80.8","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","alle","2","personer","138","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","alle","2","prosent","58","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","alle","alle","personer","390","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","alle","alle","prosent","70.9","sysselsatte_kjonn_land","NULL","NULL","1520"
"2013","NULL","0","1","personer","74","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","0","1","prosent","69.8","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","0","2","personer","13","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","0","2","prosent","59.1","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","0","alle","personer","87","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","0","alle","prosent","68","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","1","1","personer","44","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","1","1","prosent","64.7","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","1","2","personer","33","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","1","2","prosent","71.7","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","1","alle","personer","77","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","1","alle","prosent","67.5","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","alle","1","personer","118","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","alle","1","prosent","67.8","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","alle","2","personer","46","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","alle","2","prosent","67.6","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","alle","alle","personer","164","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","alle","alle","prosent","67.8","sysselsatte_kjonn_land","NULL","NULL","1523"
"2013","NULL","0","1","personer","38","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","0","1","prosent","88.4","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","0","2","personer","6","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","0","2","prosent","85.7","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","0","alle","personer","44","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","0","alle","prosent","88","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","1","1","personer","42","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","1","1","prosent","89.4","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","1","2","personer","7","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","1","2","prosent","70","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","1","alle","personer","49","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","1","alle","prosent","86","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","alle","1","personer","80","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","alle","1","prosent","88.9","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","alle","2","personer","13","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","alle","2","prosent","76.5","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","alle","alle","personer","93","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","alle","alle","prosent","86.9","sysselsatte_kjonn_land","NULL","NULL","1524"
"2013","NULL","0","1","personer","224","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","0","1","prosent","86.2","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","0","2","personer","29","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","0","2","prosent","90.6","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","0","alle","personer","253","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","0","alle","prosent","86.6","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","1","1","personer","140","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","1","1","prosent","77.3","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","1","2","personer","38","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","1","2","prosent","86.4","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","1","alle","personer","178","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","1","alle","prosent","79.1","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","alle","1","personer","364","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","alle","1","prosent","82.5","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","alle","2","personer","67","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","alle","2","prosent","88.2","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","alle","alle","personer","431","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","alle","alle","prosent","83.4","sysselsatte_kjonn_land","NULL","NULL","1525"
"2013","NULL","0","1","personer",":","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","0","1","prosent",":","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","0","2","personer",":","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","0","2","prosent",":","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","0","alle","personer","48","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","0","alle","prosent","76.2","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","1","1","personer","32","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","1","1","prosent","74.4","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","1","2","personer","7","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","1","2","prosent","70","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","1","alle","personer","39","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","1","alle","prosent","73.6","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","alle","1","personer","77","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","alle","1","prosent","77.8","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","alle","2","personer","10","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","alle","2","prosent","58.8","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","alle","alle","personer","87","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","alle","alle","prosent","75","sysselsatte_kjonn_land","NULL","NULL","1526"
"2013","NULL","0","1","personer","209","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","0","1","prosent","84.3","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","0","2","personer","70","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","0","2","prosent","68","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","0","alle","personer","279","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","0","alle","prosent","79.5","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","1","1","personer","129","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","1","1","prosent","72.9","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","1","2","personer","87","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","1","2","prosent","57.2","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","1","alle","personer","216","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","1","alle","prosent","65.7","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","alle","1","personer","338","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","alle","1","prosent","79.5","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","alle","2","personer","157","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","alle","2","prosent","61.6","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","alle","alle","personer","495","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","alle","alle","prosent","72.8","sysselsatte_kjonn_land","NULL","NULL","1528"
"2013","NULL","0","1","personer","107","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","0","1","prosent","78.7","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","0","2","personer","12","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","0","2","prosent","75","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","0","alle","personer","119","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","0","alle","prosent","78.3","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","1","1","personer","59","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","1","1","prosent","71.1","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","1","2","personer","34","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","1","2","prosent","60.7","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","1","alle","personer","93","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","1","alle","prosent","66.9","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","alle","1","personer","166","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","alle","1","prosent","75.8","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","alle","2","personer","46","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","alle","2","prosent","63.9","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","alle","alle","personer","212","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","alle","alle","prosent","72.9","sysselsatte_kjonn_land","NULL","NULL","1529"
"2013","NULL","0","1","personer","271","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","0","1","prosent","84.2","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","0","2","personer","39","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","0","2","prosent","76.5","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","0","alle","personer","310","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","0","alle","prosent","83.1","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","1","1","personer","110","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","1","1","prosent","74.8","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","1","2","personer","89","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","1","2","prosent","67.9","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","1","alle","personer","199","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","1","alle","prosent","71.6","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","alle","1","personer","381","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","alle","1","prosent","81.2","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","alle","2","personer","128","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","alle","2","prosent","70.3","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","alle","alle","personer","509","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","alle","alle","prosent","78.2","sysselsatte_kjonn_land","NULL","NULL","1531"
"2013","NULL","0","1","personer","195","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","0","1","prosent","77.1","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","0","2","personer","37","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","0","2","prosent","74","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","0","alle","personer","232","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","0","alle","prosent","76.6","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","1","1","personer","107","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","1","1","prosent","71.3","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","1","2","personer","74","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","1","2","prosent","66.7","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","1","alle","personer","181","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","1","alle","prosent","69.3","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","alle","1","personer","302","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","alle","1","prosent","74.9","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","alle","2","personer","111","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","alle","2","prosent","68.9","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","alle","alle","personer","413","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","alle","alle","prosent","73.2","sysselsatte_kjonn_land","NULL","NULL","1532"
"2013","NULL","0","1","personer","315","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","0","1","prosent","85.4","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","0","2","personer","84","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","0","2","prosent","75","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","0","alle","personer","399","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","0","alle","prosent","83","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","1","1","personer","142","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","1","1","prosent","67","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","1","2","personer","138","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","1","2","prosent","61.9","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","1","alle","personer","280","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","1","alle","prosent","64.4","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","alle","1","personer","457","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","alle","1","prosent","78.7","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","alle","2","personer","222","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","alle","2","prosent","66.3","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","alle","alle","personer","679","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","alle","alle","prosent","74.1","sysselsatte_kjonn_land","NULL","NULL","1534"
"2013","NULL","0","1","personer","224","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","0","1","prosent","86.2","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","0","2","personer","27","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","0","2","prosent","42.9","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","0","alle","personer","251","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","0","alle","prosent","77.7","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","1","1","personer","82","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","1","1","prosent","74.5","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","1","2","personer","85","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","1","2","prosent","66.9","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","1","alle","personer","167","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","1","alle","prosent","70.5","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","alle","1","personer","306","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","alle","1","prosent","82.7","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","alle","2","personer","112","sysselsatte_kjonn_land","NULL","NULL","1535"
