"aar","bydel_nr","innvkat_3","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","innvandrere","prosent","65.5","sysselsatte_innvkat","NULL","1865","NULL"
"2013","NULL","befolkningen_ellers","personer","3728","sysselsatte_innvkat","NULL","1865","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.4","sysselsatte_innvkat","NULL","1865","NULL"
"2013","NULL","alle","personer","3508","sysselsatte_innvkat","NULL","1866","NULL"
"2013","NULL","alle","prosent","74","sysselsatte_innvkat","NULL","1866","NULL"
"2013","NULL","innvandrere","personer","344","sysselsatte_innvkat","NULL","1866","NULL"
"2013","NULL","innvandrere","prosent","64.4","sysselsatte_innvkat","NULL","1866","NULL"
"2013","NULL","befolkningen_ellers","personer","3164","sysselsatte_innvkat","NULL","1866","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.3","sysselsatte_innvkat","NULL","1866","NULL"
"2013","NULL","alle","personer","1013","sysselsatte_innvkat","NULL","1867","NULL"
"2013","NULL","alle","prosent","70.7","sysselsatte_innvkat","NULL","1867","NULL"
"2013","NULL","innvandrere","personer","72","sysselsatte_innvkat","NULL","1867","NULL"
"2013","NULL","innvandrere","prosent","56.7","sysselsatte_innvkat","NULL","1867","NULL"
"2013","NULL","befolkningen_ellers","personer","941","sysselsatte_innvkat","NULL","1867","NULL"
"2013","NULL","befolkningen_ellers","prosent","72.1","sysselsatte_innvkat","NULL","1867","NULL"
"2013","NULL","alle","personer","1988","sysselsatte_innvkat","NULL","1868","NULL"
"2013","NULL","alle","prosent","73.2","sysselsatte_innvkat","NULL","1868","NULL"
"2013","NULL","innvandrere","personer","226","sysselsatte_innvkat","NULL","1868","NULL"
"2013","NULL","innvandrere","prosent","64.2","sysselsatte_innvkat","NULL","1868","NULL"
"2013","NULL","befolkningen_ellers","personer","1762","sysselsatte_innvkat","NULL","1868","NULL"
"2013","NULL","befolkningen_ellers","prosent","74.5","sysselsatte_innvkat","NULL","1868","NULL"
"2013","NULL","alle","personer","4612","sysselsatte_innvkat","NULL","1870","NULL"
"2013","NULL","alle","prosent","76.2","sysselsatte_innvkat","NULL","1870","NULL"
"2013","NULL","innvandrere","personer","331","sysselsatte_innvkat","NULL","1870","NULL"
"2013","NULL","innvandrere","prosent","66.6","sysselsatte_innvkat","NULL","1870","NULL"
"2013","NULL","befolkningen_ellers","personer","4281","sysselsatte_innvkat","NULL","1870","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.1","sysselsatte_innvkat","NULL","1870","NULL"
"2013","NULL","alle","personer","2092","sysselsatte_innvkat","NULL","1871","NULL"
"2013","NULL","alle","prosent","74.2","sysselsatte_innvkat","NULL","1871","NULL"
"2013","NULL","innvandrere","personer","176","sysselsatte_innvkat","NULL","1871","NULL"
"2013","NULL","innvandrere","prosent","61.3","sysselsatte_innvkat","NULL","1871","NULL"
"2013","NULL","befolkningen_ellers","personer","1916","sysselsatte_innvkat","NULL","1871","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.6","sysselsatte_innvkat","NULL","1871","NULL"
"2013","NULL","alle","personer","496","sysselsatte_innvkat","NULL","1874","NULL"
"2013","NULL","alle","prosent","77.1","sysselsatte_innvkat","NULL","1874","NULL"
"2013","NULL","innvandrere","personer","108","sysselsatte_innvkat","NULL","1874","NULL"
"2013","NULL","innvandrere","prosent","79.4","sysselsatte_innvkat","NULL","1874","NULL"
"2013","NULL","befolkningen_ellers","personer","388","sysselsatte_innvkat","NULL","1874","NULL"
"2013","NULL","befolkningen_ellers","prosent","76.5","sysselsatte_innvkat","NULL","1874","NULL"
"2013","NULL","alle","personer","36930","sysselsatte_innvkat","NULL","1902","NULL"
"2013","NULL","alle","prosent","79","sysselsatte_innvkat","NULL","1902","NULL"
"2013","NULL","innvandrere","personer","4571","sysselsatte_innvkat","NULL","1902","NULL"
"2013","NULL","innvandrere","prosent","70.9","sysselsatte_innvkat","NULL","1902","NULL"
"2013","NULL","befolkningen_ellers","personer","32359","sysselsatte_innvkat","NULL","1902","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.3","sysselsatte_innvkat","NULL","1902","NULL"
"2013","NULL","alle","personer","11380","sysselsatte_innvkat","NULL","1903","NULL"
"2013","NULL","alle","prosent","76.3","sysselsatte_innvkat","NULL","1903","NULL"
"2013","NULL","innvandrere","personer","950","sysselsatte_innvkat","NULL","1903","NULL"
"2013","NULL","innvandrere","prosent","63.2","sysselsatte_innvkat","NULL","1903","NULL"
"2013","NULL","befolkningen_ellers","personer","10430","sysselsatte_innvkat","NULL","1903","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.7","sysselsatte_innvkat","NULL","1903","NULL"
"2013","NULL","alle","personer","1288","sysselsatte_innvkat","NULL","1911","NULL"
"2013","NULL","alle","prosent","70.6","sysselsatte_innvkat","NULL","1911","NULL"
"2013","NULL","innvandrere","personer","106","sysselsatte_innvkat","NULL","1911","NULL"
"2013","NULL","innvandrere","prosent","49.3","sysselsatte_innvkat","NULL","1911","NULL"
"2013","NULL","befolkningen_ellers","personer","1182","sysselsatte_innvkat","NULL","1911","NULL"
"2013","NULL","befolkningen_ellers","prosent","73.5","sysselsatte_innvkat","NULL","1911","NULL"
"2013","NULL","alle","personer","1288","sysselsatte_innvkat","NULL","1913","NULL"
"2013","NULL","alle","prosent","72.9","sysselsatte_innvkat","NULL","1913","NULL"
"2013","NULL","innvandrere","personer","103","sysselsatte_innvkat","NULL","1913","NULL"
"2013","NULL","innvandrere","prosent","62.4","sysselsatte_innvkat","NULL","1913","NULL"
"2013","NULL","befolkningen_ellers","personer","1185","sysselsatte_innvkat","NULL","1913","NULL"
"2013","NULL","befolkningen_ellers","prosent","74","sysselsatte_innvkat","NULL","1913","NULL"
"2013","NULL","alle","personer","585","sysselsatte_innvkat","NULL","1917","NULL"
"2013","NULL","alle","prosent","74.5","sysselsatte_innvkat","NULL","1917","NULL"
"2013","NULL","innvandrere","personer","60","sysselsatte_innvkat","NULL","1917","NULL"
"2013","NULL","innvandrere","prosent","78.9","sysselsatte_innvkat","NULL","1917","NULL"
"2013","NULL","befolkningen_ellers","personer","525","sysselsatte_innvkat","NULL","1917","NULL"
"2013","NULL","befolkningen_ellers","prosent","74","sysselsatte_innvkat","NULL","1917","NULL"
"2013","NULL","alle","personer","483","sysselsatte_innvkat","NULL","1919","NULL"
"2013","NULL","alle","prosent","75","sysselsatte_innvkat","NULL","1919","NULL"
"2013","NULL","innvandrere","personer","86","sysselsatte_innvkat","NULL","1919","NULL"
"2013","NULL","innvandrere","prosent","81.1","sysselsatte_innvkat","NULL","1919","NULL"
"2013","NULL","befolkningen_ellers","personer","397","sysselsatte_innvkat","NULL","1919","NULL"
"2013","NULL","befolkningen_ellers","prosent","73.8","sysselsatte_innvkat","NULL","1919","NULL"
"2013","NULL","alle","personer","397","sysselsatte_innvkat","NULL","1920","NULL"
"2013","NULL","alle","prosent","72.6","sysselsatte_innvkat","NULL","1920","NULL"
"2013","NULL","innvandrere","personer","19","sysselsatte_innvkat","NULL","1920","NULL"
"2013","NULL","innvandrere","prosent","73.1","sysselsatte_innvkat","NULL","1920","NULL"
"2013","NULL","befolkningen_ellers","personer","378","sysselsatte_innvkat","NULL","1920","NULL"
"2013","NULL","befolkningen_ellers","prosent","72.6","sysselsatte_innvkat","NULL","1920","NULL"
"2013","NULL","alle","personer","1947","sysselsatte_innvkat","NULL","1922","NULL"
"2013","NULL","alle","prosent","81.3","sysselsatte_innvkat","NULL","1922","NULL"
"2013","NULL","innvandrere","personer","117","sysselsatte_innvkat","NULL","1922","NULL"
"2013","NULL","innvandrere","prosent","57.1","sysselsatte_innvkat","NULL","1922","NULL"
"2013","NULL","befolkningen_ellers","personer","1830","sysselsatte_innvkat","NULL","1922","NULL"
"2013","NULL","befolkningen_ellers","prosent","83.6","sysselsatte_innvkat","NULL","1922","NULL"
"2013","NULL","alle","personer","947","sysselsatte_innvkat","NULL","1923","NULL"
"2013","NULL","alle","prosent","73.9","sysselsatte_innvkat","NULL","1923","NULL"
"2013","NULL","innvandrere","personer","72","sysselsatte_innvkat","NULL","1923","NULL"
"2013","NULL","innvandrere","prosent","55.4","sysselsatte_innvkat","NULL","1923","NULL"
"2013","NULL","befolkningen_ellers","personer","875","sysselsatte_innvkat","NULL","1923","NULL"
"2013","NULL","befolkningen_ellers","prosent","76","sysselsatte_innvkat","NULL","1923","NULL"
"2013","NULL","alle","personer","3213","sysselsatte_innvkat","NULL","1924","NULL"
"2013","NULL","alle","prosent","80","sysselsatte_innvkat","NULL","1924","NULL"
"2013","NULL","innvandrere","personer","188","sysselsatte_innvkat","NULL","1924","NULL"
"2013","NULL","innvandrere","prosent","64.6","sysselsatte_innvkat","NULL","1924","NULL"
"2013","NULL","befolkningen_ellers","personer","3025","sysselsatte_innvkat","NULL","1924","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.2","sysselsatte_innvkat","NULL","1924","NULL"
"2013","NULL","alle","personer","1562","sysselsatte_innvkat","NULL","1925","NULL"
"2013","NULL","alle","prosent","77.4","sysselsatte_innvkat","NULL","1925","NULL"
"2013","NULL","innvandrere","personer","127","sysselsatte_innvkat","NULL","1925","NULL"
"2013","NULL","innvandrere","prosent","74.3","sysselsatte_innvkat","NULL","1925","NULL"
"2013","NULL","befolkningen_ellers","personer","1435","sysselsatte_innvkat","NULL","1925","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.7","sysselsatte_innvkat","NULL","1925","NULL"
"2013","NULL","alle","personer","476","sysselsatte_innvkat","NULL","1926","NULL"
"2013","NULL","alle","prosent","72","sysselsatte_innvkat","NULL","1926","NULL"
"2013","NULL","innvandrere","personer","24","sysselsatte_innvkat","NULL","1926","NULL"
"2013","NULL","innvandrere","prosent","66.7","sysselsatte_innvkat","NULL","1926","NULL"
"2013","NULL","befolkningen_ellers","personer","452","sysselsatte_innvkat","NULL","1926","NULL"
"2013","NULL","befolkningen_ellers","prosent","72.3","sysselsatte_innvkat","NULL","1926","NULL"
"2013","NULL","alle","personer","597","sysselsatte_innvkat","NULL","1927","NULL"
"2013","NULL","alle","prosent","71.7","sysselsatte_innvkat","NULL","1927","NULL"
"2013","NULL","innvandrere","personer","49","sysselsatte_innvkat","NULL","1927","NULL"
"2013","NULL","innvandrere","prosent","65.3","sysselsatte_innvkat","NULL","1927","NULL"
"2013","NULL","befolkningen_ellers","personer","548","sysselsatte_innvkat","NULL","1927","NULL"
"2013","NULL","befolkningen_ellers","prosent","72.3","sysselsatte_innvkat","NULL","1927","NULL"
"2013","NULL","alle","personer","371","sysselsatte_innvkat","NULL","1928","NULL"
"2013","NULL","alle","prosent","74.1","sysselsatte_innvkat","NULL","1928","NULL"
"2013","NULL","innvandrere","personer","52","sysselsatte_innvkat","NULL","1928","NULL"
"2013","NULL","innvandrere","prosent","78.8","sysselsatte_innvkat","NULL","1928","NULL"
"2013","NULL","befolkningen_ellers","personer","319","sysselsatte_innvkat","NULL","1928","NULL"
"2013","NULL","befolkningen_ellers","prosent","73.3","sysselsatte_innvkat","NULL","1928","NULL"
"2013","NULL","alle","personer","407","sysselsatte_innvkat","NULL","1929","NULL"
"2013","NULL","alle","prosent","73.7","sysselsatte_innvkat","NULL","1929","NULL"
"2013","NULL","innvandrere","personer","70","sysselsatte_innvkat","NULL","1929","NULL"
"2013","NULL","innvandrere","prosent","72.9","sysselsatte_innvkat","NULL","1929","NULL"
"2013","NULL","befolkningen_ellers","personer","337","sysselsatte_innvkat","NULL","1929","NULL"
"2013","NULL","befolkningen_ellers","prosent","73.9","sysselsatte_innvkat","NULL","1929","NULL"
"2013","NULL","alle","personer","5107","sysselsatte_innvkat","NULL","1931","NULL"
"2013","NULL","alle","prosent","76.1","sysselsatte_innvkat","NULL","1931","NULL"
"2013","NULL","innvandrere","personer","397","sysselsatte_innvkat","NULL","1931","NULL"
"2013","NULL","innvandrere","prosent","66.5","sysselsatte_innvkat","NULL","1931","NULL"
"2013","NULL","befolkningen_ellers","personer","4710","sysselsatte_innvkat","NULL","1931","NULL"
"2013","NULL","befolkningen_ellers","prosent","77","sysselsatte_innvkat","NULL","1931","NULL"
"2013","NULL","alle","personer","2430","sysselsatte_innvkat","NULL","1933","NULL"
"2013","NULL","alle","prosent","75.6","sysselsatte_innvkat","NULL","1933","NULL"
"2013","NULL","innvandrere","personer","170","sysselsatte_innvkat","NULL","1933","NULL"
"2013","NULL","innvandrere","prosent","71.7","sysselsatte_innvkat","NULL","1933","NULL"
"2013","NULL","befolkningen_ellers","personer","2260","sysselsatte_innvkat","NULL","1933","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.9","sysselsatte_innvkat","NULL","1933","NULL"
"2013","NULL","alle","personer","1031","sysselsatte_innvkat","NULL","1936","NULL"
"2013","NULL","alle","prosent","74.4","sysselsatte_innvkat","NULL","1936","NULL"
"2013","NULL","innvandrere","personer","130","sysselsatte_innvkat","NULL","1936","NULL"
"2013","NULL","innvandrere","prosent","73.4","sysselsatte_innvkat","NULL","1936","NULL"
"2013","NULL","befolkningen_ellers","personer","901","sysselsatte_innvkat","NULL","1936","NULL"
"2013","NULL","befolkningen_ellers","prosent","74.5","sysselsatte_innvkat","NULL","1936","NULL"
"2013","NULL","alle","personer","1298","sysselsatte_innvkat","NULL","1938","NULL"
"2013","NULL","alle","prosent","76.6","sysselsatte_innvkat","NULL","1938","NULL"
"2013","NULL","innvandrere","personer","82","sysselsatte_innvkat","NULL","1938","NULL"
"2013","NULL","innvandrere","prosent","75.9","sysselsatte_innvkat","NULL","1938","NULL"
"2013","NULL","befolkningen_ellers","personer","1216","sysselsatte_innvkat","NULL","1938","NULL"
"2013","NULL","befolkningen_ellers","prosent","76.7","sysselsatte_innvkat","NULL","1938","NULL"
"2013","NULL","alle","personer","847","sysselsatte_innvkat","NULL","1939","NULL"
"2013","NULL","alle","prosent","71.2","sysselsatte_innvkat","NULL","1939","NULL"
"2013","NULL","innvandrere","personer","55","sysselsatte_innvkat","NULL","1939","NULL"
"2013","NULL","innvandrere","prosent","47","sysselsatte_innvkat","NULL","1939","NULL"
"2013","NULL","befolkningen_ellers","personer","792","sysselsatte_innvkat","NULL","1939","NULL"
"2013","NULL","befolkningen_ellers","prosent","73.9","sysselsatte_innvkat","NULL","1939","NULL"
"2013","NULL","alle","personer","921","sysselsatte_innvkat","NULL","1940","NULL"
"2013","NULL","alle","prosent","71.5","sysselsatte_innvkat","NULL","1940","NULL"
"2013","NULL","innvandrere","personer","55","sysselsatte_innvkat","NULL","1940","NULL"
"2013","NULL","innvandrere","prosent","52.9","sysselsatte_innvkat","NULL","1940","NULL"
"2013","NULL","befolkningen_ellers","personer","866","sysselsatte_innvkat","NULL","1940","NULL"
"2013","NULL","befolkningen_ellers","prosent","73.1","sysselsatte_innvkat","NULL","1940","NULL"
"2013","NULL","alle","personer","1259","sysselsatte_innvkat","NULL","1941","NULL"
"2013","NULL","alle","prosent","75.3","sysselsatte_innvkat","NULL","1941","NULL"
"2013","NULL","innvandrere","personer","142","sysselsatte_innvkat","NULL","1941","NULL"
"2013","NULL","innvandrere","prosent","77.2","sysselsatte_innvkat","NULL","1941","NULL"
"2013","NULL","befolkningen_ellers","personer","1117","sysselsatte_innvkat","NULL","1941","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.1","sysselsatte_innvkat","NULL","1941","NULL"
"2013","NULL","alle","personer","2152","sysselsatte_innvkat","NULL","1942","NULL"
"2013","NULL","alle","prosent","75.7","sysselsatte_innvkat","NULL","1942","NULL"
"2013","NULL","innvandrere","personer","107","sysselsatte_innvkat","NULL","1942","NULL"
"2013","NULL","innvandrere","prosent","60.5","sysselsatte_innvkat","NULL","1942","NULL"
"2013","NULL","befolkningen_ellers","personer","2045","sysselsatte_innvkat","NULL","1942","NULL"
"2013","NULL","befolkningen_ellers","prosent","76.8","sysselsatte_innvkat","NULL","1942","NULL"
"2013","NULL","alle","personer","512","sysselsatte_innvkat","NULL","1943","NULL"
"2013","NULL","alle","prosent","72.6","sysselsatte_innvkat","NULL","1943","NULL"
"2013","NULL","innvandrere","personer","31","sysselsatte_innvkat","NULL","1943","NULL"
"2013","NULL","innvandrere","prosent","75.6","sysselsatte_innvkat","NULL","1943","NULL"
"2013","NULL","befolkningen_ellers","personer","481","sysselsatte_innvkat","NULL","1943","NULL"
"2013","NULL","befolkningen_ellers","prosent","72.4","sysselsatte_innvkat","NULL","1943","NULL"
"2013","NULL","alle","personer","936","sysselsatte_innvkat","NULL","2002","NULL"
"2013","NULL","alle","prosent","69.2","sysselsatte_innvkat","NULL","2002","NULL"
"2013","NULL","innvandrere","personer","145","sysselsatte_innvkat","NULL","2002","NULL"
"2013","NULL","innvandrere","prosent","68.7","sysselsatte_innvkat","NULL","2002","NULL"
"2013","NULL","befolkningen_ellers","personer","791","sysselsatte_innvkat","NULL","2002","NULL"
"2013","NULL","befolkningen_ellers","prosent","69.3","sysselsatte_innvkat","NULL","2002","NULL"
"2013","NULL","alle","personer","2860","sysselsatte_innvkat","NULL","2003","NULL"
"2013","NULL","alle","prosent","75.4","sysselsatte_innvkat","NULL","2003","NULL"
"2013","NULL","innvandrere","personer","355","sysselsatte_innvkat","NULL","2003","NULL"
"2013","NULL","innvandrere","prosent","51","sysselsatte_innvkat","NULL","2003","NULL"
"2013","NULL","befolkningen_ellers","personer","2505","sysselsatte_innvkat","NULL","2003","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.9","sysselsatte_innvkat","NULL","2003","NULL"
"2013","NULL","alle","personer","5298","sysselsatte_innvkat","NULL","2004","NULL"
"2013","NULL","alle","prosent","80.2","sysselsatte_innvkat","NULL","2004","NULL"
"2013","NULL","innvandrere","personer","957","sysselsatte_innvkat","NULL","2004","NULL"
"2013","NULL","innvandrere","prosent","77.2","sysselsatte_innvkat","NULL","2004","NULL"
"2013","NULL","befolkningen_ellers","personer","4341","sysselsatte_innvkat","NULL","2004","NULL"
"2013","NULL","befolkningen_ellers","prosent","81","sysselsatte_innvkat","NULL","2004","NULL"
"2013","NULL","alle","personer","1361","sysselsatte_innvkat","NULL","2011","NULL"
"2013","NULL","alle","prosent","73.8","sysselsatte_innvkat","NULL","2011","NULL"
"2013","NULL","innvandrere","personer","91","sysselsatte_innvkat","NULL","2011","NULL"
"2013","NULL","innvandrere","prosent","67.9","sysselsatte_innvkat","NULL","2011","NULL"
"2013","NULL","befolkningen_ellers","personer","1270","sysselsatte_innvkat","NULL","2011","NULL"
"2013","NULL","befolkningen_ellers","prosent","74.2","sysselsatte_innvkat","NULL","2011","NULL"
"2013","NULL","alle","personer","9143","sysselsatte_innvkat","NULL","2012","NULL"
"2013","NULL","alle","prosent","75.7","sysselsatte_innvkat","NULL","2012","NULL"
"2013","NULL","innvandrere","personer","921","sysselsatte_innvkat","NULL","2012","NULL"
"2013","NULL","innvandrere","prosent","69.9","sysselsatte_innvkat","NULL","2012","NULL"
"2013","NULL","befolkningen_ellers","personer","8222","sysselsatte_innvkat","NULL","2012","NULL"
"2013","NULL","befolkningen_ellers","prosent","76.4","sysselsatte_innvkat","NULL","2012","NULL"
"2013","NULL","alle","personer","421","sysselsatte_innvkat","NULL","2014","NULL"
"2013","NULL","alle","prosent","70.3","sysselsatte_innvkat","NULL","2014","NULL"
"2013","NULL","innvandrere","personer","57","sysselsatte_innvkat","NULL","2014","NULL"
"2013","NULL","innvandrere","prosent","68.7","sysselsatte_innvkat","NULL","2014","NULL"
"2013","NULL","befolkningen_ellers","personer","364","sysselsatte_innvkat","NULL","2014","NULL"
"2013","NULL","befolkningen_ellers","prosent","70.5","sysselsatte_innvkat","NULL","2014","NULL"
"2013","NULL","alle","personer","446","sysselsatte_innvkat","NULL","2015","NULL"
"2013","NULL","alle","prosent","69.8","sysselsatte_innvkat","NULL","2015","NULL"
"2013","NULL","innvandrere","personer","125","sysselsatte_innvkat","NULL","2015","NULL"
"2013","NULL","innvandrere","prosent","79.1","sysselsatte_innvkat","NULL","2015","NULL"
"2013","NULL","befolkningen_ellers","personer","321","sysselsatte_innvkat","NULL","2015","NULL"
"2013","NULL","befolkningen_ellers","prosent","66.7","sysselsatte_innvkat","NULL","2015","NULL"
"2013","NULL","alle","personer","416","sysselsatte_innvkat","NULL","2017","NULL"
"2013","NULL","alle","prosent","70.3","sysselsatte_innvkat","NULL","2017","NULL"
"2013","NULL","innvandrere","personer","42","sysselsatte_innvkat","NULL","2017","NULL"
"2013","NULL","innvandrere","prosent","76.4","sysselsatte_innvkat","NULL","2017","NULL"
"2013","NULL","befolkningen_ellers","personer","374","sysselsatte_innvkat","NULL","2017","NULL"
"2013","NULL","befolkningen_ellers","prosent","69.6","sysselsatte_innvkat","NULL","2017","NULL"
"2013","NULL","alle","personer","502","sysselsatte_innvkat","NULL","2018","NULL"
"2013","NULL","alle","prosent","67.7","sysselsatte_innvkat","NULL","2018","NULL"
"2013","NULL","innvandrere","personer","102","sysselsatte_innvkat","NULL","2018","NULL"
"2013","NULL","innvandrere","prosent","65.8","sysselsatte_innvkat","NULL","2018","NULL"
"2013","NULL","befolkningen_ellers","personer","400","sysselsatte_innvkat","NULL","2018","NULL"
"2013","NULL","befolkningen_ellers","prosent","68.1","sysselsatte_innvkat","NULL","2018","NULL"
"2013","NULL","alle","personer","1429","sysselsatte_innvkat","NULL","2019","NULL"
"2013","NULL","alle","prosent","71.4","sysselsatte_innvkat","NULL","2019","NULL"
"2013","NULL","innvandrere","personer","188","sysselsatte_innvkat","NULL","2019","NULL"
"2013","NULL","innvandrere","prosent","66","sysselsatte_innvkat","NULL","2019","NULL"
"2013","NULL","befolkningen_ellers","personer","1241","sysselsatte_innvkat","NULL","2019","NULL"
"2013","NULL","befolkningen_ellers","prosent","72.3","sysselsatte_innvkat","NULL","2019","NULL"
"2013","NULL","alle","personer","1815","sysselsatte_innvkat","NULL","2020","NULL"
"2013","NULL","alle","prosent","73","sysselsatte_innvkat","NULL","2020","NULL"
"2013","NULL","innvandrere","personer","138","sysselsatte_innvkat","NULL","2020","NULL"
"2013","NULL","innvandrere","prosent","63.6","sysselsatte_innvkat","NULL","2020","NULL"
"2013","NULL","befolkningen_ellers","personer","1677","sysselsatte_innvkat","NULL","2020","NULL"
"2013","NULL","befolkningen_ellers","prosent","73.9","sysselsatte_innvkat","NULL","2020","NULL"
"2013","NULL","alle","personer","1304","sysselsatte_innvkat","NULL","2021","NULL"
"2013","NULL","alle","prosent","77.6","sysselsatte_innvkat","NULL","2021","NULL"
"2013","NULL","innvandrere","personer","104","sysselsatte_innvkat","NULL","2021","NULL"
"2013","NULL","innvandrere","prosent","80.6","sysselsatte_innvkat","NULL","2021","NULL"
"2013","NULL","befolkningen_ellers","personer","1200","sysselsatte_innvkat","NULL","2021","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.4","sysselsatte_innvkat","NULL","2021","NULL"
"2013","NULL","alle","personer","560","sysselsatte_innvkat","NULL","2022","NULL"
"2013","NULL","alle","prosent","69.1","sysselsatte_innvkat","NULL","2022","NULL"
"2013","NULL","innvandrere","personer","95","sysselsatte_innvkat","NULL","2022","NULL"
"2013","NULL","innvandrere","prosent","76.6","sysselsatte_innvkat","NULL","2022","NULL"
"2013","NULL","befolkningen_ellers","personer","465","sysselsatte_innvkat","NULL","2022","NULL"
"2013","NULL","befolkningen_ellers","prosent","67.8","sysselsatte_innvkat","NULL","2022","NULL"
"2013","NULL","alle","personer","504","sysselsatte_innvkat","NULL","2023","NULL"
"2013","NULL","alle","prosent","71.3","sysselsatte_innvkat","NULL","2023","NULL"
"2013","NULL","innvandrere","personer","141","sysselsatte_innvkat","NULL","2023","NULL"
"2013","NULL","innvandrere","prosent","71.9","sysselsatte_innvkat","NULL","2023","NULL"
"2013","NULL","befolkningen_ellers","personer","363","sysselsatte_innvkat","NULL","2023","NULL"
"2013","NULL","befolkningen_ellers","prosent","71","sysselsatte_innvkat","NULL","2023","NULL"
"2013","NULL","alle","personer","490","sysselsatte_innvkat","NULL","2024","NULL"
"2013","NULL","alle","prosent","76.4","sysselsatte_innvkat","NULL","2024","NULL"
"2013","NULL","innvandrere","personer","82","sysselsatte_innvkat","NULL","2024","NULL"
"2013","NULL","innvandrere","prosent","80.4","sysselsatte_innvkat","NULL","2024","NULL"
"2013","NULL","befolkningen_ellers","personer","408","sysselsatte_innvkat","NULL","2024","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.7","sysselsatte_innvkat","NULL","2024","NULL"
"2013","NULL","alle","personer","1348","sysselsatte_innvkat","NULL","2025","NULL"
"2013","NULL","alle","prosent","76.3","sysselsatte_innvkat","NULL","2025","NULL"
"2013","NULL","innvandrere","personer","159","sysselsatte_innvkat","NULL","2025","NULL"
"2013","NULL","innvandrere","prosent","73.6","sysselsatte_innvkat","NULL","2025","NULL"
"2013","NULL","befolkningen_ellers","personer","1189","sysselsatte_innvkat","NULL","2025","NULL"
"2013","NULL","befolkningen_ellers","prosent","76.7","sysselsatte_innvkat","NULL","2025","NULL"
"2013","NULL","alle","personer","421","sysselsatte_innvkat","NULL","2027","NULL"
"2013","NULL","alle","prosent","77.1","sysselsatte_innvkat","NULL","2027","NULL"
"2013","NULL","innvandrere","personer","53","sysselsatte_innvkat","NULL","2027","NULL"
"2013","NULL","innvandrere","prosent","81.5","sysselsatte_innvkat","NULL","2027","NULL"
"2013","NULL","befolkningen_ellers","personer","368","sysselsatte_innvkat","NULL","2027","NULL"
"2013","NULL","befolkningen_ellers","prosent","76.5","sysselsatte_innvkat","NULL","2027","NULL"
"2013","NULL","alle","personer","1051","sysselsatte_innvkat","NULL","2028","NULL"
"2013","NULL","alle","prosent","73.9","sysselsatte_innvkat","NULL","2028","NULL"
"2013","NULL","innvandrere","personer","313","sysselsatte_innvkat","NULL","2028","NULL"
"2013","NULL","innvandrere","prosent","77.3","sysselsatte_innvkat","NULL","2028","NULL"
"2013","NULL","befolkningen_ellers","personer","738","sysselsatte_innvkat","NULL","2028","NULL"
"2013","NULL","befolkningen_ellers","prosent","72.6","sysselsatte_innvkat","NULL","2028","NULL"
"2013","NULL","alle","personer","5024","sysselsatte_innvkat","NULL","2030","NULL"
"2013","NULL","alle","prosent","79.2","sysselsatte_innvkat","NULL","2030","NULL"
"2013","NULL","innvandrere","personer","823","sysselsatte_innvkat","NULL","2030","NULL"
"2013","NULL","innvandrere","prosent","74.8","sysselsatte_innvkat","NULL","2030","NULL"
"2013","NULL","befolkningen_ellers","personer","4201","sysselsatte_innvkat","NULL","2030","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.1","sysselsatte_innvkat","NULL","2030","NULL"
"2013","NULL","alle","personer","12787","sysselsatte_innvkat","NULL","NULL","01"
"2013","NULL","alle","prosent","70.2","sysselsatte_innvkat","NULL","NULL","01"
"2013","NULL","innvandrere","personer","1316","sysselsatte_innvkat","NULL","NULL","01"
"2013","NULL","innvandrere","prosent","56.4","sysselsatte_innvkat","NULL","NULL","01"
"2013","NULL","befolkningen_ellers","personer","11471","sysselsatte_innvkat","NULL","NULL","01"
"2013","NULL","befolkningen_ellers","prosent","72.3","sysselsatte_innvkat","NULL","NULL","01"
"2013","NULL","alle","personer","27297","sysselsatte_innvkat","NULL","NULL","02"
"2013","NULL","alle","prosent","74.7","sysselsatte_innvkat","NULL","NULL","02"
"2013","NULL","innvandrere","personer","3557","sysselsatte_innvkat","NULL","NULL","02"
"2013","NULL","innvandrere","prosent","64.1","sysselsatte_innvkat","NULL","NULL","02"
"2013","NULL","befolkningen_ellers","personer","23740","sysselsatte_innvkat","NULL","NULL","02"
"2013","NULL","befolkningen_ellers","prosent","76.6","sysselsatte_innvkat","NULL","NULL","02"
"2013","NULL","alle","personer","26061","sysselsatte_innvkat","NULL","NULL","03"
